,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
475,26 likes,6 images,Giant Propel Advanced SL with Shimano RC7 shoe,"1,800",Well used,Meetup,2 weeks ago,Road Bikes,Bumped,Has minor flaws or defects.,"Selling a 2016 giant propel advanced SL comes with integrated seat post
Size M 54cm
Giant contact sir stem 80mm
Control tech cougar aero bar 40cm
Prime rr 50 SE (about blink as it gets)
The carbon wheels are also tubeless ready
Ultra 6800 11 speed groups
Bike condition is 9/10 some really faint scratches can be seen. Most parts of the bike has been protected since day 1 with bike shield frame protector.
Areas of protected area, down tube, top tube, chain stay, seat stay.
Regularly serviced, recently changed bar tape and cabling. Currently using jagwire road cables.

Saddle is astute top of the range fully carbon saddle. 
Tyres on the prime wheels are 8/10
Continental gp5k clinchers, changed before CB

Clipless pedals included

Non negotiable as for this price, u might be lucky to even get a chinarello with ultegra gs.

Location to view is Hougang C",N,NA,NA,Y,Hougang MRT Station (NE14),r.wizy,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/giant-propel-advanced-sl-with-shimano-rc7-shoe-1238196199/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YF92fYnGgTRix20Y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1152
476,10 likes,2 images,Wilier,500,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Condition 9/10 full bike
Loud and Smooth Hub
New brake caliper
New brake Lever
New shifter cable
New brake cable
New tube 700x28c
New tyre 700x28c
New brake pad
New crankset FSA
New BB FSA
FSA Headset
Carbon fork
Bike size S
9 Speed",N,NA,NA,Y,7-Eleven,parrotlover,Joined 9 years ago,Very Responsive,Verified,0,1,1,4.7,65,https://www.carousell.sg/p/wilier-1242169118/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0QG0HuqBxfGXyj0V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=536
477,24 likes,3 images,Bontrager Aeolus Comp 5 TLR DISC wheelset with Conti 5000 tyre  set,550,Like new,Meetup,3 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling away this lightly new Bontrager comp 5 disc wheelset. 
Come with almost new continental GP 5000 tyre set plus tube set inside. 

Just need to mount your cassette and disc and you are ready to roll. 

No issue rolling 45-50 km/hr 💪💪

I have upgraded to Bora once I got the bike. So this wheelset is very seldom use. Keep it as spare wheelset but need to clear the space now. 

Overview 

The feel of free speed

What do you get when you combine state-of-the-art aerodynamics with the benefits of tubeless-ready? Say hello to Aeolus Comp 5 TLR Disc road wheel. This wheel features a classic aluminium rim and seamlessly attached 50mm carbon fairing for a proven aero profile that’s been wind tunnel-tested to be incredibly fast. Aeolus Comp 5 TLR Disc is the high-value option for the aero-conscious rider looking to ride fast and stop on a sixpence.

Product details
Rim construction combines lightweight aluminium rim with a bonded carbon fibre fairing
Tubeless Ready (TLR) rims allow for quick transition to a tubeless system
Aluminium with carbon rim construction (23 mm outer, 17.5 mm inner width)
Compatible with Shimano 10/11 speed, SRAM 10/11
Bladed spokes 24 front/24 rear, with locking nipples
Centre Lock disc brake
Includes Bontrager TLR rim strip, TLR valve stem, and traditional rim strip
No rider weight restrictions",N,NA,NA,Y,Yew Tee Point,yangmt,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,5.0,38,https://www.carousell.sg/p/bontrager-aeolus-comp-5-tlr-disc-wheelset-with-conti-5000-tyre-set-1225616233/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2682
478,22 likes,4 images,giant propel slr2 (price negotiable),"1,000",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","giant propel slr2 fast aero bike for beginners and pros, with alloy frame and carbon fork.size 53(ppl 155cm to 175cm) 

bike works smoothly and can go pretty fast even on a light gear and definitely a worthy bike for u!

meet up place is your choice :)


crank set -shimano 105 groupset 
fairly new saddle 
new paddles 

offer me anything but low ballers will be ignored. thank u for viewing and ride safe :)",N,NA,NA,Y,Tampines East MRT Station (DT33),sec165,Joined 6 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/giant-propel-slr2-price-negotiable-1240689364/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1189
479,Like,1 image,"24 Speed Raleigh RL880 Hybrid bike Road Bicycle Racing Bike Straight bar Drop bar R9 S9 26” 700c adult kid thermal lady "" baby rack 27.5 seat 29 front seat inch 16 WHATSAPP 89501850",330,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 24 Speed Gear
➡️ 700c Wheel 


Raleigh® RL880™ 2 Road Bicycle Bike
✔️ WEST BIKING™ Hard Plastic Pedals
✔️ KENDA® Road Tyres
✔️ Raleigh® Stem
✔️ Raleigh® 40 Road Rims
✔️ Raleigh® RL880 Rigid Frame
✔️ Raleigh® Drop Handlebar
✔️ Dual Disc Brakes
✔️ EC1000 Road Saddle 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/24-speed-raleigh-rl880-hybrid-bike-road-bicycle-racing-bike-straight-bar-drop-bar-r9-s9-26”-700c-adult-kid-thermal-lady-baby-rack-27-5-seat-29-front-seat-inch-16-whatsapp-89501850-1238820306/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Kc5ysDvepXtYCCif&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1953
480,78 likes,10 images,pinarello road bike,"4,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","selling my beloved bike
able to negotiate 
rfs: clearing space, not interested in road cycling anymore
Size : 46.5 (Rider 163cm - 175cm)
Frame: Pinarello F12 Osium White Taiwan
OEM toray 1100
Groupset: Ultegra Di2 Disk Brake + Dfly
Wheels: Princeton Carbonworks Wake
6560 OEM
Inner tube: vitoria (new just changed)
Tires: Vitoria Corsa Graphene 700cc x
28mm (new just changed)
Handlebar: Ultra Most Talon Handlebar
(Lightweight Carbon)
Bar Tape: Ciclovation
Seat post : original pinarello seat post 
Saddle: Prologo Dimension
Bottle Cage: Most Bottle Cage
Computer Mount : Most Carbon Wahoo
Pedal: look pedal
Di2 Charger",N,NA,NA,Y,Hillion Mall,bloxshow1,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,27,https://www.carousell.sg/p/pinarello-road-bike-1239082703/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zkAAlOQJwsMD40fg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1736
481,202 likes,8 images,"Darkrock Mini Velo, Tiagra Groupset, Chromoly Frame, Retro Road Bike","1,098 1,198",Brand new,Meetup,6 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"⭐⭐⭐Classic Retro Mini Velo⭐⭐⭐

""Charming, headturner, city touring""

- Shimano 20 speed Tiagra
- Mid-entry level road bike, perfect for starters
- Very affordable pricing with quality brand parts 

Frame: Darkrock Reynolds 520 Chromoly Frame
Fork: Carkrock Front Fork
Brake: C-brakes
Front + Rear Derailleur: Shimano Tiagra
Left Shifter: Shimano Tiagra Shift/Brake Lever, 2-SPEED
Right Shifter: Shimano Tiagra Shift/Brake Lever, 10-SPEED
Saddle: Selle Royal Vega

*also available in Sora 18 speed version
 $1238.00

We do not have test ride bikes so please rest assure your bikes will be brand new. 

👑✨Established seller✨👑
⭐⭐⭐Check our reviews. ⭐⭐⭐
✅💯Buy with confidence. 💯☑️

🏡Our shop is centrally located at Geylang Road🚲
📅Viewing & Collection strictly by appointment only⏰

Bikes will be inspected and tuned again locally before collection
*Pre-order deposit is non-refundable & non-exchangeable.",N,NA,NA,Y,Prontos MarvellousStrictly by appointments only,prontosmarvellous,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,133,https://www.carousell.sg/p/darkrock-mini-velo-tiagra-groupset-chromoly-frame-retro-road-bike-1104336125/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GtZgK6DysP4QOxm-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=466
482,12 likes,7 images,Road Bike - Twitter R10 Shimano 105 (Disc),"1,150",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Full carbon fibre with alloy wheelset roadie for sale.
Shimano 105 (R7000) 2x11s groupset.
Almost new Continental Ultra Sport III 700x25C tyres, can accommodate up to 32C tyres. 
Disc-brake.
Weighs Less than 9.0kg. Very light for a disc-brake bike.
Integrated handlebar with Fizik wrap.
Size: 46cm (XS), suits riders 1.65m ~ 1.75m tall.
** WILL NOT CONSIDER OFFERS LOWER THAN $1015. !!!!!! **",N,NA,NA,Y,691 Chao Chu Kang Crescent,lucaschiakc,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.7,22,https://www.carousell.sg/p/road-bike-twitter-r10-shimano-105-disc-1243094035/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=72
483,4 likes,9 images,TRIBAN RC120 M size GREY,360,Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Alu frame 
Carbon fork
Microshift groupset 2 X 8 speed
Caliper brake

Free accessories:
Front and rear rechargeable light 
Electric horn
Phone holder
Saddle cover with silicon gel
Rear seat pouch
Bike stand
Water bottle 
Bike locks
",N,NA,NA,Y,30 Ubi Road 4,jackyhere,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,37,https://www.carousell.sg/p/triban-rc120-m-size-grey-1242383899/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DaFFM4SR0gtRvkSV&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=436
485,3 likes,1 image,Giant TC ADVANCE 3 DISC,"1,600",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","年初购入，因为要回🇨🇳，忍痛转让
尺寸M，附赠打气筒，前后灯，Giant头盔，水杯架，手机支架",N,NA,NA,Y,Prestige heights,zhaoyichen82949,Joined 1 month ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/giant-tc-advance-3-disc-1242119597/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=559
486,96 likes,8 images,S-Works Tarmac SL5 below 7kg in excellent condition,"3,000 3,500",Lightly used,Meetup,3 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","** Will consider all reasonable offers **

This is an ultra-light S-Works Tarmac road bike. It is a very light and fast bike in exellent tip-top condition.

A genuine S-Works Tarmac SL5 with verifiable serial number intact (yes, there are many China fakes around). S-Works is Specializd Bikes's top-of-the line series (sold only at selected Specialized dealers). The quality and grade of carbon used is several tiers above standard Specialized models. Please note that this is an SL5 frameset, not older SL1, SL2, SL3, or SL4 Tarmac models. 

SPECiFICATIONS:

Specialized S-Works Tarmac SL5 carbon frameset and fork - Frame SIZE 54
Shimano Ultegra (latest Ultegra series) R8000 11-speed groupset 11-30 cassette
S-Works Crankset (carbon crank arms) 52/36T chainrings
Genuine KMC 11-speed chain recently installed  
Carbon wheelset 60mm depth with flat aero spokes
Continental Grandprix 4000 SII road tires (rated amongst the fasest)
4 extra sets of brake pads for carbon rims (ie, 16 pieces free)
Ultra-light carbon saddle with real leather wrap
Ultralight carbon bottle cage

My present set of ultralight TITANIUM Speedplay style pedals will be included (including cleats for your road shoe). I will fit a set of flat pedals for test rides.   

This is a very fast bike. Stiff and light, this bike is very efficient in converting peddling power to forward motion. Being so light, you will definitely feel its rapid acceleration. Light bikes are also faster uphill. Deeper wheels are noticibly faster on flats compared with shallow wheels, yet it is just marginally heavier and here, 60mm is considered a good balance. 

This bike is in excellent condition and I have only used it for exercise so it is really low mileage. Never been raced and never crashed. Always kept indoors in my air-conditioned living room, so its condition is excellent, with shiny paintwork.

Viewing and test ride is at my condo grounds at Farrer Road anytime weekdays or weekends.",N,NA,NA,Y,Farrer Road,jkmchiam,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,14,https://www.carousell.sg/p/s-works-tarmac-sl5-below-7kg-in-excellent-condition-1227124567/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wK8sHFOOSA5bCC8P&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2136
487,4 likes,8 images,Liv Avail,"4,399",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size XS 
Color Echeveria 
Upgraded to Carbon Wheels SLR1 Carbon wheel set (faster and lighter)
Ultegra groupset (no di2) 
Ultegra brakes 

Freebies: bike stand, small bag, 2 bottle cages, helmet (S-M size) 

Selling coz I have no one to cycle with since hubby can no longer cycle 

Flag stickers are removable.",N,NA,NA,Y,Punggol EmeraldBlk 265A Punggol Way S821265,csumali,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/liv-avail-1239917707/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWuVEH8SW9O4pWnh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1474
488,10 likes,4 images,Triban 540,480 650,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Used. About 2500km. Shimano Tiagra parts. 
Size S. Good condition. Comes with bike stand. ",N,NA,NA,Y,Stevens MRT Interchange (DT10/TE11),77rws,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/triban-540-1240464225/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=o8cINkyfaOmgUhmL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1287
489,14 likes,6 images,Giant Talon 29er,470 480,Like new,Meetup,3 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Giant Talon L frame size with free helmet, bike bag, excellent front and rear lights. Good as new. See to appreciate. Barely used",N,NA,NA,Y,BLK 290C BUKIT BATOK ST 24Keming Primary SchoolSee 1+ locations,re_ta,Joined 7 months ago,Very Responsive,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/giant-talon-29er-1231923615/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=62
490,57 likes,5 images,50mm carbon wheelset (Prolite),300 350,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Prolite 50mm carbon wheelset 

looking to sell my 50mm prolite carbon wheelset.
comes with S-works turbo tyre 26c
condition of wheelset 7/10 with some minor scratches on it.
shimano freehub
Does not come with cassette and QR skewer.
price lowered for fast deal.


interested pls do PM to discuss. 
Thank you",N,NA,NA,Y,Mini Mart,marcusgan84,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,10,https://www.carousell.sg/p/50mm-carbon-wheelset-prolite-1236549092/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2678
491,Like,1 image,"🔥$40🔥Front child seat baby seat bicycle Foldable bike mountain bike road bike 29 "" 24 food delivery kid 20 26 rack front seat 16 bag seat 27.5 thermal baby children lady inch adult mesh child WHATSAPP 89501850",40,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 


brand new 
super safe for kids 
suitable for bicycle and ebike

1 child seat 40sgd
 

You can also visit 
➡️ ",Y,Standard delivery Free,3 - 4 working days,N,NA,superbikes,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,3.0,1,https://www.carousell.sg/p/🔥-40🔥front-child-seat-baby-seat-bicycle-foldable-bike-mountain-bike-road-bike-29-24-food-delivery-kid-20-26-rack-front-seat-16-bag-seat-27-5-thermal-baby-children-lady-inch-adult-mesh-child-whatsapp-89501850-1237826058/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sgu_vJd2todrVDay&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2376
492,5 likes,4 images,Roadie: Eddy Merckx 525 (EM-525) Road Bike,"4,500",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Well taken care, near to pristine condition.
Model Year-2017
Size 49 - XS & 7.35kg
RFS: downgrading due to lesser time on cycling nowadays
Negotiable for serious buyers

- Frame: EM-525 Carbon Monocoque (Black Anthracite Red)
- Wheelset: Prime RP-38 Carbon Clincher with Continental GP5000 25c (still plenty of tire life)
- Cockpit: Deda Superzero Carbon Aerobar & Stem
- Brakeset: Shimano Ultegra BR-6800 with Carbon Brake Pads
- Cassette: Shimano Dura-Ace 11-28T with Dura-Ace chains
- Crankset: Shimano Dura-Ace FC-9000 52-36T Semi Compact
- Bottom Bracket: Chris King Press Fit 24mm
- Derailleur: Shimano Ultegra DI2 6870 11s for front & rear
- Shifters:	Shimano	Ultegra Di2 ST-6870 11s
- Saddle: PRO Stealth Ltd 152mm
- Seatpost: EM-525 Carbon Monocoque

No hard-sell, no rubbish-talk, what you see is what you get.
Welcome to discuss and non-obligation viewing.

#Shimano #Trek #Sworks #Cannondale #Factor #Giant #Merida #Cervelo #Bianchi #Specialized #Willier #roadie #beast",N,NA,NA,Y,244 Compassvale Road,t.edison,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,96,https://www.carousell.sg/p/roadie-eddy-merckx-525-em-525-road-bike-1241458882/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=907
493,4 likes,5 images,Maap Men’s  Pro Bib 2.0 Black Size S,250 290,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"* Final Price 
* Cash payment only 
",N,NA,NA,Y,The Tampines Trilliant,axcollectionpteltd,Joined 5 years ago,Mostly Responsive,Verified,1,0,1,4.5,25,https://www.carousell.sg/p/maap-men’s-pro-bib-2-0-black-size-s-1241770448/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=764
494,6 likes,4 images,10' inch folderable bike,120,Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand New stock .
Collection is at IMM warehouse. ( Jurong East )",N,NA,NA,Y,Cashew RoadIMM warehouse ,alexyeo123,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.9,71,https://www.carousell.sg/p/10-inch-folderable-bike-1228831948/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWuVEH8SW9O4pWnh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1482
495,1 like,1 image,"TSA LOCK Aluminium New Wide-side Trolley Case 24 Inch Large Capacity Luggage "" lady bag rack thermal 16 food delivery child front seat kid 29 baby 26 adult 20 mesh 24 27.5 seat inch children WHATSAPP 89501850",120,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"✅ For fast reply, please whatsapp 8950 1850 for purchase.

Self collection /  Delivery +$10
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 


MORE PHOTOS:
",Y,Standard delivery Free,3 - 4 working days,N,NA,superbikes,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,3.0,1,https://www.carousell.sg/p/tsa-lock-aluminium-new-wide-side-trolley-case-24-inch-large-capacity-luggage-lady-bag-rack-thermal-16-food-delivery-child-front-seat-kid-29-baby-26-adult-20-mesh-24-27-5-seat-inch-children-whatsapp-89501850-1237828369/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bOktFdb77PbKJlzd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2345
496,11 likes,1 image,Specialized Allez Elite 2021,"1,499",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Specialized  Allez Elite
2021 Model - Size 52
All Stock
Used for 2600KM  ride
Purchased on 13-Mar-21 at Specialized Bukit Pasoh

Free Add-ons : 
Rockbros Bicycle Front (worth $11) & MagicShine Rear Lights (worth $40)
Shimano 105 Pedals (worth $80+)
XOSS G+ Speedometer + Mount  (worth $37)

Basically for riders who doesn’t needs to buy additional stuff except Helmet. 

Get at $1499 and I will throw in Finish Line Bicycle Wash , EcoTech degreaser and Bicycle racks

TECHNICAL SPECIFICATION

FRAME:
Specialized E5 Premium Aluminium, fully manipulated tubing with SmoothWelds, 1-1/8”- 1-3/8” tapered head tube, internal cable routing, threaded BB, 130mm spacing

FORK:
Specialized FACT carbon, 1-1/8” to 1-3/8” taper, mudguard eyelets

STEM:
Specialized, 3D-forged alloy, 4-bolt, 7-degree rise

HANDLEBAR:
Specialized Shallow Drop, 6061, 70x125mm, 31.8mm clamp

HANDLEBAR TAPE:
Specialized S-Wrap

FRONT BRAKE: 
Specialized Axis 1.0 caliper

REAR BRAKE:
Specialized Axis 1.0 caliper

BRAKE LEVERS: Shimano 105 R7000

FRONT DERAILLEUR:
Shimano 105

REAR DERAILLEUR:
Shimano 105 R7000 GS, medium cage, 11-speed

SHIFT LEVERS:
Shimano 105 R7000, 11-speed

CASSETTE: Shimano 105 R7000, 11-speed, 11-32t

CHAIN: KMC X11 Extra Lightweight, 11-speed

CRANKSET: Praxis Works Alba, 50/34T

FRONT WHEEL:
DT Swiss R460, sealed cartridge hubs, 14g spokes, 20h

REAR WHEEL:
DT Swiss R460, sealed cartridge hubs, 14g spokes, 24h

FRONT TYRE:
Specialized Espoir Sport, 60 TPI, wire bead, double BlackBelt protection, 700x25mm clincher

REAR TYRE:
Specialized Espoir Sport, 60 TPI, wire bead, double BlackBelt protection, 700x25mm clincher

SADDLE:
Specialized Body Geometry Bridge Saddle, steel rails

SEATPOST:
Specialized Alloy, 2-bolt clamp, 12mm offset, 27.2mm, anti-corrosion hardware

",N,NA,NA,Y,foodgle coffeeshop,mismofficialstore,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,218,https://www.carousell.sg/p/specialized-allez-elite-2021-1240588881/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1234
497,6 likes,6 images,Trek Emonda SLR7 Frame Size 50,"4,288",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","super light weight Emonda SLR7 projectOne frame 

includes the latest integrated handlebar , Seatpost and saddle+rear light",N,NA,NA,Y,Punggol Way,besthonestseller,Joined 6 years ago,Mostly Responsive,Verified,1,0,1,5.0,28,https://www.carousell.sg/p/trek-emonda-slr7-frame-size-50-1243003932/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=139
