,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
11,1 like,6 images,GIANT TCR ADVANCED 3 DISC,"1,650",Like new,Meetup,4 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"• S | Blue Ashes
• Frame: Advanced-Grade Composite, disc
•Fork: Advanced-Grade Composite, OverDrive steerer, disc
•Shock: N/A
•Handlebar & Stem: Giant Contact
•Seatpost: Giant Variant, composite
•Saddle: Giant Approach
•Pedals: Shimano
•Shifters, Front & Rear Derailleur: Shimano Tiagra
•Brakes & Brakes Levers: Shimano Tiagra hydraulic
•Cassette: Shimano Tiagra, 11x32
•Chain: X10-1
•Crankset: Shimano Tiagra, 34/50
•Bottom Bracket: Shimano, press fit
•Rims: Giant PR-2 Disc wheelset
•Hubs: Giant PR-2 Disc wheelset, 12mm thru-axle
•Spokes: Giant PR-2 Disc wheelset
•Tires: Giant Gavia Course 1, tubeless, 700x28mm (25c), folding
•Weight ≈ 8.9kg (EXTREMELY LIGHT)

‼️ OPEN TO REASONABLE NEGOTIATIONS ‼️ FAST DEAL ‼️",N,NA,NA,Y,Keat Hong LRT Station (BP3),1.37861811,103.74898044,wwgrx,Joined 9 months ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/giant-tcr-advanced-3-disc-1244494462/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2
12,Like,8 images,Polygon Helios 500 road bike 54cm,395,Lightly used,Meetup,5 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","105 group set 10x2 speed gears 
700c shimano wheelset with new tyres 
Frame size 54 cm 
Aluminium frame & carbon fiber fork 
Light weight unit ",N,NA,NA,Y,Woodlands Vista,1.43122807,103.79231036,streetfighter54,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/polygon-helios-500-road-bike-54cm-1244488174/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=11
14,Like,1 image,"700c Single speed Road bike Road Bicycle with disc brakes Can add Backrack rear rack thermal bag 27.5 baby thermal child lady adult children rack 16"" Put seat mesh bag seat WHATSAPP 89501850",189.71,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 





- Single Speed
- 26"""" Wheel Size
- High Carbon Steel
- Dual Disc Brakes 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,,,bettercycle,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/700c-single-speed-road-bike-road-bicycle-with-disc-brakes-can-add-backrack-rear-rack-thermal-bag-27-5-baby-thermal-child-lady-adult-children-rack-16-put-seat-mesh-bag-seat-whatsapp-89501850-1241459871/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1528
15,28 likes,2 images,Merida Scultura 100 Road Bike,500,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Merida scultura lite  M size 700c
Alu frame
Carbon fork
Shimano Clarisxsora groupset 
Alu wheelset",N,NA,NA,Y,Anytime Fitness Marymount CC,1.358966,103.83745,max_like_chips,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/merida-scultura-100-road-bike-1240558256/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1737
16,7 likes,4 images,🆕GIANT ESCAPE 2 CN 2023 Hybrid Disc Brake Bike | Shimano Tourney 21 Speed City Bicycle,580,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New



☑️Ready Sets, No Pre-order required. 

☑️ FREE Gifts : Bike Stand, Bell, Reflectors, Bottle Cage (WORTH : $20) 

☑️ FREE : Full Bike Assembly & Tuning

☑️FREE: 3 Months of Tuning & Adjustment Limited Warranty



📍Available Size: 

Size S - Suitable for 160-172cm Rider

Size M - Suitable for 170cm to 180cm rider 



📌 ADD ON (Limited Sets): 
Package 1 - $25 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️Cable Lock,  ▪️Upgraded Bottle Cage Design  


Package 2 - $48 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️5 Digit Number Lock,  ▪️Upgraded Bottle Cage Design, ▪️Phone Holder



           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35




Specifications :

Frame: Giant Escape ALLUX

Fork: High Carbon Steel

Shift lever: Shimano 3x7 speed

Front Derailleur: Shimano Tourney 3 Speed

Rear Derailleur: Shimano Tourney 7 Speed

Brakes: Giant Mechanical Disc brake

Crankset: 48/38/28

Cassette: Shimano MF-TZ500-7 14-34T

Tires:  Giant S-X3 700x35C Tyre 




☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,1.34127586,103.94134977,bikeco,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/🆕giant-escape-2-cn-2023-hybrid-disc-brake-bike-shimano-tourney-21-speed-city-bicycle-1241703864/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xtwi_9JPhWIBh-TS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1352
18,2 likes,1 image,"Bicycle Training wheel Foldable Mountain bike Road bike Suitable 14"" 16” 20” 22” kid 29 front 20 "" rack 26 children seat thermal seat bag baby adult inch food delivery 27.5 child 24 lady mesh 16 WHATSAPP 89501850",15,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 


You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$10,3 - 4 working days,N,NA,,,kinbay,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,3.0,3,https://www.carousell.sg/p/bicycle-training-wheel-foldable-mountain-bike-road-bike-suitable-14-16”-20”-22”-kid-29-front-20-rack-26-children-seat-thermal-seat-bag-baby-adult-inch-food-delivery-27-5-child-24-lady-mesh-16-whatsapp-89501850-1238116469/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2614
19,12 likes,2 images,Polygon Heist 4.0 Hybrid Bicycle,380,Well used,Mailing · Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Polygon Hybrid bike that is perfect for both long distance cycling and off road terrain.

Featuring a strong and light Hydroformed Alutech 6061 Alloy Hybrid frame, SR Suntour suspension fork and road wheels fitted with wide tires, the Heist 4.0 crosses mountain bike toughness with the fast rolling smoothness of a road bike. Shimano Deore 30sp. group provides wide range gearing and powerful disc brakes for all weather performance along with durable Rigida double wall wheels.

Condition of the bike is still excellent and fully functioning as I have used it for much less than expected. However, the brake does screech a little when you brake hard, so some lubricant on the disc brake may be needed occasionally. Selling as I have no time to cycle since I had a baby. 

I can deliver this to your place for an additional $30. Otherwise, I can meet at Buona Vista or Holland Village MRT to deal. Currently retailing for $880. Visit the following link for full bike specs: ",Y,Express delivery Free,1 - 2 working days,Y,Buona Vista MRT Interchange (EW21/CC22),1.30716159,103.79060174,matthieu.ex,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,25,https://www.carousell.sg/p/polygon-heist-4-0-hybrid-bicycle-1243121711/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=755
20,248 likes,4 images,Giant TCR Advanced (2021) Carbon Black (Size S) Rim Brake Frameset ONLY for Road Bike for Road Cycling Brand New,"1,250",Brand new,Mailing · Meetup,2 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Winning race bikes have just the right balance of lightweight, stiffness and smooth compliance on the road. The all-new TCR Advanced delivers on all three and adds updated aero performance to make it a versatile performer for competitive road riders.

With a new composite frameset that shaves every gram possible without sacrificing its pedal-stomping stiffness, the TCR Advanced is built for all-rounder road performance. Reengineered with aero shaped frame tubing, it helps you climb faster, hammer the flats more efficiently, and corner on rails. The OverDrive steerer system and MegaDrive downtube are engineered for precise handling, and the Variant seatpost delivers an ideal blend of efficiency and compliance—so you stay fresh until the finish on those big days in the saddle.

Class-leading efficiency
Lightweight composite materials and reengineered tubing shapes result in livelier ride quality, explosive acceleration and improved climbing efficiency with greater torsional frame stiffness than key competitor bikes.

Advanced aerodynamics
This is where the TCR’s most quantifiable gains can be found compared to previous-generation models. Every tube shape was analyzed, engineered and tested to create an overall structure with significantly lower drag at a wider range of yaw angles. The result is a TCR that’s faster than ever in sprints and solo situations.

Total control
An all-new composite fork boasts impressive torsional stiffness for unrivalled steering precision. And a Giant wheelset with tubeless technology allows you to run lower tire pressures for increased grip and a reduced risk of punctures.

The new TCR Advanced series features an all-new frame and fork to deliver all-rounder road performance from the mountains to the flats.

Note:
This is a frameset ONLY. new in an unopened box.

Only S size is available for Frameset Only.
Only in Carbon Black.

--------------------------------

Online Bicycle is the leading online platform for quality cycling brands at affordable prices.

Official Store
",Y,Standard delivery S$5,3 - 4 working days,Y,"Bikemart SG Pte. Ltd.12pm - 6.30pm, Monday - Saturday ",1.314273,103.878864,online.bicycle,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,5k,https://www.carousell.sg/p/giant-tcr-advanced-2021-carbon-black-size-s-rim-brake-frameset-only-for-road-bike-for-road-cycling-brand-new-1113561364/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3cdheF8_k1Jf2N-O&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=219
21,1 like,4 images,Kids Bicycle.....Paris Pink princess,125,Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Pharmacy @ CCK Polyclinic,1.38235218,103.75084321,guria01,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.7,40,https://www.carousell.sg/p/kids-bicycle-paris-pink-princess-1244132802/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=pFcsFvDdlwJuiL3z&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=227
22,52 likes,9 images,Road bike carbon S-Size ,"1,555",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,Road bike for selling — S-size 165-172cm : I’m 167cm  This  carbon road bike is from custom respray a new  Lamborghini Orange color from car shop / full upgrade shimano 105 groupset with hydraulic disc  break / shimano B.B  /  chain KMC / chainring 53-39 / 11-speed  //  ( No include )  ❌ saddle ❌ wheelset ❌  🙂,N,NA,NA,Y,Petir LRT Station (BP7),1.37822308,103.76783917,aaarmour,Joined 3 months ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/road-bike-carbon-s-size-1239298147/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fE_PmI5gsJMfuo-b&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2122
23,24 likes,7 images,2022 Specialized Tarmac SL7,"9,800",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","1-year old Specialized Tarmac SL7
Size 52

Excellent condition! Washed after every ride 👍🏼

Built by the great folks at Specialized Binjai in July 2022

It’s a Comp upgraded to Pro ++ ! The build is worth $14k brand new
- Ultegra Di2 R8150 (12-speed), 170mm crank 
- Roval Rapide CLX wheels 
- MCFK aero handlebar (400mm)
- S-Works stem (100mm)
- S-Works Power saddle (143)
- Ceramicspeed bottom bracket 
- 2x Supacaz bottle cages 

Everything is included except for the pedals 

Specialized wording and logo is covered in light gray stickers. Original paint is dark gray (see last photo)",N,NA,NA,Y,Oxley Road,1.29794939,103.84092808,kargiver,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,39,https://www.carousell.sg/p/2022-specialized-tarmac-sl7-1243192919/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Wq_9sCUfuoLmsFZS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=718
24,39 likes,6 images,Trek Madone  slr6 ultegra : size 54,"5,600 5,700",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Purchased in SG (Jan 2022 / about s$7,200) Treknology 3 Cuscaden - online recorded / lightly & Carefully used. / no deep scratches/ added : light & garmin dual mount, two water bottles mount / saddle, front and back light (all bontrager) / price negotiable / selling it due to moving  ",N,NA,NA,Y,Shelford Road,1.32560066,103.81026594,tevin.choi,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/trek-madone-slr6-ultegra-size-54-1227065300/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FJT3StX2wQq4rthn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1265
25,6 likes,8 images,Dura-ace rear wheel,65,Lightly used,Meetup,7 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","truce and working conditions.
additional $35 for Dura-ace 9 speed  cassette",N,NA,NA,Y,Shell Queensway AnchorageBlk 171A Multi-Storey Car Park,1.28919689,103.8028729,dyys248,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,85,https://www.carousell.sg/p/dura-ace-rear-wheel-1244463408/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=33
26,67 likes,9 images,Look 795 Blade RS Disc 2022 (S),"3,100 3,300",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Look 795 Blade RS Disc (S) 2022
Chameleon Silver Mat Glossy
Disc Frame
Size: S

Comes with:
- Frameset
- Proprietary Look Stem
- Look ADH 2 Handlebars
- Look Aeropost 3 (latest, lightest model)
- Tripeak BB
- Supacaz Bottle Cages
- Mavic Speed Release Thru-axle
- Look Bike Cover
- Look 795 Blade RS Tools and Accessories

Lightly used and well maintained. Slight cosmetic scratches on chain-stay and seat-stay only. Professionally de-kitted and checked at bike shop.",N,NA,NA,Y,ABC Brickworks Market & Food Centre,1.28681398,103.80799884,bipedias,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,20,https://www.carousell.sg/p/look-795-blade-rs-disc-2022-s-1239109800/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2186
27,8 likes,1 image,Seeboarderman URGENT,800,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"pls faster buy i need money
tyres need pump ah",N,NA,NA,Y,Singaporei live in north-east,1.3756712,103.8882349,vengeance69,Joined 9 months ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/seeboarderman-urgent-1242886903/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=874
28,10 likes,4 images,Btwin triban 100 kids road bike,195,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","The B'TWIN junior road bike with 650c wheels, aluminium frame, Shimano 7 speeds and a double braking system to enable the rider to easily adapt their position using the road handlebars.",N,NA,NA,Y,Woodlands South MRT Station (TE3 ),1.42759212,103.79348248,clearstuffss,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,11,https://www.carousell.sg/p/btwin-triban-100-kids-road-bike-1241008226/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1597
29,8 likes,10 images,Scott Speedster S40 - size 54(M),380,Well used,Mailing · Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"***free delivery available with $30 deposit***

take and ride condition. feel free to come down and view, no obligations!

size 54 (Medium)

Scott speedster 40 road bike bicycle 
carbon fork
9 speed Shimano Tiagra deraileur
Shimano wheelset rims

Just changed a couple of parts including rear tube, rear tyres and a new chain.

Removed front  derailleur to save weight. extremely lightweight, full bike weighs just 9.4kg (9kg flat without pedals)














tags: scott cannondale java giant merida s works light weight specialized orbea trek polygon raleigh aleoca hachiko",Y,Same day delivery S$30,Within 1 working day,Y,Bus Stop 11349 (Opp Garlick Ville),1.32571906,103.79297861,zll994,Joined 5 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,18,https://www.carousell.sg/p/scott-speedster-s40-size-54-m-1243173021/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=730
30,12 likes,3 images,"Kids bicycle , GOMAX, 20inch",50,Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"GOMAX 20 inch Kids Bicycle, well used,
Kept inside the house, so maintained very well.
But NEED to fill up the air in tires
",N,NA,NA,Y,The Infiniti @ West Coast Park,1.31950624,103.75561973,yukihanna,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,11,https://www.carousell.sg/p/kids-bicycle-gomax-20inch-1238793002/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2284
31,20 likes,2 images,CAMP NOVA BLACK ROAD BIKE,"2,400",Like new,Meetup,1 month ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Wheel Size: 700C (622)

Dimensions: 1630 mm (L) x 420 mm (W) x 890 mm (H)

Frame: Carbon

Fork: Carbon

Drop bar: 400 mm (W), TBA mm (R), TBA mm (D)

Seatpost: Carbon, 300 mm

Wheelset: DEUTER RA40D,  aluminum alloy

Suspension: –

Weight: 9.2 kg

Max Rider Weight: 110 kg

Drivetrain: 22 speed

Chainring: SHIMANO 105 FC-R7000, 36/52T, 130 BCD, 5 bolts

Crank: 170 mm

Cassette: SHIMANO 105 CS-R7000, 11 speed, 11-30T

Bottom bracket: SHIMANO SM-BB72-41B

Shift lever: SHIMANO 105 ST-R7020

Front derailleur: SHIMANO 105 FD-R7000

Rear derailleur: SHIMANO 105 RD-R7000

Brake: SHIMANO 105, Hydraulic, 140mm rotor disc

Tyres: INNOVA-Pro 700 x 25C (25-622)

3 years (carry-in) warranty on frame under normal usage.
1 year (carry-in) on general parts and components, limited to front fork, saddle, seat post, shift levers, F/R derailleurs, chainring set, crank set, hubs, freewheel set, handlebar set, stem, F/R brakes, brake levers, pedals, fender set, carrier set, bearings and linkage bars.
All warranty does not include wear & tear and consumable parts, not limited to tyres, brake pads, chain, sprockets.
Others items exclude from warranty are paint, chrome components, polished surfaces, saddles and handgrips where deterioration may be caused by normal usage, poor maintenance or natural degradation of surfaces.

---------------------------------------------------------------------------------------------------

#CAMP #NOVA #ROADIE #ROADBIKE #BICYCLE #MOUNTAIN BIKE #FOLDIE #LEISURE #RTI #SHIMANO #105 ",N,NA,NA,Y,Hougang Avenue 5,1.36995405,103.89618472,vincetaurus,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/camp-nova-black-road-bike-1207266595/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2314
32,10 likes,4 images,Cycliq Fly6 Gen 3 Cycling Camera and Rear Light,210,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Includes all accessories and box plus sd card
replaced via warranty, overall no issues with replacement item at all

rfs: bought varia

no further price reduction pls!",N,NA,NA,Y,Bishan MRT Interchange (NS17/CC15)Ang Mo Kio MRT Station (NS16)See 1+ locations,1.35098465,103.8483377,kenchi28,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,83,https://www.carousell.sg/p/cycliq-fly6-gen-3-cycling-camera-and-rear-light-1239826244/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1968
33,2 likes,1 image,Sava Brand new 9S,880,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"- Sava Z1 9S Carbon Fibre
- Built with TORAY T700 Carbon Fiber 20″ Foldable Frame and Fork 
- Equipped with 9s SHIMANO SORA R3000 Shifter & Derailleur 
- Tektro M275 Hydraulic brake
- 20″ Wheel and Tire 
- Foldable frame, stem, and pedals 
– Fold Size 80 x 64 x 40 cm 
- Adjustable seat post and stem
- Colors available:  Left only Red

**Free Gift **

##Disclaimer:
1. Item sold as it is Condition. No Refund. No Exchange.
2. Bike does not come with Servicing or Warranty.
3. Final Parts and Specs, Refer to actual product during collection.",N,NA,NA,Y,315B Yishun Ave 9,1.43130985,103.84285739,lady_laksa,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/sava-brand-new-9s-1240537662/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1748
34,5 likes,1 image,"7 Speed 22 Inch Mini Velo Black Front Suspension Lightweight Bicycle 22"" Road bike inch 27.5 front children rack bag 16 mesh seat child kid thermal baby food delivery 20 26 "" lady adult 24 29 seat WHATSAPP 89501850",210,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 7 Speed Gear
➡️ 22"""" Wheel 
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
➡️ Ultralight Body Frame

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/7-speed-22-inch-mini-velo-black-front-suspension-lightweight-bicycle-22-road-bike-inch-27-5-front-children-rack-bag-16-mesh-seat-child-kid-thermal-baby-food-delivery-20-26-lady-adult-24-29-seat-whatsapp-89501850-1238134138/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2507
