,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
284,54 likes,4 images,Kaze Raiden Race Road Bike,650,Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Selling a used Kaze Raiden Race Road Bike
Size: 44
Handlebar width: 40-42
Group set: Shimano Tiagra R4700 2x10
Wheel-set: Stock with Kenda tyres

RFS: Upgraded to a new bike. Price is negotiable.",N,NA,NA,Y,Blk 34 Chai Chee Ave,1.3242285,103.9264,marcus.corvinuous,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,64,https://www.carousell.sg/p/kaze-raiden-race-road-bike-1209649668/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1128
285,43 likes,4 images,Factor O2 VAM 2022 (frame set) NEGOTIABLE ,"4,000 5,000",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling beloved Factor O2 VAM 2022 size 52 which is already integrated cabling. Come with Black Inc 400x100 integrated cockpit.
About 5k miles 

Bought from RSCycle in 2021 
Darimo seatpost 27.5 size original from T3 
New! Will give away praxis zayante crankset (50/34T) with bb (cost $600)

NOT SELLING SEPARATELY!

Will throw in original seatpost (black inc -25) too.
Slight nego only and no low ballers please.

This is super light bike if you planning to build lightest bike around.



NOT Specialized Not Pinarello NOT Biachi NOT Sworks NOT Giant NOT Scott NOT Willier NOT Canyon NOT BMC NOT Merida NOT Trek NOT Cervello ",N,NA,NA,Y,Raffles Place MRT Interchange (EW14/NS26),1.28266577,103.85140632,patsyice,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,33,https://www.carousell.sg/p/factor-o2-vam-2022-frame-set-negotiable-1228626018/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=mHKXp9ZD-f3OwFol&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2037
286,36 likes,2 images,Moulton SST  Sale/Trade road bike,"10,000",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Moulton SST for sale/trade

Open to road bikes 172cm

Specs
Duraace 9100 groupset
Bbinfinate ceramic BB
Rotor aldhu crank
Rotor Chainring
Limited EE brakes
Zipp slr carbon aero dropbar
Wheelangel Velo technic Wheelset",N,NA,NA,Y,Bukit Batok Swimming Complex,1.3446261,103.74861074,noslz,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/moulton-sst-sale-trade-road-bike-1238355412/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2432
287,41 likes,10 images,Merida Reacto Full Carbon Road Bike size XS 47 Shimano 105 R7000 Ultegra,"2,100",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Merida Reacto Full Carbon Road Bike 


SPECS:
-Frame : Carbon CF2 UCI approved 
-Frame Size : XS (47cm) 
-Shifter : Shimano 105 R7000 L/R (11 x2 speeds)
-Brake : Shimano 105 Direct Mount caliper
-Crank : Shimano 105 (53T-39T Upgraded)
-BB Bearing : Ceramic Bearing (Upgraded)
-FD : Shimano 105 R7000
-RD : Shimano Ultegra R8000 (Upgraded)
-OSPW pulleys system (Upgraded)
-Cassette : Shimano 105 11 speeds
-Pedal : Shimano 105 Clipless Pedals (Upgraded)
-Handlebar : The One internal cable (Upgraded)
-Stem : Carbon 50mm (Upgraded)
-Rim : Carbon Wheels 50mm with ceramic bearing (Upgraded)
-Hubs : Novatec Hubs (loud hub)
-Tyres : Continental GP5000 25mm
-Brake Pads : Swiss stop (Upgraded)
-Chain: YBN hollow light weight with color Rainbow (Upgraded)
-Fulcrum Quick Release Axle
-Ciclovation Bartape


",N,NA,NA,Y,Sembawang MRT Station (NS11),1.44914241,103.82003834,HappyGoLucky,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,9,https://www.carousell.sg/p/merida-reacto-full-carbon-road-bike-size-xs-47-shimano-105-r7000-ultegra-1243226586/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Wq_9sCUfuoLmsFZS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=691
288,12 likes,8 images,Cervélo S5 size 56,"8,500",Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Cervélo S5
Size 56
Tuff wheelset
Dura-ace rear Derailleur
Dura-ace brake caliper R9270
Ultegra 11speed shifter
Without pedal 

Entire bike 7.05kg (with pedal)",N,NA,NA,Y,201 Henderson Road,1.3204703,103.9395367,ang_1,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,20,https://www.carousell.sg/p/cervélo-s5-size-56-1243952561/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=312
289,11 likes,7 images,Canyon Ultimate CF SL7,"4,250",Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling my Canyon Ultimate CF SL7 Disc!
Lightweight and fast bike

Well taken cared of, cleaned after every ride.

Full carbon frame;
Size: XS (165-170)
Integrated handle bar
Groupset: Shimano 105
50mm Carbon Elite Wheelset
1 week old:
    a) ciclovation bar tape
    b) grand prix 5000 25mm tyres
    c) 11speed Shimano Casette 

Updrades;
Novaride carbon OSPW 
Bjorn carbon seatpost
Limited Edition Fizik Tempo Argo R3 Les Classique Saddle
Dura-ace Rotors

Freebies;
Ultegra clipless pedals
Garmin/ Wahoo Mount
2 bottle cages

*lights not included
Can negotiate but pls don’t low ball me",N,NA,NA,Y,Blk 114 Simei Street 1,1.34398531,103.95051241,rcu_de,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,18,https://www.carousell.sg/p/canyon-ultimate-cf-sl7-1243481319/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWSppTaW-fp5N5yz&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=553
290,11 likes,5 images,Polygon Helios c4 roadbike ,600,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Looking at offers not willing to let go yet 
Specs in last pic 
Can nego
Willing to trade for other road bikes/fixie 
My lost your gain
Any enquiries message me",N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Tampines East MRT Station (DT33)See 1+ locations,1.35350085,103.94510601,emreuziel926024,Joined 2 weeks ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/polygon-helios-c4-roadbike-1241104653/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1569
291,43 likes,2 images,Specialized Shiv Expert (Ultegra DI2),"4,000",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Specification:

Size XS (I am 174cm) 

FRAME Specialized FACT 10r carbon, FACT IS construction, crosswind-optimised airfoils, 1-1/8"" lower bearing, OSBB, Control Tower Fit System, Fuelselage Integrated Hydration System

FORK Specialized FACT Aero carbon fibre

HEADSET 1-1/8"", stainless steel cartridge bearings

STEM Specialized Comp Multi, 3D forged alloy, 4-bolt, 12-degree rise

AEROBAR Specialized Shiv Hydroformed Alloy Aerobar

FRONT BRAKE Specialized Aero, side pull

REAR BRAKE Specialized Aero, side pull

BRAKE LEVERS Tektro RL970, carbon fibre Aero TT

FRONT DERAILLEUR Shimano Ultegra 6800, 11-speed

REAR DERAILLEUR Shimano Ultegra 6800, 11-speed

CASSETTE Shimano Ultegra 6800, 11-speed, 11-28

CRANKSET FSA SL-K Light, BB30, 52/36

WHEELSET ELITE 88mm carbon

TYRES Continental GP5000 700 x 25 mm

SEATPOST Shiv Aero, FACT Carbon, +/-12.5mm and +/-37.5mm setback",N,NA,NA,Y,Apollo Garden,1.33819095,103.95823732,polarbear217,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/specialized-shiv-expert-ultegra-di2-1232008016/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Wq_9sCUfuoLmsFZS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=676
295,3 likes,1 image,Bicycle,150,Brand new,Meetup,3 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,BRAND NEW BICYCLE WITH BABY CARRIER 👶,N,NA,NA,Y,Blk 337 Tah Ching Road MSCP,1.33836494,103.7226963,sindhukann52996,Joined 4 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/bicycle-1226334273/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2322
296,Like,1 image,"24 Speed Raleigh RL880 Hybrid bike Road Bicycle Racing Bike Straight bar Drop bar R9 S9 26” 700c adult kid thermal lady "" baby rack 27.5 seat 29 front seat inch 16 WHATSAPP 89501850",330,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 24 Speed Gear
➡️ 700c Wheel 


Raleigh® RL880™ 2 Road Bicycle Bike
✔️ WEST BIKING™ Hard Plastic Pedals
✔️ KENDA® Road Tyres
✔️ Raleigh® Stem
✔️ Raleigh® 40 Road Rims
✔️ Raleigh® RL880 Rigid Frame
✔️ Raleigh® Drop Handlebar
✔️ Dual Disc Brakes
✔️ EC1000 Road Saddle 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,lin-shop,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,4.6,9,https://www.carousell.sg/p/24-speed-raleigh-rl880-hybrid-bike-road-bicycle-racing-bike-straight-bar-drop-bar-r9-s9-26”-700c-adult-kid-thermal-lady-baby-rack-27-5-seat-29-front-seat-inch-16-whatsapp-89501850-1238820306/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2375
297,6 likes,10 images,Colnago ClX 3.0 Di2,"2,800",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame: Colnago CLX 3.0 Full Carbon  (Matte: black/white)

Size: 50 (Height reference refer to last photo)

Stem: Ritchey Carbon

Saddle: Toseek

Shifters: Ultegra Di2 

Groupset: Ultegra Di2 
Wheelset: Carbon (loud rear hub)

Tyres: Pirelli P Zero Race TLR

Rider Height: 177cm

**Pedal not included but will provide flat pedal FOC

Di2 Charger included!

Dm for more info!
Able to nego 
Fast deal👍🏼 
Delivery at $15 ",N,NA,NA,Y,Sengkang,1.39087843,103.89513016,Bikethusiast,Joined 8 years ago,NA,Verified,NA,NA,NA,4.8,39,https://www.carousell.sg/p/colnago-clx-3-0-di2-1243949046/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=313
298,20 likes,3 images,WTS: Sworks Tarmac SL6,"8,188 8,488",Well used,Meetup,3 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"Frame Size: 52
Groupset: Dura Ace DI2 9150 (see photos)
Wheelset: Enve 5.6 SES w Chris King hub & GP5000 tires 
Saddle: Astvte Pilarga
Crankset: 52/36
Cassette: 11-25
Brake: Rim (dura-ace)
C-bear Bb, ceramic speed ospw, Sworks Aerofly Carbon handlebar 420mm.
ARX 3T 1 00mm stem

Basically there is nothing you should need to upgrade, probably just change the saddle if it’s too narrow.

No pedal, bottle cage, bike computer, front/rear lights.

Negotiable, drop me an offer but no to lowballers. non obligation test ride welcomed.

Can also trade for entry/mid level Bromptom + top up from your side.",N,NA,NA,Y,The Seletar Mall,1.39129566,103.87613888,since84,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,163,https://www.carousell.sg/p/wts-sworks-tarmac-sl6-1232629338/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fjjuUJ3Ytehubd9V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=382
299,7 likes,2 images,WTT/WTS Polygon Helios C2.0 ,200,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","WTT for only road bike (mlf triban RC 120 , i will
top.)

well maintained and in good condition 

- rear gear is not shifting smoothly but still useable 
- bar tape needs to be replaced.

don’t be shy to dm , i don’t bite 😆",N,NA,NA,Y,Woodlands MRT Interchange (NS9/TE2)we can discuss meet up location ,1.4368791,103.7864423,chrizztizn,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,3.9,7,https://www.carousell.sg/p/wtt-wts-polygon-helios-c2-0-1242626074/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UNpGZJMAJ9uBxUgK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=957
300,14 likes,5 images,raleigh bicycle,150,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,raleigh bicycle avilable for sale - good condition state,N,NA,NA,Y,Dot & Dash,1.28977771,103.84966948,mvrajesh2004,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/raleigh-bicycle-1241486373/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1423
301,46 likes,7 images,Scott Contessa Road Bike size XXS rim Brake,"1,600",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Scott Road Bike size XXS rim Brake

**Wheel-set included, bought it for $500 sgd (1 year use) 
** Shimano 105 pedal clip-less included 
** If you want the training wheel I still have it
** Chain recently replaced 
** RFS: Upgraded to SL7


Groupset specs below:
Shifter: 105 10 speed
FD/RD : 105 2x10 speed
Cassette : 12-30T
Crankset : Tiagra 50/32, 170mm Crankarm Length
Saddle: Specialized Brand

Part includes:
Wheelset : China Carbon 50mm depth 
Handlebar : 360mm Width 
Stem : 90mm 3T
Pedal : 105
",N,NA,NA,Y,[email protected],1.44635,103.81488,travel_wild,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,4.7,15,https://www.carousell.sg/p/scott-contessa-road-bike-size-xxs-rim-brake-1238135559/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2487
302,8 likes,6 images,[Last Deal] Urgent Bicycle Selling,299,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"- Model: Hybrid Bike Riverside 500 9 speed Disc Brake - Blue
- Used only for five times
- Size: LARGE
- The air inside the wheel is empty -> need to fill it up on your own
- Helmet, light, side mirror are given for free
- Seat is changed to comfy one
- No NEGO",N,NA,NA,Y,Kim Yam Road,1.29254374,103.840224,hakie2kim,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/last-deal-urgent-bicycle-selling-1241010467/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1593
303,3 likes,3 images,New Bicycle for sale,150,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,NA,N,NA,NA,Y,Blk 772 Pasir Ris Street 71,1.37534591,103.93683448,rajithagrao,Joined 6 years ago,NA,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/new-bicycle-for-sale-1243153901/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=736
304,14 likes,3 images,JAMIS ROAD BIKE,500,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"JAMIS ROAD BIKE , GOOD CONDITION : 8.5/10   ( WELL USED )                                                                                   SORA GROUP SET , NEW CRANK SET & CHAIN .                                                                                                                            CARBON SEAT POST.                                                                                                                                               IF INTERESTED KINDLY MSG ME.",N,NA,NA,Y,Dunman Road Food Centre,1.30958153,103.90176008,kcng2272,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,38,https://www.carousell.sg/p/jamis-road-bike-1242458402/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=8PEFzVC8osLOTyOH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1013
305,4 likes,3 images,POLYGON STRATTOS S5 SHIMANO 105 RIM BRAKE,"1,300",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"About 8-9Kg , good road bike for beginners.
Can throw in front and rear light, as well as bottle cage for fast deal.
Almost brand new
Less than a month 
Shimano 105 Groupset 
Everything pretty much Stock",N,NA,NA,Y,Pasir Ris MRT Station (EW1),1.37287429,103.94928729,rfanazma,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,27,https://www.carousell.sg/p/polygon-strattos-s5-shimano-105-rim-brake-1241374578/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hVU9bxzo7O6aHURa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1461
306,2 likes,1 image,SAVA Road bike,"1,200",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"I used it for around 1 and a half years. 

It's negotiable so please contact me if you are interested about it. 

It has a COSMIC wheel which I bought for 500 dollars as a second hand.
",N,NA,NA,Y,Singapore,1.28966999,103.85006714,seoun,Joined 4 years ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/sava-road-bike-1239066594/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2198
307,22 likes,9 images,Storck Visioner Campagnolo Record 11,"1,700",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size 47 (recommended height 165-175cm)

Campagnolo Record 11 Groupset
Reynolds Assault SLG Carbon Wheelset
3T ARX 2 stem
3T seatpost
Selle Italia Max SLR saddle

Frame was signed by Marcus Storck (founder of Storck)

Bike is in good condition. No issues with it",N,NA,NA,Y,Jalan Angin Laut Playground,1.33679228,103.95593906,whitearrows,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,469,https://www.carousell.sg/p/storck-visioner-campagnolo-record-11-1239941220/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bqngu9DPepr-Wonv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1939
309,15 likes,10 images,"Rare listing. Featherlight Premium Blitz CT, Taiwan,  Full Carbon Road Bike","1,999",Brand new,Meetup,1 week ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Components -
Frame : Full Monocoque
Size : 57.5cm, Large
Carbon Semi-ISP
Fork : Carbon Monocoque
Stem : FSA Omega
HB : FSA Omega Compact
Seatpost :FSA SB 250
Groupset : Shimano 105
Crankset : Shimano 105
Pedal : HT PK01 (Taiwan) set! 
Saddle : Prologo
Wheelset : Shimano R501
Tyres : Vittoria, Zaffiro
Weight : Approx. 8kg

Features -
Featherlight (Taiwan) Blitz CT , has unique Semi-ISP design,  with better stiffness during acceleration. Blitz CT has found the perfect balance point between speed and comfort, ideal for long distance riding.

Remarks -
Almost Zero Milage. Well kept and maintained regularly. Upgraded the pedal during purchase. Will include the full pedal kit (worth $106) for the listed price.",N,NA,NA,Y,Bukit Timah Plaza,1.3387155,103.77893519,silverback28,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,17,https://www.carousell.sg/p/rare-listing-featherlight-premium-blitz-ct-taiwan-full-carbon-road-bike-1096800453/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=740
310,1 like,2 images,Raleigh RL880 hybrid bike,900,Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"100% fully upgraded with 95% new  Alloy components. Can see it yourself to satisfy. I have few bikes at home hence Selling it off. 

Selling $900
Self collect SEMBAWANG",N,NA,NA,Y,Spring Lodge,1.45549972,103.81378412,abangzil,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,54,https://www.carousell.sg/p/raleigh-rl880-hybrid-bike-1238248680/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2453
311,18 likes,6 images,Bianchi Oltre XR4 size 55 (1x / 6.7kg only),"9,000 10,000",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"I am selling my beloved Bianchi Oltre XR4 
- size 55 / 6.7kg (excl. pedals)
- selling because I got into a major accident riding my backup bike 2 weeks ago.. it will be a while for me to start riding again
- I’m the first owner / bought and shipped the frame from Swiss (receipts can be provided)
- Rare rim brake frame in this color way 
- brand new groupset / wheel set that I changed last month and only rode 3 times since (total mileage less than 150km) - receipts and retail boxes can be provided) 
- assembled at BYX bike
- everything pristine and good as new. No scratches whatsoever 

It was assembled with the intent to create an illegally light aero bike
- ~6.7kg without pedal and computer mount
- really snappy: excels very fast and maintains speed above 30-35km/hr easily 
- room to shave ~200g+ by swapping to pro level tire, seat post, bar tape etc

Components:
- frameset: Bianchi Oltre XR4
- group: mix of SRAM RED and Force (brake: ultegra direct mount)
- wheelset: custom wheels from Light bicycle (45 front / 55 back), DT Swiss 240 hubs, no decal, beautiful braided weave pattern, Vitoria Rubino tire
- Farsports F1 integrated handle bar (38cm / 110mm stem)
- 1x application: 48 front / 10-36 back (good enough to ride anywhere in SG and there’s no chain noise)

- price is excluding saddle and pedals
- low ballers will be ignored ",N,NA,NA,Y,Great World,1.29354788,103.83209556,edchoi81,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,10,https://www.carousell.sg/p/bianchi-oltre-xr4-size-55-1x-6-7kg-only-1241633563/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xtwi_9JPhWIBh-TS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1364
312,Like,7 images,Mobike,600,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Mobike - Its certified to ride on designated pathway cert is placed on bike its lightly used , well maintained. 
self pick up registrayion transfer can be done immediate .",N,NA,NA,Y,River Islespunggol plaza,1.39751002,103.91273091,shanky.leo.1,Joined 2 years ago,NA,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/mobike-1241430813/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1444
313,5 likes,5 images,Kids Bicycle,100,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,Selling  a kids bike from Decathlon for $150.Bought it on 2022 .well used.I have removed  the training wheels.but you can fix it easily.Meet up at chai chee drive bedok.,N,NA,NA,Y,57 Chai Chee Dr,1.325851,103.920713,rajkarthick1983,Joined 3 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/kids-bicycle-1233139227/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rcv-b6pDaCver96S&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=61
