,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
371,16 likes,1 image,Orbea Full carbon road bike frame with ultegra and titanium parts,600,Well used,Meetup,21 hours ago,Road Bikes,Posted,Has minor flaws or defects.,"MOST seatpost
other nice parts on this bike, feel free to view",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),1.31800944,103.89267521,z3r0sumgame,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,31,https://www.carousell.sg/p/orbea-full-carbon-road-bike-frame-with-ultegra-and-titanium-parts-1244339339/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9AGzrJcfxld7i_vp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=94
372,17 likes,8 images,Bianchi Oltre XR4,"4,900",Lightly used,Meetup,17 hours ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Pre’loved Oltre XR4 disc used but not abused. 
Size 50.
Regular maintenance. 
View to believe. Mint condition. 
Vision handlebar 400x100 inclusive.
Will throw in 2 Bianchi bottle cage",N,NA,NA,Y,Choa Chu Kang,1.38899071,103.74398232,saifulliniadam,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/bianchi-oltre-xr4-1243628557/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9AGzrJcfxld7i_vp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=69
373,26 likes,10 images,DVRKHORSE Mini Velo,"1,200",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","It’s quite a steal considering the amt of $$ spent on parts…

Wheelset & brakes costed me as much as this listing.

Parts list:
Frame
DVRKHORSE Aluminium Frame
DVRKHORSE Matte Carbon Fork
Matt Carbon Spacer

Handlebar
Matte Carbon Handlebar
Supacaz Handlebar Grip

Stem
DVRKHORSE Matte Carbon Stem
Supacaz Stem Cap

Seat
EC90 Saddle
DVRKHORSE Matte Carbon Seatpost
Fouriers CNC Bike Seatpost Clamp

Brakes
Juin Tech R1 Cable Actuated Hydraulic Disc Brakes
ASHIMA Ai2 Lightweight Disc Brake Rotor
Litepro CNC Ultra Light Brake Ultimate Lever

Groupset
Sunshine 10 Speed Casette
SRAM GX 10 Speed Rear Derailleur
SRAM GX 10 Speed Right Shifter
PYC Titanium 10 Speed Chain

Crankset
Litepro Super Hollowtech Cranks
Crius 56T Chainring
Promend PD-R67 Pedals

Wheelset
20” Hubsmith Carbon 451 Rims
Schwalbe ONE 451 Tires 
Kenda Tubes
",N,NA,NA,Y,River Valley,1.2969269,103.83066335,youdontcb,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,22,https://www.carousell.sg/p/dvrkhorse-mini-velo-1242961156/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Aekje4yYgcIf2YYl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=809
374,2 likes,8 images,Dura-ace rear wheel,65,Lightly used,Meetup,2 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","truce and working conditions.
additional $35 for Dura-ace 9 speed  cassette",N,NA,NA,Y,Shell Queensway AnchorageBlk 171A Multi-Storey Car Park,1.28919689,103.8028729,dyys248,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,85,https://www.carousell.sg/p/dura-ace-rear-wheel-1244463408/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=11
375,Like,1 image,Road bike /speed changeable,300,Lightly used,Meetup,an hour ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good quality bicycle . Easy to change speed , fast & easy & cool ! ",N,NA,NA,Y,Car Park (No. INY15),1.434578,103.836807,ray.y,Joined 5 years ago,NA,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/road-bike-speed-changeable-1244473626/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2
376,5 likes,10 images,Giant Propel Adv SL Size M,"11,000",Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling a almost new Giant Propel Adv SL swirly galaxy full bike in size M!
*** FRAMESET IS BRAND NEW***
Previous Frameset got warrantied due to paint issues and this is a brand new frameset with uncut seatmast and fork steerer!

Got the whole bike (less wheels) from Tay Junction. 

Rfs: quitting cycling 

Specs as below:
Giant adv sl frameset size M (0 mileage)
Groupset - Sram red AXS etap with power meter (<200km mileage)
Chainring- 48t/35t
Crank length - 170mm
Cassette - 10/33t
Rear d with Ceramic speed aero OSPW with custom blue logo! - from T3
Rotor size - 160F/R

Wheelset - Princeton 6560 with white industries hubs (mileage <300km)

Tires - Pirelli P-Zero

Stem - giant carbon 100mm
Handlebars - giant aero handlebar 42cm
Saddle - Giant Fleet Sl carbon

Throw in Look Keo CARBON Pedal!

Will include spares that comes with the bike and Sram charging dock.

Whole bike costs 14.5k from TJ. Selling at a huge loss. Price is slightly negotiable for sincere buyers as it’s not an urgent sale.

View and deal at AMK at my convenience! That’s for viewing! 

Not Sworks, SL7, cervelo, scott, BMC, factor, pinarello, trek",N,NA,NA,Y,Sembawang MRT Station (NS11)Amk Ave 5 Blk 521 #**-**,1.44894908,103.81990815,wilsontri,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,60,https://www.carousell.sg/p/giant-propel-adv-sl-size-m-1244006897/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3uUA59bbuyK4836t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=276
377,13 likes,10 images,Carbon Argon 18 E112 TT Roadie Fixie Full bike Sale,"1,450",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Argon 18 E112 Complete bike for sale
Full Carbon Frameset
Made in Canada
Size:  XS
Rare n beautiful red-white colourway.
Bike is currently setup as a Single Speed but I've used Fixed Gear Velocity wheels on it too, without issues. 

I've had this bike for over a year and it's a comfy and cool ride to the nearby cafes, to the beach, PCN and to Work - all of which I have done enjoyably and its awesome exercise! 

- Cinelli Pepper bars
- Specialized Short stem
- Dia-Compe front brakes
- ODI grips
- FSA Carbon Cranks w sealed bearings
- Gear ratio: 2.44
- Meroca pedals
- White DT Swiss Wheelset with White DT Swiss hubs - amazingly smooth.
- Continental Tyres.

Note:
- Pictures 9 & 10 are for illustration with different wheelsets. This sale comes only with the DT Swiss Spoked white  wheelset.
- The fork steerer tube is left slightly longer so TT bars & spacers can fit.
- The seatpost clamp rear bit has been modded and verified non-slip.
- the rear wheel uses a straight-thru axle bolt but you can use a skewer too. 

Very slight paint chips but NO cracks. Actually almost pristine condition.

Not Trading and No Refunds.

Thanks & Ride safe all!!",N,NA,NA,Y,Kovan MRT Station (NE13),1.36027861,103.88529062,soulman77,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,120,https://www.carousell.sg/p/carbon-argon-18-e112-tt-roadie-fixie-full-bike-sale-1243639910/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=QX1VpFNXSo08sylW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=455
378,15 likes,10 images,"Rare listing. Featherlight Premium Blitz CT, Taiwan,  Full Carbon Road Bike","1,999",Brand new,Meetup,6 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Components -
Frame : Full Monocoque
Size : 57.5cm, Large
Carbon Semi-ISP
Fork : Carbon Monocoque
Stem : FSA Omega
HB : FSA Omega Compact
Seatpost :FSA SB 250
Groupset : Shimano 105
Crankset : Shimano 105
Pedal : HT PK01 (Taiwan) set! 
Saddle : Prologo
Wheelset : Shimano R501
Tyres : Vittoria, Zaffiro
Weight : Approx. 8kg

Features -
Featherlight (Taiwan) Blitz CT , has unique Semi-ISP design,  with better stiffness during acceleration. Blitz CT has found the perfect balance point between speed and comfort, ideal for long distance riding.

Remarks -
Almost Zero Milage. Well kept and maintained regularly. Upgraded the pedal during purchase. Will include the full pedal kit (worth $106) for the listed price.",N,NA,NA,Y,Bukit Timah Plaza,1.3387155,103.77893519,silverback28,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,17,https://www.carousell.sg/p/rare-listing-featherlight-premium-blitz-ct-taiwan-full-carbon-road-bike-1096800453/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sP4sXLBUueh80oQj&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=722
379,21 likes,2 images,S-Works Tarmac SL7 Frameset,"4,950",Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Listed price of $4950 is for frameset, stem & seatpost.

Size 52 (snake eye/satin black colorway)
90mm stem

If you wish to purchase full bike, price is $6950.
Components are:
Sram Rival AXS 12 speed groupset
Reynolds AR58/62 Carbon wheelset

Bike is in really good condition as it hasn’t done much mileage (less than 300km).",N,NA,NA,Y,Jalan Angin Laut Playground,1.33679228,103.95593906,whitearrows,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,469,https://www.carousell.sg/p/s-works-tarmac-sl7-frameset-1244182569/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=nZcXHf07tJhtJQIJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=184
380,3 likes,10 images,Specialized S-Works Tarmac SL7 (54),"13,000",Like new,Meetup,an hour ago,Road Bikes,Posted,Used once or twice. As good as new.,"Locally bought from Specialized Binjai. Receipt available. Condition is as new. Scratch free.

Selling as have too many bikes at home.

Includes:
- S-Works SL7 Frameset
- Roval Rapide Handlebar (40cm)
- S-Works Tarmac Stem (100mm)
- 12 Speed Dura Ace 9270 Di2 Disc Groupset w/ 4iii Dual Sided Power Meter
- Roval Rapide CLX Wheelset 
- Ceramicspeed Oversized Pulley Wheel (Red)
- Ceramicspeed BSA24 Coated BB (Red)
- Sigeyi Direct Mount Rear Derailleur Hanger
-  Aptitude Full Carbon Bottle Cage
- Prologo Scratch M5 Carbon Saddle
- Computer Mounts, Original Accessories.

Excludes:
- Front, Rear Lights
- Pedals
- Darimo Seatpost (Original will be given)",N,NA,NA,Y,438 Basketball Court,1.36673777,103.85341568,royeolt,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,412,https://www.carousell.sg/p/specialized-s-works-tarmac-sl7-54-1244474107/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1
381,1 like,6 images,Polygon helios c6 road bike,"1,200",Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","full carbon road bike except for alu wheels and alu handle bar

- full ultegra r8000 groupset (Japan)
- light wheel american classic 420 wheelset (super smooth and light)
- elite carbon seatpost and stem
- shimano pro vibe alu handlebar 400mm
- continntal gp5000 tyres
- size M (rider :168cm)
- weight 7.5kg with everything
- no pedals or accessories or bottle cage

chat to discuss about viewing or fast deal price",N,NA,NA,Y,Blk 544 Ang Mo Kio Ave 10,1.37358323,103.85668881,buxom99,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,125,https://www.carousell.sg/p/polygon-helios-c6-road-bike-1244233120/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UnrXlG_3uMNFYsMg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=147
382,36 likes,7 images,"2020 CANYON AEROAD CF SL7 DISC, Size XS","3,400",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","SPARE BIKES...
> CONDITION 9/10
> SIZE XS
> WEIGHT: ARND 8KG

SPECS:
> Full 105 R7000 SHIMANO GROUPSET (NEW MODEL)
> CARBON AERO HANDLEBAR
> CARBON REYNOLDS WHEELS, AR58 (FRONT), AR62 (REAR)
> CANYON CARBON SEATPOST
SPECIALISED POWER SADDLE
> LOOK CLIPLESS PEDALS
> MAGNET BOTTLE CAGE

FULL BIKE: $3400 SGD

> EXCELLENT RACE BIKE
> REASON FOR SELLING: MOVING HOUSE, SPACE CONSTRAINTS",N,NA,NA,Y,Bakau LRT Station (SE3),1.38795128,103.90545997,tcw.jason,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,17,https://www.carousell.sg/p/2020-canyon-aeroad-cf-sl7-disc-size-xs-1243766926/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RUxXEiO5L3yrv6sn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=392
383,24 likes,9 images,Benshi fat bike.,200,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"I have been dying to have this fat bike. But when i got it. I had no time to play with it. Played with it once to check after i assemble it. After that no time to take it for a ride. Letting go as i needed space in my house. 

Additional accessories included: 
- Torch light for when riding at night.
- Tools pouch for small tools. 
- Some tools included.
- Seat cushion for more comfortable ride.
- Back seat for passenger or delivery bag.
- Heavy duty red paddle.  
- Flexible wire chain and lock. ",N,NA,NA,Y,Blk 447 Bukit Panjang Ring Road,1.38359915,103.77099273,laviosta,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/benshi-fat-bike-1242960764/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Aekje4yYgcIf2YYl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=810
384,11 likes,2 images,Polygon Heist 4.0 Hybrid Bicycle,380,Well used,Mailing · Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Polygon Hybrid bike that is perfect for both long distance cycling and off road terrain.

Featuring a strong and light Hydroformed Alutech 6061 Alloy Hybrid frame, SR Suntour suspension fork and road wheels fitted with wide tires, the Heist 4.0 crosses mountain bike toughness with the fast rolling smoothness of a road bike. Shimano Deore 30sp. group provides wide range gearing and powerful disc brakes for all weather performance along with durable Rigida double wall wheels.

Condition of the bike is still excellent and fully functioning as I have used it for much less than expected. However, the brake does screech a little when you brake hard, so some lubricant on the disc brake may be needed occasionally. Selling as I have no time to cycle since I had a baby. 

I can deliver this to your place for an additional $30. Otherwise, I can meet at Buona Vista or Holland Village MRT to deal. Currently retailing for $880. Visit the following link for full bike specs: ",Y,Express delivery Free,1 - 2 working days,Y,Buona Vista MRT Interchange (EW21/CC22),1.30716159,103.79060174,matthieu.ex,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,25,https://www.carousell.sg/p/polygon-heist-4-0-hybrid-bicycle-1243121711/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6iwfW94Kv3J_Fzag&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=734
385,14 likes,4 images,Bicycle,250,Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"This is a very cool bicycle and only been used twice. 
The accompanying merchandises are：
-a bicycle coded lock
-mobile phone holder
_a inflator
and brand new 
-leggings
- a seat cushion
-some stickers
-front light & rear tail LED lamp
I bought this bike just for commuting to and from school, but i found it is actually not a convenient way for me, so i decide to sell it.
If you are interested, plz contact me.",N,NA,NA,Y,Coliwoo Boon lay,1.343185,103.710385,KKKPPP,Joined 10 months ago,Mostly Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/bicycle-1231444050/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RUxXEiO5L3yrv6sn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=437
386,10 likes,1 image,Road Bike,490,Well used,Meetup,23 hours ago,Road Bikes,Posted,Has minor flaws or defects.,"Polygon Helios 4A.1
Size 51 
Group set Tiagra and Shimano
8kg very",N,NA,NA,Y,amk mrt,1.35647831,103.85767399,buymorestuffss,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,4.8,123,https://www.carousell.sg/p/road-bike-1244314526/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UnrXlG_3uMNFYsMg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=114
387,30 likes,5 images,cervelo S5,"9,500",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"One of the fastest bike in the market
Very well mantained bike
Lady rider
Size 48
Shimano Ultegra R8000
Dt Swiss alloy wheels
New chain
Bought from BnB
No accessories and pedals
2019 model",N,NA,NA,Y,Khatib MRT Station (NS14)Woodlands MRT Interchange (NS9/TE2),1.41726244,103.83301263,td4trhh4ck,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/cervelo-s5-1232224061/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Tj_rhsWUl1AfKk_T&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=541
388,6 likes,8 images,[Relocation Sale] Giant Propel Slr & Many free items,"1,880 1,980",Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Used Giant Propel Slr for sale. Bought this directly from Tay Junction (Authorised Distributor) 

Size S (I'm 174cm)
-11 Speed Shimano 105 group set.
- 8.2kg without pedals 
-Tyres, Tubes, Brake shoes almost new and used for only a few rides.
-usual wear and tear.
-washed and cleaned ready to go. 

Note:
-Bike has no accidents but a couple of stationary drops due to robot vaccum knocking it down. (this is not a carbon frame so not to worry)
-running one by set up (small chain ring and hanger still on bike and I'll pass u the FD and a gear cable if u want to put it back) 

✅ Meet closer to my asking price and I'll sweeten the deal. I'll give away all the listed items below to go along with the bike (check back, will update the list when I find items to give away) 
- Bicycle Stand (seen in picture) 
- 2 bottle cages (on bike) 
- Shimano SPD pedals 
- Cateye Volt300 front light 
- Knog rear light and another brand less
- Tool pouch 
- Tool bottle 
- 40% Muc-Off concentrated cleaning liquid
- Dry chain lube 80%
- Wet chain lube 10%
- Lezyne floor pump
- BBB ChainGrip tool (mighty useful when washing bike) 
All items easily valued $200 - $300",N,NA,NA,Y,Woodlands South MRT Station (TE3 ),1.42759212,103.79348248,avi.cenna,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,12,https://www.carousell.sg/p/giant-propel-slr-many-free-items-1243772354/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RUxXEiO5L3yrv6sn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=388
389,2 likes,7 images,Roval Alpinist CLX Carbon Disc Wheelset,"1,950",Like new,Meetup,2 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Best lightweight wheelset at only 1250g. Holds speed surprising well even for it’s shallow depth.

Good condition. Regularly serviced. Minor scratches from normal road use.

Includes:
- Wheels
- S-Works Turbo Cotton Tyres
- Latex Tubes",N,NA,NA,Y,438 Basketball Court,1.36673777,103.85341568,royeolt,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,412,https://www.carousell.sg/p/roval-alpinist-clx-carbon-disc-wheelset-1244467455/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=46
390,7 likes,9 images,Brand New bicycle. Assembled and ready to ride. While stock lasts. Last few units. bike,299,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"AVYA M024 Full Aluminium Alloy 27"" 9 Speed MTB ★Free items (worth $30) :  water bottle holder, key lock, Aluminium alloy HP holder, bell, front light & back blinker light (NO INSTALLATION). Additional charges of $5 for installation of the above free items ★
✅ Alum Alloy Frame 16"" size M w/ conceal shifter wire
✅ Original 9 Speed L-Twoo A5 Shifter & Derailleur
✅ MMTE Hydraulic Duo Pistons Disc Brake Front & Back
✅ Alum Alloy Handle 31.8mmx28""
✅ DT Swiss Lockable Front Suspension
✅ AVYA Gel Seat
✅ Front Quick Release Wheel
✅ DT Swiss Double Wall Alum Alloy Rim
✅ XRD Alum Alloy Wheel Hub
✅ Compass 27.5""x2.1 (584) Tire
✅ Bike Weight 15kg
✅ Max Carry Weight 150kg 

🌿 Bicycle Fully Assembled, Brake & Gear Tuned, Ready To Ride. 
🌿 Free items will not be installed.
🌿 Self-collection strictly @ 476 Segar Rd.
🌿 Price fixed. LOWBALLERS WILL BE IGNORED
🌿 Goods sold are non-refundable and non-exchangable.
🌿 Delivery $20-40 per bicycle subject to location.
🌿 Free items (worth $30) :  water bottle holder, key lock, Aluminium alloy HP holder, front light & back blinker light (NO INSTALLATION). Additional charges of $5 for installation of the above free items ★ FIRST COME FIRST SERVED

20"" 27"" foldable folding fnhon gust dahon pikes Brompton 3sixty birdy hachiko java sports cycling biking bicycle road scooter road mountain dirt bike motorbike riding kart foldable folding standing single double rack rear car bicycle rack SHIMANO car bicycle lock",N,NA,NA,Y,Blk 477 Segar Road,1.38921072,103.77258188,ridergear,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,117,https://www.carousell.sg/p/brand-new-bicycle-assembled-and-ready-to-ride-while-stock-lasts-last-few-units-bike-1243091548/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6iwfW94Kv3J_Fzag&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=750
391,Like,1 image,"SEATBELT! T2 | Bicycle Front Child / Baby Seat   rack  bicycle  fixie food delivery lightweight lock child baby seat children adult lady men hybrid bike mtb mesh 16 20 24 26 27.5 29 inch "" 700c  WHATSAPP 88918377",50,Brand new,Mailing,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"✅A lot of 5-star reviews and Likes.
✅FREE DELIVERY
✅BEST SELLING on Lazada/Qoo10/Shopee (Gearlook)


Offical WebPage 
www.gearlook.sg/

Shopee:
bit.ly/3cORSyA

Lazada:
bit.ly/3zEV7CE


Self collection
Contact ➡️  8891 8377

CHEAPEST PRICE GUARANTEED

✔✔✔Suitable for 6 months to 6 years old
✔✔✔Safe & Secured Guaranteed
✔✔✔Easy to install with Instruction Manual
✔✔✔Included Seatbelt and Tool Kit
✔✔✔Hold up to 60kg

Removable parts to fit older kids. Up to 6 years old. Please refer to photos. 

Specification
Material：Steel
Max Load：60KG
Product Weight：1.5KG

Self collection 
You may contact 8891 8377 to arrange

Payment mode:
1)PayLah or Paynow. 
2) cash payment only accepted at meet up. 

Delivery
FREE DELIVERY to doorstep. 
Delivery Within 1-2 DAYS
Same day/ express delivery at $10-$20 depending on location. 
",Y,Standard delivery S$15,3 - 4 working days,N,NA,,,yomobike,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.8,5,https://www.carousell.sg/p/seatbelt-t2-bicycle-front-child-baby-seat-rack-bicycle-fixie-food-delivery-lightweight-lock-child-baby-seat-children-adult-lady-men-hybrid-bike-mtb-mesh-16-20-24-26-27-5-29-inch-700c-whatsapp-88918377-1244106266/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=265
392,57 likes,8 images,Trek Madone Full Carbon (50cm frame),"2,000",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"I’m selling my road bike as I have no time to cycle anymore.. Trek Madone OCLV carbon.. 
Ultegra group set and 105 shifter..  I just service it for $220.. 

Overhaul 
Bartape 
All inner cables 
Steertube Spacer
Shifter improvement 
 
no low ballers
 slightly Negotiable 
Pm me if interested! thanks ",N,NA,NA,Y,Yishun MRT Station (NS13),1.42912496,103.83520369,jluz1,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,23,https://www.carousell.sg/p/trek-madone-full-carbon-50cm-frame-1232614554/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eG6galT9M2-EKoRl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=340
393,4 likes,4 images,S-Works Specialised SL6 - blacked out,"4,500",Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"well-maintained bike, never crashed before. 

light enough for climbing, aero enough to help u pull on tmcr 😁

frame size 54, fits me well at 173cm tall

the frame is taiwanese, brought to binjai for servicing and found out there. however, the serial number on the bike appears to be legit so make judgement for yourself before buying.

components list:
🟢 Zipp 404 firecrest with vittoria corsa control tan wall tyres
🟢 full Ultegra one-by system
🟢 Prime doyenne aero 40cm handlebars
🟢 Specialised body geometry saddle
🟢 Pass Quest 50t chainring
🟢 Supercaz bartape

only selling Full Bike without pedals and bottle cages




",N,NA,NA,Y,Beauty World MRT Station (DT5),1.34165243,103.77585232,whosgotit,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.9,32,https://www.carousell.sg/p/s-works-specialised-sl6-blacked-out-1243808760/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eG6galT9M2-EKoRl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=375
