,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
389,31 likes,6 images,Twitter sniper pro carbon Road bike chameleon not trek#Polygon#Fuji#btwin,615,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Twitter sniper pro carbon Road bike chameleon

Frame: carbon frame 
Weight:8.3kg full bike 
Shifter:Retrospec speed 
Brake :Retrospec light weight brake 
Fork: carbon fiber fork 
Speed :11 
Wheel :Alloy
Frame size :55 (L) ",N,NA,NA,Y,Woodlands Vista,p3bikemart0003,Joined 1 year ago,Very Responsive,Verified,1,0,1,4.5,24,https://www.carousell.sg/p/twitter-sniper-pro-carbon-road-bike-chameleon-not-trek-polygon-fuji-btwin-1240924044/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UcoIuPawh8rGd7Wa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1115
390,28 likes,6 images,LOOK 566 Full Carbon Road Bike,"1,299",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,LOOK full carbon road bike size 55. FSA stem/bar/post/chainwheel. Full set Shimano Ultegra 2x11 speed. Shimano hubs and rims. Velo racing saddle. Carbon bottle cage. LOOK pedals. Continental tires. Carbon frameset made in France.,N,NA,NA,Y,King Albert Park MRT Station (DT6)Bukit Timah Plaza,andrelly7,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/look-566-full-carbon-road-bike-1238462992/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Kc5ysDvepXtYCCif&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1935
391,70 likes,6 images,TREK Emonda SL5,"3,250 3,950",Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,"TREK type Emonda SL 5, twotone colour green purple, size 52, Shimano Ultegra 11 speed, discbrake, Birkin Aero2, wheelset Princeton carbon works 6560, tire vittoria rubino pro graphene 2.0, 28c, seatpose original TREK, free Rockbros lights set, free to view & test (Redhill area)",N,NA,NA,Y,Redhill MRT Station (EW18),jess.limbrini,Joined 5 years ago,Mostly Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/trek-emonda-sl5-1228518276/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=776
392,2 likes,1 image,"🔥$170🔥20 INCH icolor foldable 6 speed With basket back seat bicycle with rear suspension children lady 20"" 26"" 16"" rack Put 29 inch child mesh seat 27.5 delivery kid food seat thermal 24"" baby adult bag WHATSAPP 89501850",170,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




Details:
Weight 13kg aprox
Length 150cm
Handle bar height 95cm-105cm
Seat height 79cm-96cm
6 speed gear with suspension 
 

You can also visit 
➡️ ",Y,Standard delivery Free,3 - 4 working days,N,NA,superbikes,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,3.0,1,https://www.carousell.sg/p/🔥-170🔥20-inch-icolor-foldable-6-speed-with-basket-back-seat-bicycle-with-rear-suspension-children-lady-20-26-16-rack-put-29-inch-child-mesh-seat-27-5-delivery-kid-food-seat-thermal-24-baby-adult-bag-whatsapp-89501850-1237825685/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sgu_vJd2todrVDay&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2379
393,14 likes,1 image,Canyon Endurace SL,"2,600",Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Canyon Endurace CF SL 7

This bike is known for its comfort and versatility. Be it beginner looking for first bike or seasoned looking for a carbon bike, this is super value that you can’t find elsewhere. Almost 50% off from original price I paid.


This size is suitable for 167cm to 175cm.

Bought in 2021 (close to S$4k all incl.)

Shimano 105, 11 speed

New cassette and Panaracer Semi Slick
(Can throw in GP slick tyres and tubes)
(Also never ridden on gravel before)

Original selle italia saddle

Reason for selling: financial. Sad to let it go but due to unavoidable circumstances 

**Low ballers will be ignored
",N,NA,NA,Y,Bukit Timah Community Club,acmepong,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/canyon-endurace-sl-1242766060/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rImwtcmEbdcsmYDB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=270
394,Like,2 images,Children bicycle,40,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,Zhi Tong sports bicycle for 5 to 7 years old with a new stand and seat cover,N,NA,NA,Y,Admiralty MRT Station (NS10),vinu_b,Joined 4 years ago,Not Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/children-bicycle-1243116237/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=57
395,3 likes,8 images,Trek Domane 4.5 Disc Size 50,"2,888",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Trek Domane 4.5 Disc
400 Series OCLV Carbon
Ultegra Groupset
Shimano RS785 Hydraulic Disc Brakeset
Bontrager Affinity Comp Tubeless Ready
Bontrager Aeolus Elite Saddle

Bought at $5K+ during Covid

Seldom use and well maintained. View to offer.

RFS : Upgrading to new bike",N,NA,NA,Y,Buona Vista MRT Interchange (EW21/CC22)Dover MRT Station (EW22),3tree_bike_transport,Joined 5 months ago,Very Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/trek-domane-4-5-disc-size-50-1237686218/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bOktFdb77PbKJlzd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2303
396,9 likes,2 images,Decathlon RC520,900,Like new,Meetup,2 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Almost new, use few times",N,NA,NA,Y,Pasir Ris MRT Station (EW1),13120935169,Joined 1 year ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/decathlon-rc520-1238068211/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWuVEH8SW9O4pWnh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1487
397,49 likes,10 images,Specialized Allez Double Road Bike Size L/ 56,600 700,Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Seldom used road bike, bought in UK and
brought over. Now we have two young children this bike is barely used. $750

",N,NA,NA,Y,Blk 639 Bedok Reservoir Rd Singapore 410639,wunnasoe2008,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,16,https://www.carousell.sg/p/specialized-allez-double-road-bike-size-l-56-1237758406/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fx_S38IAuf3IBO_u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2282
398,1 like,1 image,"Bicycle long seatpost add to children adult foldable bike mountain   kid 16"" 26"" lady thermal 20"" mesh 29 inch rack 24"" seat children delivery WHATSAPP 89501850",12,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 




You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat



GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,littlekay.sg,Joined 2 years ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/bicycle-long-seatpost-add-to-children-adult-foldable-bike-mountain-kid-16-26-lady-thermal-20-mesh-29-inch-rack-24-seat-children-delivery-whatsapp-89501850-1241956035/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=689
399,4 likes,6 images,Dura Ace Cassette 11-25T,150,Lightly used,Meetup,Redhill MRT Station (EW18),3 days ago,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling my Lightly Used Dura Ace Cassette 11-25T

11 speed. used only on durace groupset chains.

all teeth intact. titanium/carbon. no broken chip, dents. 100% shifting working well.

lightly used.

mileage below 1000km

RFS: Changed groupset. dm if keen",N,NA,NA,Y,Redhill MRT Station (EW18),matte777cute,Joined 2 months ago,Mostly Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/dura-ace-cassette-11-25t-1243108429/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=60
400,1 like,10 images,WTT for Fixie,320,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Trade for Fixie of similar value. 
Raleigh Revenio 4.0.
Bought brand new around $750 eight years ago. 
Not for fuzzy buyer. 
Tyres are Gator Skin. 
Inner tubes are good. 
Specs:
Full aluminium frame and fork
Rox 3 double wall 700c rims 
2 x 8 speed - Shimano Sora 
FSA Tempo crankset
Tektro brake calipers
Original dropbars
Weight about 10kg
Size XS, 450mm",N,NA,NA,Y,Eden Grove,symonlim,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,307,https://www.carousell.sg/p/wtt-for-fixie-1240715439/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1178
401,10 likes,3 images,Merida Reacto 5000 Bahrain,"4,300",Like new,Meetup,4 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"2021 year version 
Yoeleo carbon wheel set with RT800 disc
Dtswiss 240 exp hub
Brand new Goodyear tyres 28c
Last service date: 05 June 2023

btw this is XXS size
Rfs: not much free to cycling 
",N,NA,NA,Y,Our Tampines Hub,edmondlow,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,27,https://www.carousell.sg/p/merida-reacto-5000-bahrain-1242915038/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W1KEtKBmBwU-nFz6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=197
402,4 likes,2 images,Road bike,150,Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","road bicycle

700C rim, aluminium body

what you see is what you get.

self collection",N,NA,NA,Y,Tampines MRT Station (EW2/DT32),sebb.,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.9,37,https://www.carousell.sg/p/road-bike-1242399110/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DaFFM4SR0gtRvkSV&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=429
403,15 likes,2 images,n+ Mercedes-Benz EQ Formula E Team eBike,"2,500 3,000",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Oasis Terraces,mqzcheapcheap,Joined 4 years ago,Mostly Responsive,Verified,1,0,1,4.8,11,https://www.carousell.sg/p/n-mercedes-benz-eq-formula-e-team-ebike-1228592369/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gnaFD4SFE9lc7Zk8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=844
404,3 likes,3 images,Specialized Ruby 54CM,950,Like new,Mailing · Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Whatsapp 8333 0860

Amazing condition
105 Groupset
Well maintained

Price negotiable

Same day doorstep delivery is available at $30
If you want cheap, decathalon is one of the best place to shop! Happy to trade with the brands stated below
FOCUS Ultegra SWORKS Roval 105 minoura H&H YBN Trigo DAHON TERN Chris King Elite Lightworks Praxis Carbon-ti Easy Wheels Brooks THM Joseph Kuosac Ergon Extralite BMC MERIDA CANYON  S WORKS TREK FAC ENVE XX XXI 18 GX  ARGON C90 SLX CAMPAGNOLO XTR SAINT  3t venge sl6 madone sl7 DEORE XT XTR DI2 DOGMA  RED DURAACE SPECIALIZED XO X1 S BORA PETER XT SLX ZEE  Roval Red Force rival disruption speed of light S-WORKS SRAM ETAP MONGOOSE  CHWINN X5 GIANT COLNAGO SAGAN ENVE BOARDMAN ridea SHIMANO WILIER   SCOTT XO1 X9 X7 ",Y,Same day delivery S$30,Within 1 working day,Y,Beauty World Mrt Stn Exit B Pick-Up/Drop-Off Point,beautyworldcycles,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,266,https://www.carousell.sg/p/specialized-ruby-54cm-1238146056/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2063
405,1 like,2 images,"Sunny and Neorider bicycles (sunny red and blue, neorider red)",150,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"sunny red and blue 150$ for each
neorider 170$",N,NA,NA,Y,Blk 33 Marsiling Drive,apurbo_kumar_saha33605,Joined 10 months ago,Mostly Responsive,Verified,1,0,0,5.0,1,https://www.carousell.sg/p/sunny-and-neorider-bicycles-sunny-red-and-blue-neorider-red-1240516017/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1269
406,29 likes,3 images,Selling Factor Ostro Vam Soho colour theme! Size 49,"5,000",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Model year: Ostro VAM
Condition :used
Used with care. Flaws, if any, are barely noticeable.

Bike Specs
Bike brand: Factor 
Frame/Frame Size: 49
Handlebar Blackinc 380x90
no bottle cage",N,NA,NA,Y,Kallang Riverside Park,vlnooi7979,Joined 2 years ago,Mostly Responsive,Verified,1,0,0,NA,NA,https://www.carousell.sg/p/selling-factor-ostro-vam-soho-colour-theme-size-49-1242544212/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=360
407,24 likes,5 images,Trek cycle,300,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Bought it for SGD 1050. Selling as there is no place on condo. Comes with side bags 20 kgs each to carry luggage and Carrier bell etc fitted. Self collect at 61 Meyer road, singapore 437885",N,NA,NA,Y,The Atria At Meyer,puma6,Joined 6 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/trek-cycle-1229285107/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0QG0HuqBxfGXyj0V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=505
408,Like,1 image,"Sales Children Bicycle 16” 14” 12” birthday gifts baby shower   food delivery 27.5 mesh bag adult seat inch kid 29 front "" lady children rack thermal 26 child 16 baby 20 seat 24 WHATSAPP 89501850",100,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"ALL BRAND NEW IN BOX
Self assembly, Toolkit provided

🤙For fast reply, please whatsapp 8950 1850 for purchase.

Self collection /  Delivery +$10
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 



MORE PHOTOS:
 bit.ly/3ZTzFGk

Two colours available now!!
Green
Pink

🎁 16 inch Bicycle
🎁 With training wheels 

🎁 Suitable Kids Age: 3-9 years old
🎁 Suitable Height: 90-140cm

🎁 Thicker tyres

🎁 Material: High Carbon Steel
🎁 Using thick high carbon steel frame, with full material 
🎁 Body more stable reinforcement





🤙For fast reply, please whatsapp 8950 1850 for purchase.

Self collection /  Delivery +$10
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) ",Y,Standard delivery S$30,3 - 4 working days,N,NA,better-bikes,Joined 4 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/sales-children-bicycle-16”-14”-12”-birthday-gifts-baby-shower-food-delivery-27-5-mesh-bag-adult-seat-inch-kid-29-front-lady-children-rack-thermal-26-child-16-baby-20-seat-24-whatsapp-89501850-1238031407/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zFGamB3pInfeF0nv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2187
409,1 like,6 images,Trek carbon oclv (M) light,"2,850",Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bike carbon 
size M
weighs less than 8kg
carbon frame
GRX derailleur 
handle carbon
stem carbon 
seat post carbon.
doesn't come with saddle pouch and water bottle 
low ballers stay away.
wysiwyg",N,NA,NA,Y,Blk 648 Pasir Ris Drv 10,ganz91,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,220,https://www.carousell.sg/p/trek-carbon-oclv-m-light-1242723483/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=JTBJLRlctHi3Pm93&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=287
410,11 likes,8 images,"Rapha Legion Jersey, Bibs and Socks!!",350 400,Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling my new Rapha Team Legion jersey, bib and socks at $350 discounted. Bought from Rapha online at $700. Size M jersey and size M Bib. Comes with packaging and tag. Only wore twice No stains no frays. 

Condition: 9.5/10

Pm if keen. First come first serve. 

Tags: 
Maap, cycle jersey, cycling jersey, PNS, Rapha, RCC, pedla, pedaled, pedal mafia, PMCC, black sheep, assos, cyclist mess, Q36.5, FST, Monton, mysenlan, GRC, givelo, lapassione, cuore,  castelli, giant, dhb, santini, santic, Northwave, cycle bib, cycle shorts, bib tights, bib shorts, Morvelo, specialized, biehelder, sportsfull, Redwhite bib, pearl izumi, Shimano bib, cycling bib shorts, castelli, siroko, decathlon bib, mechanism, solitude, PAS, PNS, Pas normal studios, Rapha team legion, Rapha legion, Rapha kit",N,NA,NA,Y,Blk 502B Yishun Street 51,bikebiker,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,477,https://www.carousell.sg/p/rapha-legion-jersey-bibs-and-socks-1238006207/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wK8sHFOOSA5bCC8P&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2141
411,31 likes,2 images,Kids Bicycle,55,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Selling this bicycle as my daughter grown big. Self collect at Tampines street 41,N,NA,NA,Y,Sun Plaza Park,prasad.senagapati,Joined 7 years ago,Mostly Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/kids-bicycle-1222341766/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=384
412,16 likes,1 image,Boardman carbon road bike,"4,000",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"cboardman carbon roadbike
(pink colourway)


full zipp cockpit
r8000 ultegra groupset
zipp 404 wheelset
fizik carbon saddle

want to change to a mtb , reason for selling:)

just did a full service on the bike.",N,NA,NA,Y,Thomson Plaza,cliffordgoh777,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/boardman-carbon-road-bike-1239412148/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1622
413,6 likes,3 images,Girls bike for sale,0 15,Lightly used,Meetup,3 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",Lightly used suitable for 4 years plus I think. ,N,NA,NA,Y,Shell Moulmein,uksajj,Joined 1 year ago,Very Responsive,Verified,1,0,1,4.6,14,https://www.carousell.sg/p/girls-bike-for-sale-1204944065/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1647
415,Like,1 image,"BRAND NEW IN BOX! In stock/88pieces/big size/Kids toy/children’s toy/big   lady seat 24"" 20"" 29 children food 26"" rack thermal delivery inch 27.5 adult 16"" baby bag Put kid child mesh seat WHATSAPP 89501850",80,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

Self collection /  Delivery +$10
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 



MORE PHOTOS:
 bit.ly/3ZTzFGk

Includes: 88 accessories
Size: H94.5 x L 70 x W31.5cm



🤙For fast reply, please whatsapp 8950 1850 for purchase.

Self collection /  Delivery +$10
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) ",Y,Standard delivery S$30,3 - 4 working days,N,NA,better-bikes,Joined 4 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/brand-new-in-box-in-stock-88pieces-big-size-kids-toy-children’s-toy-big-lady-seat-24-20-29-children-food-26-rack-thermal-delivery-inch-27-5-adult-16-baby-bag-put-kid-child-mesh-seat-whatsapp-89501850-1238031307/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zFGamB3pInfeF0nv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2195
416,5 likes,2 images,Triban RC100 Straight Bar for sale,170 180,Lightly used,Meetup,4 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",Lightly used bicycle for sale. Tyres need to be replaced. Apart from that all other parts are working well. Size L. PM for more photos. Please submit your offers,N,NA,NA,Y,Bus Stop 44621 (opp Concord Pri Sch),junliangggg,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,21,https://www.carousell.sg/p/triban-rc100-straight-bar-for-sale-1241229482/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W1KEtKBmBwU-nFz6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=183
417,15 likes,5 images,Bianchi Vintage Bicycle,"2,900",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling a very mint Bianchi Vintage Steel Bicycle.
Added some Brooks Leather Bartape, Saddle and Saddle Bag. 

Selling as i’m unfortunately massively underusing it & price negotiable",N,NA,NA,Y,Marina Bay Residences,ncbx8,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,95,https://www.carousell.sg/p/bianchi-vintage-bicycle-1239392029/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1634
418,8 likes,2 images,Rapha bundle ,180,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"
Bibs Size M  $180
Jersey Size S $80

Take both $220",N,NA,NA,Y,Blk 183C Rivervale Crescent,blackangel9413,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.9,119,https://www.carousell.sg/p/rapha-bundle-1238704834/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1860
419,17 likes,1 image,Giant advanced 3 tcr disc 2022,"1,700",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Giant Advanced 3 Tcr disc 2022
Size M
Shimano Tiagra groupset
Some minor scratches with one particularly major scratch 
Pedals not included
Shimano 105 clipless pedals for $100 extra
Willing to nego
Dm for more pictures and details",N,NA,NA,Y,Bishan MRT Interchange (NS17/CC15),geryeett,Joined 2 years ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/giant-advanced-3-tcr-disc-2022-1232005024/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=39
