,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
319,7 likes,3 images,Priced to go - Bontrager Race Lite (RL) Stem 90mm,25,Well used,Meetup,6 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Used stem, 7 degrees, 31.8 dia. Not without blemishes as there are paint fades in a few places while the bolts are not totally black anymore. Otherwise, it does it's job well.

",N,NA,NA,Y,Choa Chu Kang Ave 3,1.378391,103.738021,makyc1,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,54,https://www.carousell.sg/p/priced-to-go-bontrager-race-lite-rl-stem-90mm-1207420353/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1414
320,4 likes,3 images,Obea Ordu TT frame and wheelset for sale.,"1,600",Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Obea TT frame for sale. Gator skin wheelset with German made Tune hub. Clincher. Lightly used, aero position. 
Frame size 48. Made in Spain.",N,NA,NA,Y,Bedok reservior,1.33314023,103.91177365,lykhoo,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/obea-ordu-tt-frame-and-wheelset-for-sale-1244220045/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3cdheF8_k1Jf2N-O&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=174
321,3 likes,1 image,"26"" 24 Speed Raleigh Road bike S9 Hybrid   24 seat kid 20 children mesh 16 inch baby 27.5 29 "" lady bag thermal 26 seat food delivery child front rack adult WHATSAPP 89501850",290,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!
Self assembly, Toolkit provided


FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

➡️ For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



24 Speed 
Raleigh® S9™ 2 Road Bicycle Bike
✔️ EC1000 Road Saddle
✔️ L-TWOO® A3 Derailleur
✔️ KENDA® Road Tyres
✔️ Raleigh® 40 Road Rims
✔️ Raleigh® S9 Rigid Frame
✔️ L-TWOO® Trigger Shifters
✔️ BOLIDS® Cable Disc Brakes
✔️ Raleigh® Drop Handlebar
✔️ WEST BIKING™ Hard Plastic Pedals
Raleigh® Stem

➡️ For fast reply, please whatsapp 8950 1850 for purchase.",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,better-bikes,Joined 4 years ago,Not Responsive,Verified,NA,NA,NA,4.6,9,https://www.carousell.sg/p/26-24-speed-raleigh-road-bike-s9-hybrid-24-seat-kid-20-children-mesh-16-inch-baby-27-5-29-lady-bag-thermal-26-seat-food-delivery-child-front-rack-adult-whatsapp-89501850-1238030193/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2629
322,20 likes,1 image,"BMC Teammachine SLR01 Disc with shimano ultegra r8070 Di2 groupset, enve ses 5.6 or winspace hyper wheelset, pro stealth carbon saddle, swork aerofly 2 handlebar, gp5000 tyres","6,000",Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Below market price, clearing for space. 

Size 51  
Condition 8.5/10 (ride once a week) 
All parts authentic
Highest performance model
Ideal built, nothing more to upgrade 

*Two* price options only:
Without wheels - $6000 
With Enve 5.6 - $8500 

Note: 
- No trade, clearing space. 
- The price is at rock bottom, inconsiderate lowballer kindly direct your offer to BikeMart.  
- Good condition but do not expect it to be BNIB condition as this is an (obviously) used bike. 

PM me your preferred package
Meet @ my convenience (570313) 

Check out my other listing if you like running as well!",N,NA,NA,Y,Marymount MRT Station (CC16),1.34870428,103.83937377,greenmoose,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/bmc-teammachine-slr01-disc-with-shimano-ultegra-r8070-di2-groupset-enve-ses-5-6-or-winspace-hyper-wheelset-pro-stealth-carbon-saddle-swork-aerofly-2-handlebar-gp5000-tyres-1243422557/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=572
323,13 likes,4 images,Polygon Helios 200,200,Heavily used,Meetup,6 days ago,Road Bikes,Posted,Has obvious signs of use or defects.,"Front left brake slanted , very dirty the the chain abit spoils spoils and I forgot the number for locking the bike",N,NA,NA,Y,Playground @ Woodland 867Admiralty MRT Station (NS10)See 2+ locations,1.44247382,103.79286543,yeojunnan17282,Joined 1 month ago,Very Responsive,Verified,NA,NA,NA,4.3,3,https://www.carousell.sg/p/polygon-helios-200-1243167769/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=731
325,5 likes,4 images,GIANT TCR ADVANCED 2,"2,400",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"1. In warranty by tay junction;
2. Refer to King of mountain, 

",N,NA,NA,Y,Paya Lebar Kovan CC,1.3582141,103.88636062,pH1l1pss,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,480,https://www.carousell.sg/p/giant-tcr-advanced-2-1242440336/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=8PEFzVC8osLOTyOH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1021
326,Like,1 image,"16 inch 6 Speed Gear icolour Foldable bike Foldies Alloy Children Kid Adult Bicycle black 16"" thermal "" 26 27.5 child seat children food delivery lady 29 front mesh adult 16 24 20 inch seat baby rack bag kid WHATSAPP 89501850",220,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 10KG
➡️ 6 Speed Gear
➡️ 16"""" Wheel 
➡️ Ultralight Body Frame 
➡️  Gift 🎁 

✨ TESTING / SELF COLLECT Available
✨Same Day Delivery Available

MORE PHOTOS:
 bit.ly/3gxAIHB

Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/16-inch-6-speed-gear-icolour-foldable-bike-foldies-alloy-children-kid-adult-bicycle-black-16-thermal-26-27-5-child-seat-children-food-delivery-lady-29-front-mesh-adult-16-24-20-inch-seat-baby-rack-bag-kid-whatsapp-89501850-1238134440/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2505
327,10 likes,2 images,Sava R8,500 550,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"105 Groupset 
105 shifter 
Just recently send for service 

",N,NA,NA,Y,Bedok MRT Station (EW5),1.32398958,103.92979778,rocksnrolls,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,10,https://www.carousell.sg/p/sava-r8-1242149400/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1131
328,4 likes,1 image,Specialized sagan overexposed edition Full Bike Disc Limited edition,"3,300",Like new,Meetup,3 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Specialized sagan overexposed edition!
Limited edition!
Size 54
Condition 9/10
No crash always clean after ride!
Jst serviced in april
Full ultegra r8020 disc groupset!
Chainring changed to absoulte black oval chainring!
Authentic enve ses aero handle bar with burgh bartape
Authentic enve stem 110mm
Reynolds 58/62 Aero Wheelset!
Tubeless
With continental gp5k tyres!
 saddle and Pedal not included!
No rush to sell!",N,NA,NA,Y,Bedok,1.2920775,103.8498142,ahbengluxury,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.8,292,https://www.carousell.sg/p/specialized-sagan-overexposed-edition-full-bike-disc-limited-edition-1244482983/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=17
329,21 likes,1 image,Pinarello F frameset Disc Brake. Eruption Red Size 55.,"8,500",Like new,Meetup,2 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Pinarello F size 55. Frame only. Includes Fork and seatpost. Bought from Cycleworx Singapore. 
",N,NA,NA,Y,The Grandstand,1.33748542,103.79320621,jetstreamsg,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/pinarello-f-frameset-disc-brake-eruption-red-size-55-1233448940/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hVU9bxzo7O6aHURa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1491
330,8 likes,3 images,Size 49 Venge full bike for sale,"4,999",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Well taken care full bike for sale.
Groupset: R8070 DI2 disc 11 speed
Cassette: 11-28t
Crank: 170mm with 52-36 Chainring
Bottom bracket: Tripeak ceramic 
Saddle: Astute skyline Pilarga titanium
Frame: Size 49 Taiwan made Venge frame with 90mm stem, 400mm width handlebar.
Wheelset: customized 60mm rim depth with DT Swiss 180 disc hub.
Rider height reference: 175cm.
DI2 charger included.

Bottle cage, pedal and computer not included. 
No hurry to sell. Low baller no need to try. 
Viewing and test ride can be arrange. PM to deal.

#DI2, Shimano, Disc",N,NA,NA,Y,Edgedale Plains,1.39552417,103.91125821,ch99_lee,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,72,https://www.carousell.sg/p/size-49-venge-full-bike-for-sale-1237968641/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2572
331,10 likes,8 images,Vitus 979 Dural 50cm roadbike,"1,600",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",50cm frame built with Shimano Golden Arrow groupset. Excellent condition with new cables and chain. The similar Red frame listed has been sold.,N,NA,NA,Y,Lakeside MRT Station (EW26)Lakepoint Condo 648923,1.34438658,103.72055369,mellette,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,87,https://www.carousell.sg/p/vitus-979-dural-50cm-roadbike-1238232019/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2460
332,Like,3 images,"10% off BRAND NEW 2022 Orbea Terra H30 1X Gravel Bike was $4,239 NOW just $3,815","4,239",Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Direct from the Singapore distributor, this bike is brand new and assembled by Orbea-trained mechanics
Available colours/sizes
Black - Small, Medium, Large

FRAME - Orbea Terra Hydro disc, hydroformed triple butted aluminium, HS 1,5"", PF, Thru Axle 12mm x 142mm rear, thread M12x2 P1, DT internal cable routing, 27,2mm seat tube, MMS system
FORK - Orbea Terra OMR carbon disc fork, full carbon steerer,
CRANKSET - Alloy forged 40t
HEADSET - FSA 1-1/2"" Integrated Aluminium Cup
HANDLEBAR - OC GR30-R Gravel Riser, Reach 70, Drop 125, Flare 12, Rise 15, w/Di2 hole
STEM - OC RP21 Road Performance ICR, -6º, IFC01 Computer mount interface
SHIFTERS - Shimano ST-RX600
BRAKES - Shimano RX400 Hydraulic disc
CASSETTE - Shimano CS-M7000 11-40t 11-Speed
REAR DERAILLEUR - Shimano RX812 GS
CHAIN - Shimano HG 601
WHEELS - Orbea wheel: Ready GR with 12mm E-Thru hubset Shimano RS470 28H
TYRES - Vittoria Terreno Dry Gravel G2.0 TNT 700x38c
SEATPOST - OC2 Carbon 27.2 Offset 20
SADDLE - Fizik Aliante R5
HANDLEBAR PLUGS - Orbea Eva
FRONT WHEEL AXLE - Orbea Thru Axle 12x100mm M12x2 P1 Solid
REAR WHEEL AXLE - Orbea Thru Axle 12x142mm M12x2 P1 Solid inner threaded",Y,Standard delivery Free,3 - 4 working days,N,NA,,,Orbea_Singapore,Joined 11 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/10-off-brand-new-2022-orbea-terra-h30-1x-gravel-bike-was-4-239-now-just-3-815-1243154744/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=746
333,33 likes,5 images,"Tokyo Bisou Moss Green city bike road bike Trek, Giant, Polygon, Canyon, Specialized, Merida, Java",488,Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Frame 55cm 
Frame & Fork: Lightweight Cr-Mo steel (Made in Taiwan)
Gears: 7-Speed Shimano Tourney with 42t x 14t-34t Gear Range
Shifter: Shimano Trigger Shifter
Grips: Brown Stitched Eco-Leather
Saddle: Brown Eco-Leather Comfort Saddle
Handlebars: High Polish Alloy Promenade Bar
Stem: High Polish Alloy 22.2mm Quill Stem, 180mm length with 60mm extension
Seatpost: High Polish Alloy, 26.6 x 250mm (42cm) 350mm (50cm & 55cm)
Brake Calipers: Tektro 800A
Brake Levers: Tektro AC330-RS
Crankset: Lasco, High Polish Alloy 170mm
Bottom Bracket: Cartridge, Sealed Bearing 68 x 118mm
Rims: Double Walled Aluminum Rims with CNC Sidewall
Tires: Black & Ivory walled tires (26 x 1.15)
Front Hub: Quick Release Polished Alloy 36h x 140mm
Rear Hub: Quick Release Polished Alloy 36h x 135mm
Spokes: 14 Gauge Stainless Steel
Kickstand: Adjustable Silver Alloy Kickstand, with rubber boot
Weight: 12kg / 26lbs (45 cm)

Including front & rear fender 

MADE IN 🇹🇼 ",N,NA,NA,Y,Woodlands South MRT Station (TE3 ),1.42759212,103.79348248,clearstuffss,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,11,https://www.carousell.sg/p/tokyo-bisou-moss-green-city-bike-road-bike-trek-giant-polygon-canyon-specialized-merida-java-1243367299/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=600
334,48 likes,4 images,Standert Kreissage Black Widow Size 56 Frame,"2,080 2,100",Brand new,Meetup,2 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Hi All,

Selling the sought after Standert Kreissage Black Widow frameset size 56.

Price is starting at 2.2k for frameset (nego) and possibly the cockpit for 2.5k
-Deda integrated stem ($1xx)
-Black Inc bar ($3xx)

Bike is still currently still built. Once confirmed, will strip it down. 

Bike is new, built but never ridden.

The Kreissäge is an aluminium road bike frame made to go fast, brake late, hit the apex, accelerate out of turns and sprint for whatever you are sprinting for. Agile, direct, responsive, safe. Control is fast.

REFERENCE : I am about 1.8m and please see the fact sheet for fact checks : ",N,NA,NA,Y,Siglap,1.31252073,103.92376542,rafelsaur,Joined 10 years ago,Very Responsive,Verified,NA,NA,NA,4.9,45,https://www.carousell.sg/p/standert-kreissage-black-widow-size-56-frame-1229725155/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1674
335,18 likes,5 images,Trek Madone 3.1  Roadbike,"1,200",Lightly used,Meetup,3 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","- Full carbon bike with the following components:
1. Shimano 105 groupset
2. Speed 2 X 10
3. SRAM cranks
4. Ultegra rims
5. Carbon frame size 50
- No faults or any parts replacements required
- Just take  and ride 
- Just need to tune slightly to suit your riding style.
- Carbon water bottle holder not included",N,NA,NA,Y,514 WoodlandsWeekends - PM to arrange timeYishunWeekdays after 7pm,1.43471443,103.78904547,superspeed,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/trek-madone-3-1-roadbike-1227965461/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2243
336,Like,1 image,"WITH Child back seat Basket FULL SUSPENSION 7 Speed Foldie Phoenix foldie folding bike 20""  adult children baby 24"" Put seat child inch seat mesh 26"" kid bag rack 29 delivery food 27.5 16"" 20"" thermal lady WHATSAPP 89501850",240,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




20""""  suitable for 130-188cm
7 speed gear 
Full suspension
Weight: approximately 14kg
Suitable for height 130-180cm
Length: 150cm
Seat height: 79-96cm
Handlebar height: 95-105cm
When folded: 80*65*45cm 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/with-child-back-seat-basket-full-suspension-7-speed-foldie-phoenix-foldie-folding-bike-20-adult-children-baby-24-put-seat-child-inch-seat-mesh-26-kid-bag-rack-29-delivery-food-27-5-16-20-thermal-lady-whatsapp-89501850-1238135201/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2499
337,10 likes,5 images,Willier Triestina XXS,"1,100 1,200",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Very fast  italian bike....can go up to 35kmh. Used less than 10 times....reason to sell bought the wrong size.
i bought it at 1890  from Bikemart.sg. ( Still keeping the receipt)
price can be negotiable.",N,NA,NA,Y,[email protected] Level 1 Carpark,1.376899,103.876749,sheeda.enee,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,192,https://www.carousell.sg/p/willier-triestina-xxs-1242438170/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=8PEFzVC8osLOTyOH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1028
338,5 likes,3 images,Siluro 3 (quick sell),500,Lightly used,Meetup,4 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","front derailleur gone ...but can be bought from shopee
rfs. no into cycling
price can nego",N,NA,NA,Y,Blk 138 Rivervale Street,1.388612,103.904528,philipoza025538,Joined 9 months ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/siluro-3-quick-sell-1241002844/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=444
339,Like,6 images,Fuji SL 6066 - Size S,"1,600",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Authentic Fuji Road Bike 
SL 6066 AL (Frame) - super light 
Ultegra Groupset 
Oval - Crank 
Oval - Seat Post 
DT Swiss Rims 
Carbon Fork 

Slightly negotiable, please don't lowball",N,NA,NA,Y,Choa Chu Kang680205,1.38899071,103.74398232,farysaamal,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/fuji-sl-6066-size-s-1240315835/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1868
340,1 like,1 image,"Foldable Mountain bike Folding Bike Foldies 26"" 21 Speed MTB 26 inch Begasso SHIMANO GEAR 29 bag delivery kid seat adult lady food baby 26"" 16"" 20"" children Put WHATSAPP 89501850",259.44,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




🚲 Specs:
- Begasso BGS480 Soldier  (Budget-friendly version)
- Foldable & Mountain Bike (Convenient & comfortable)
- Able to bring up to MRT & Bus
- Size options     : 26 inch
- Rim type            : 3 Blades / Metal Spokes
- Brake type         : Disc brakes     (Not cheap Calipers)
- Speeds              : 21 speeds        (For all situations)
- Suspension       : Dual mode      
- Net Weight        : 13kg -16kg      
- Size recomm.   : 26in for 150-190cm

Please whatsapp for inquiry 😊
🤙
🤙wa.me/6589501850
🤙wa.me/6589501850
🤙 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,,,bettercycle,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/foldable-mountain-bike-folding-bike-foldies-26-21-speed-mtb-26-inch-begasso-shimano-gear-29-bag-delivery-kid-seat-adult-lady-food-baby-26-16-20-children-put-whatsapp-89501850-1241462685/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1510
341,55 likes,5 images,Lightly Used S-Works SL6 Size 49 for sale,"4,800",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","S-works Tarmac SL6 
Size 49
I'm 168cm
Bought from Tay Junction mid 2018
Under utilised, occasional weekend rides.  Rode less than 5,000km
Stiffest carbon layup currently from Specialized -Fact Carbon 12r
Ultegra mechanical R8000
Crank length 165mm
50/34 Chainring
12/25 cassette
Praxis Works BB to eliminate creaks
Campagnolo Bora One 50 with 25mm Vittoria Corsa tubulars
Deda Superleggera 100mm superlight stem
38mm Prime Primavera carbon aero handlebar
Power Arc Expert saddle
Well maintained.  Just serviced at Professional Bike Fitters in January 2023.
No falls or drops.Frame is in excellent condition.
Pedals, bike computer holder and power meter not included.",N,NA,NA,Y,Upper East Coast Road,1.31422474,103.93484032,cupevo,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/lightly-used-s-works-sl6-size-49-for-sale-1239806920/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1973
