,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
310,Like,1 image,"Decathlon bike 16""",30,Well used,Meetup,4 hours ago,Road Bikes,Posted,Has minor flaws or defects.,Can use for 8 to 10 year old.Tyres not enough air.,N,NA,NA,Y,Leedon Green Showflat,1.3133577,103.80409,Save.Earth,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,68,https://www.carousell.sg/p/decathlon-bike-16-1244489057/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=10
312,14 likes,7 images,Giant TCR Advanced Disc 2 Pro Hematite,"2,680",Brand new,Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Frame : Giant TCR Advanced Disc 2 Pro Hematite
Condition : Brand New 
Frame size Available : M, ML, L
Groupset : Shimano 105 R7020 11 Speed Disc  
Wheelset : Giant PR-2
Price : $2680

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm
",N,NA,NA,Y,Bikemart SG Pte. Ltd.,1.314273,103.878864,bikemartsg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,185,https://www.carousell.sg/p/giant-tcr-advanced-disc-2-pro-hematite-1237959781/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2578
313,6 likes,2 images,RENTAL - Bike Box Rental - TOPEAK PAKGO X,50,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","PAKGO X Box for rental only. 

Hard Case. Great for keeping the bike secure. 
Purchased in November 2022. 
Removal of Handlebars, wheels and pedals. You can keep the rear derailleur on if you wish. 
Come with additional foam padding to be placed on the bike. It has been cut to the size of my bike; if you wish to use it, please don't cut down the foam to suit your bike if smaller. 

Weight of box 12.8kg with additional protective covers on. 10kg case only. 

You'll need to do the dissembling and assembly yourself. It will include instructions, and there are also plenty of online videos. 

More information on the box here: 

",N,NA,NA,Y,Tiong Bahru MRT Station (EW17),1.28575795,103.82698223,smmal,Joined 4 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/rental-bike-box-rental-topeak-pakgo-x-1240245441/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1858
314,9 likes,6 images,Almost New-Cervelo S5 Five Black Ultegra Di2 R8070 Zipp 404 Firecrest TLR,"14,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Almost brand new  - bought in Jun 2023 
Cervelo S5 Five Black size 54
Shimano Ultegra Di2 R8270 12 Spd 
Zipp 404 Firecrest Tubeless 
Shimano SPD SL Pedals

See actual bike to appreciate 

Condition: 9/10 

RTS: Owner is moving out to overseas for further study 

Interested party pls contact 81570776",N,NA,NA,Y,Pro Cycle Bikes,1.2866977,103.8088274,Pro_Cycle_Bikes,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/almost-new-cervelo-s5-five-black-ultegra-di2-r8070-zipp-404-firecrest-tlr-1242814931/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=895
315,72 likes,10 images,🔥11.11 FIRE SALE STARTS NOW 🔥 BNIB Fizik Bartape (Vento Solocush) 💯READY STOCK WITH FREE DELIVERY💯 Road bike/ Foldable Bike/ Hybrid Bike/ Gravel Bike,36.90,Brand new,Mailing · Meetup,1 week ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"🔥PROMOTION STARTS NOW 🔥

✨ DISCOUNTS AVAILABLE WITH MORE THAN ONE ITEM PURCHASED🌟

FREE DELIVERY! SAVE TIME , SAVE MONEY 💰 

Grab this BRAND NEW AUTHENTIC Fizik Vento Solocush Bartape to improve your ride!! 
Brand new in packaging!!
Selling cheap due to extra stock, grab yours today, while stocks last!

All colours available!!
White, Red, Black, Yellow, Green

Retails at $49.90, selling much cheaper here. 
Price: 
1 for $36.90
2 for $69.80

Package Content:
2 x Classic Touch Superlight Bar Tape 
2 x Strips Sticker included
2 x Fizik Plugs 

A professional bar tape made by solocush, 2,7 mm thick, tacky touch.  The Fizik Vento Solocush Tacky Bartape features a streamlined cushioned construction with ultimate control. The tacky finish provides a non-slip surface with a raised texture that performs in all whether conditions. The Vento is bred for racing and is ready to win.
FEATURES:
Vento are race bred tapes for ultimate control and reduced weight.
Solocush is Fizik’s most streamlined cushioned construction, a single-layer chunky platform to rest on during longer rides without compromise on weight.
Tacky finish aids a sticky nonslip surface with a raised texture for ultimate grip in every condition.
Thickness: 2.7mm,Length: 2350mm, weight: 34.3g

Other sellers selling cheaper but you can question their authenticity, GET YOUR MONEY’S WORTH💯

Information about seller:
- Official Authorised Carousell Business Corporate Merchant 
- Trusted retailer with over 700 reviews on Carousell 
- 8 years of experience in the bicycle industry, operating on multiple platforms 
- Supports National Athletes and works with local bike shops to make premium products affordable ",Y,Standard delivery Free,3 - 4 working days,Y,Bishan MRT Interchange (NS17/CC15),1.35102087,103.84834903,Bikes.galore,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,862,https://www.carousell.sg/p/🔥11-11-fire-sale-starts-now-🔥-bnib-fizik-bartape-vento-solocush-💯ready-stock-with-free-delivery💯-road-bike-foldable-bike-hybrid-bike-gravel-bike-1129708841/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=906
316,10 likes,4 images,Triban 540,480 650,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Used. About 2500km. Shimano Tiagra parts. 
Size S. Good condition. Comes with bike stand. ",N,NA,NA,Y,Stevens MRT Interchange (DT10/TE11),1.32017517,103.825852,77rws,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/triban-540-1240464225/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1779
317,38 likes,5 images,Colnago C68 Complete Bike,"15,900",Like new,Meetup,3 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Colnago C68 Full Bike 
with Sram Red Groupset (+Power Meter) and Campagnolo Bora Ultra wheelset (+Pirelli Pzero Tubeless Tires)

Top-end components all around!

Lightly used - purchased and assembled at Hup Leong (Official Singapore distributor), July 2022

Size: 485(effective top tube 535mm)
Detailed geometry and tech specs in link below
",N,NA,NA,Y,Orchard MRT Interchange (NS22/TE14),1.30401346,103.83218613,shopper2000,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,13,https://www.carousell.sg/p/colnago-c68-complete-bike-1226952823/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2549
318,Like,3 images,Java Siluro 6 (UCI certified),"1,899",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Java Siluro 6

⚠️
>>>ALLOY PARTS
Frame

🔥
>>>CARBON PARTS
Handle bar
Fork
Aero seatpost
Decaf wheelset 

⚠️
>>>UPGRADE
Juintech F1 caliper 160mm
Shimano 105 rear derailleur 
Shimano 105 front derailleur 
Magene C206pro
Magene S3 cadence sensor
Magene S3 speed sensor
Avian lightweight inner tube

Easy rolling @ 45km/h
Kindly pm if really interested 
Negotiable ✅",N,NA,NA,Y,Lakeside MRT Station (EW26),1.34438658,103.72055369,helocomebai,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,9,https://www.carousell.sg/p/java-siluro-6-uci-certified-1241837712/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0k6r_6eLznvzAb-9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1290
319,19 likes,2 images,Liv Road Bike,250,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Liv Women’s road bike 
In good condition
Size small 
$250 ono",N,NA,NA,Y,Concept East Coast,51.695792,-2.217975,hoops83,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,17,https://www.carousell.sg/p/liv-road-bike-1242900348/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=868
320,22 likes,8 images,Ultegra di2 R8070 road disc bike Trifox X18 Price drop! Great price for great bike build,"3,850",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Can't get Taylor Swift tix ? no problem, you can surely get this!

Impulse bike build, as good as new

Frameset:
Trifox X18 frameset Full Carbon T800 size 52 BB Eng thread
400mm C-C aero handlebar with 110mm stem (integrated cable routing)
Lots of adjustments in stem spacers

Geometry, fittings, cockpit components, tube shapes very similar to Specialized SL7

Groupset:
Ultegra R8070 di2 groupset with R8170 (12 speed groupset series) hydraulic calipers
Ultegra 170mm 50/34T crankset

Wheelset:
Giant SLR 2 42mm carbon wheelset 11/28T 11 speed cassette

PRO carbon bottle cages
Prologo Dimension 142mm Saddle
Circlovation tape
105 carbon pedals included",N,NA,NA,Y,Thomson Neighbourhood Police Post,1.35514021,103.8376987,deecsk,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,55,https://www.carousell.sg/p/ultegra-di2-r8070-road-disc-bike-trifox-x18-price-drop-great-price-for-great-bike-build-1230631747/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0k6r_6eLznvzAb-9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1339
322,29 likes,10 images,Giant Road Bike,540,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"18 speeds Shimano SORA
Wheel 700×28C SR3
C-Brake
Size-M",N,NA,NA,Y,Blk 207 Lorong 1 Toa Payoh,1.34262771,103.84538087,ttynghaur,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/giant-road-bike-1241840581/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0k6r_6eLznvzAb-9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1288
323,7 likes,5 images,Sram Red black carbon fiber Kestrel roadbike,"2,100",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"53cm Kestrel road bike for 175-182cm
I’m 180cm.
Mileage - barely 2.5km
Bike had barely been ridden. Kept in amazing condition and cleaned after every use.
Upgraded items such as water holder; paddles; tyre; water bottle holder. 
Comes with front& tail light and basic toolkit.
Open for negotiation.
New tires (continental)
Carbon peddles.
Super fast acceleration. You won’t be tired riding.
It’s worth the price and enjoyable!

",N,NA,NA,Y,Kembangan MRT Station (EW6),1.32101733,103.91308243,pdkapur,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,4.7,19,https://www.carousell.sg/p/sram-red-black-carbon-fiber-kestrel-roadbike-1240214650/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1860
324,3 likes,1 image,Giant Brand,310,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Trusty bicycle used for sending kids (aged 4 & 6) to child care centre. Stripped off the basket and the child seat, good to use on the road.

Unwilling sale but I relocating.",N,NA,NA,Y,"Tenteram PeakViewing in the evening, after 6.30pm",1.32781063,103.860991,ahfufuyo,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.9,20,https://www.carousell.sg/p/giant-brand-1240450310/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1783
325,73 likes,3 images,Bianchi Aquila TT Triathlon Bike XS- Ultegra 11 Speed - 165mm Crank,"8,888",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Rider doesn’t come with bike!!

Bianchis answer to the Triathlon category of cycling. Multiple podiums achieved by female athlete Claire Jedrek in competition. 

Comes as pictured with frame, and Knight carbon wheelset including rear deep dish wheel. 165cm cranks. Only without seat and water bottle

Can throw in a set of Look pedals too if buyer likes!",N,NA,NA,Y,ION Orchard,1.30444424,103.83185214,tanyuey,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,101,https://www.carousell.sg/p/bianchi-aquila-tt-triathlon-bike-xs-ultegra-11-speed-165mm-crank-1239339055/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=822
326,10 likes,8 images,Factor Ostro Vam Framesets and Custom Build,"7,500",Brand new,Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"The OSTRO VAM is an ‘everything’ bike, a master of all trades. It's an ""Aero"" bike that is surprisingly light and super comfortable. The frame weighs only 830g for a painted size 54. It's not impossible to build below the UCI weight limit if you wish so.

One of the reasons you should consider buying the Ostro is that it doesn't have a tier level frame where you have to pay a higher price just to get the best. With the Factor Ostro Vam you get one level and that is the best and what the pros are riding. Another reason is that unlike other brands you are stuck with whatever they give you and you need to buy extra like stem length or bar widths. With Factor you are the boss and you get to choose. Last reason is that the frame will come with Ceramcspeed Bottom Bracket and Headset stock! No need for an upgrade. 

We have multiple groupsets available from Shimano and SRAM. 

DM me for more info.",N,NA,NA,Y,Rs Cycle,1.319437,103.913997,muhamadridwanxx,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,57,https://www.carousell.sg/p/factor-ostro-vam-framesets-and-custom-build-1238456430/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2400
328,1 like,10 images,[7.9kg]Cervelo S1 road bike alu frame with carbon fork,"1,500",Lightly used,Mailing · Meetup,3 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Cervelo S1 Size S [frame size 51cm, suitable for 160-173cm]
Body frame condition is superb good. 
Overall bike condition like new and in riding condition, can come view to believe 

Ultegra crankset & shifter
Dura ace brake caliper & derailleur 
Toseek saddle 200g only

Wheelset: 
Fulcrum racing speed XLR 50mm
- superlight weight and worth $1k + 

Deda superzero drop bar
Bontrager elite stem
Creek crane headset
Original cervelo seatpost

Whole bike only 7.9kg include pedal 

#giant #trek #pinarello #specialised 



",Y,Custom courier Free,3 working day(s),Y,Blk 206C Compassvale Lane,1.38788502,103.89746656,stand_bike,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/7-9kg-cervelo-s1-road-bike-alu-frame-with-carbon-fork-1244497344/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=0
329,17 likes,9 images,Merida reacto 5000 2021 road bike bicycle,"3,100",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Merida reacto 5000 2021 in Stealth Black. 

",N,NA,NA,Y,Lorong MaricanKembangan MRT Station (EW6),1.32325504,103.90814293,33zengyq333,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,223,https://www.carousell.sg/p/merida-reacto-5000-2021-road-bike-bicycle-1243665081/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=r2e0CzDL4Eoew7Kc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=464
331,5 likes,1 image,Wilier Garda Disc (Black/Red Matt) - Frameset,"2,880",Brand new,Meetup,Yesterday,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Frame: Wilier Garda Disc
Colour: Black/Red Matt 
Condition : Brand New 
Frame size : XS, S, M, L 
Price : $2880
Wilier Stemma S stem and Barra S handlebar additional $310

-------------------------------------------------------------------------------------------------------

Garda is the perfect product for those who want a modern bike with a stress-free ride. With Garda, we have redesigned the entry-level carbon race bike giving it a modern interpretation, with cables routed into the frame and enough clearance for 32 mm tyres.A completely new project that closes the evolutionary circle of road products with total cable integration.

Garda incorporates the best solutions developed for top-end carbon racing bikes: the special design of the Stemma S handlebar stem houses the cables within the frame for complete integration and an upscale elegant look.

----------------------------------------------------------------------------------------------------------

Options to build up to a complete bike are available.

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm
Website : ",N,NA,NA,Y,Bikemart SG Pte. Ltd.,1.314273,103.878864,bikemartsg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,185,https://www.carousell.sg/p/wilier-garda-disc-black-red-matt-frameset-1206180095/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=132
332,5 likes,1 image,"7 Speed 22 Inch Mini Velo Black Front Suspension Lightweight Bicycle 22"" Road bike inch 27.5 front children rack bag 16 mesh seat child kid thermal baby food delivery 20 26 "" lady adult 24 29 seat WHATSAPP 89501850",210,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 7 Speed Gear
➡️ 22"""" Wheel 
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
➡️ Ultralight Body Frame

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/7-speed-22-inch-mini-velo-black-front-suspension-lightweight-bicycle-22-road-bike-inch-27-5-front-children-rack-bag-16-mesh-seat-child-kid-thermal-baby-food-delivery-20-26-lady-adult-24-29-seat-whatsapp-89501850-1238134138/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2507
333,2 likes,1 image,"Mountain bike 26"" 21 Speed MTB 26  29 thermal child 16 bag children adult food delivery seat 27.5 seat 26 20 mesh WHATSAPP 89501850",159.68,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




➡️ 26"""" Wheel 
➡️ 21 Speed 
➡️ Ultralight Body Frame
➡️ Disc brakes


You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,,,bettercycle,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/mountain-bike-26-21-speed-mtb-26-29-thermal-child-16-bag-children-adult-food-delivery-seat-27-5-seat-26-20-mesh-whatsapp-89501850-1241462490/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1511
334,17 likes,9 images,Giant TCR Advanced Disc 1 Pro Amber Glow Full Bike,"3,200",Brand new,Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Frame : Giant TCR Advanced Disc 1 Pro Amber Glow Full Bike 
Condition : Brand New 
Frame size Available : S
Groupset : Shimano Ultegra R8020 11 Speed Disc  
Wheelset : Giant PR-2
Price : $3200

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm
",N,NA,NA,Y,Bikemart SG Pte. Ltd.,1.314273,103.878864,bikemartsg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,185,https://www.carousell.sg/p/giant-tcr-advanced-disc-1-pro-amber-glow-full-bike-1237959478/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2610
335,2 likes,4 images,"BIKE SMART PHONE HOLDER- ALLOY, BLACK DECATHLON",10,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"31.8 Diameter. Never used. I will on resell because it didn't fit my bike tube size (this is bigger).

Meet up is Farrer Rd Mrt, Lakeside Mrt, Bouna Vista Mrt",N,NA,NA,Y,Buona Vista MRT Interchange (EW21/CC22),1.30692724,103.79047723,tsintuason,Joined 5 months ago,Very Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/bike-smart-phone-holder-alloy-black-decathlon-1239598884/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=mHKXp9ZD-f3OwFol&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2025
336,8 likes,5 images,PACO 24” junior Road Bike,200,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Paco 24” Junior Road Bike
(Was:$888, clearing at $200)
Specification
 Frame:24” Alloy 6061 size: 380mm(C-T) 
Fork:24” Alloy 6061
Brake system: TEKTRO 
Road bar : Alloy 6061 ,
Width 360mm Reach:65mm /Drop 100mm Stem:Alloy 6061 EXT: 60mm
Shift : Shimano 2x8S
F/D : SHIMANO Claris
Chainwheel : 42/34T
 Freewheel: 12-25 T 8Speed
 Tire: KENDA K-191 24x1”( ETRTO 25-520)
> Weight: 9 kg (est)

Available in white too

Cash or nets",N,NA,NA,Y,Blk 53 Paya Ubi Industrial Park#03-08,1.32529732,103.89815186,soonwatt,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.8,37,https://www.carousell.sg/p/paco-24”-junior-road-bike-1241823427/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0k6r_6eLznvzAb-9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1297
337,16 likes,5 images,Upgraded Merida Scultura Hunt wheelset 4iiii road bike,980,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Comes with Hunt lightweight wheelset and 105 165mm 4iiii power meter crank

Shimano 105 2 x 11s speeds
Rare 165mm crankset
Frame size xs (UCI approved)

Current setup weight ~8 only

Rfs: under utilised. Prefer flat bar bike


# not specialized s works trek emonda giant tcr canyon pinarello colnago cervelo bianchi scott bmc boardman wilier felt look focus ibis carbon ",N,NA,NA,Y,Marymount Community Club,1.36165,103.841724,acky.,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,29,https://www.carousell.sg/p/upgraded-merida-scultura-hunt-wheelset-4iiii-road-bike-1238456257/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2401
