,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
339,2 likes,1 image,Cycle Ops Fluid Trainer,80,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Turbo Trainer purchased in 2018. Comes with riser blocks and through axle. No manual ,N,NA,NA,Y,Kembangan MRT Station (EW6)Marine Parade,1.32101733,103.91308243,joshua.c.xr,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,19,https://www.carousell.sg/p/cycle-ops-fluid-trainer-1241131330/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1563
341,9 likes,1 image,TREK Madone SLR Gen 6 T47 Disc Frameset,"5,099",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"For Sale 1x Madone SLR Gen 6 Disc Frameset

Colour : Dark Prismatic
Size : 52
Frame : 800 Series OCLV Carbon

*Customization of other parts or change of specs can be accommodated
*Frameset is ORIGINAL and NOT OEM or Fake.
*Ready Stock at time of posting",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24),1.33329113,103.74220747,bomtoonen,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,43,https://www.carousell.sg/p/trek-madone-slr-gen-6-t47-disc-frameset-1242005179/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4jo1em8ep1pg3CLJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1213
342,33 likes,2 images,Specialized S-Works SL7 frame size 52cm OEM frameset,"1,000",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Preorder,

high quality t1100, made in Taiwan.

all sizes and colours are available,

custom paint jobs can be done too!

warranty provided 🔥 

Building services can be provided!",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),1.31800944,103.89267521,z3r0sumgame,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,31,https://www.carousell.sg/p/specialized-s-works-sl7-frame-size-52cm-oem-frameset-1242703617/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UNpGZJMAJ9uBxUgK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=975
343,4 likes,1 image,Women’s bicycle ,90 98,Like new,Meetup,6 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Ride less than 3 times 
Very new condition 
Easy to ride
20 inches",N,NA,NA,Y,Chinese Garden MRT Station (EW25),1.34250368,103.73270381,jessiesmile001,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,50,https://www.carousell.sg/p/women’s-bicycle-1232061358/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=omN_uxru5foZSL37&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=662
344,Like,10 images,(Brandnew)RoyalBaby Mars Bike for kids(16 inch),300,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"All brand new, the bike package has not been open yet. It comes with a brand new Royal Baby bike basket as a gift. 
It is a very light 7.5kg bike, young kids can carry it by themselves! It has very good quality! I bought this one because I thought my son’s old Royal baby bike was stolen, but in the end the police found out it was taken away by Town Council’s worker. So we have our old one back ald. This brand new one haven’t open and installed yet. Very very easy to install! 

Self collection from boon Keng or chat for more delivery options.",N,NA,NA,Y,"City ViewCan meet at Boon Keng MRT, Bendemeer MRT or nearby MRTs",1.31605043,103.86182903,littlestickyrice,Joined 4 years ago,NA,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/brandnew-royalbaby-mars-bike-for-kids-16-inch-1240865662/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1634
345,2 likes,1 image,Bicycle,170,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,全新变速自行车,N,NA,NA,Y,太上老君庙Farrer Park MRT Station (NE8),1.31534666,103.85435045,thomas0633,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/bicycle-1243001136/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=808
346,15 likes,3 images,GP5000 str Continental Grand Prix S TR (str/ tubeless ready),120,Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand new
28 - 622	
700 X 28C	black only

One for $120
Two for $230

Free tracked courier if you get 2",N,NA,NA,Y,[email protected],1.44481682,103.81333014,grandtour,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,28,https://www.carousell.sg/p/gp5000-str-continental-grand-prix-s-tr-str-tubeless-ready-1230981331/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4jo1em8ep1pg3CLJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1216
347,19 likes,1 image,Triban RC 100 Road Bike,300,Like new,Meetup,3 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size L
In good condition, all gears and braking work well. 
Used less than 10 times  
Meetups can be discussed
Pm for more info
Thanks for viewing :)",N,NA,NA,Y,Bishan MRT Interchange (NS17/CC15),1.35108754,103.84851887,deeshh,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,63,https://www.carousell.sg/p/triban-rc-100-road-bike-1228019944/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2247
348,2 likes,2 images,Lead Out mini frame bag,60,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Perfect condition frame bag
 Good for 1 tube, tyre levers, 2-3 canisters, and small tools.  Still got space for a rain jacket. 

Please dm to view/deal.  Thanks in advance. ",N,NA,NA,Y,Buangkok MRT Station (NE15),1.38336377,103.89346243,chonger888,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,30,https://www.carousell.sg/p/lead-out-mini-frame-bag-1240835079/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1643
349,34 likes,1 image,Pinarello F8,"4,300",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Pinarello F8 size 465 with Durace 9000 di2
Reynolds Assuault Wheelset
Reynolds Bottle Cage",N,NA,NA,Y,Potong Pasir MRT Station (NE10),1.33138664,103.86908203,sparesavailable,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.9,65,https://www.carousell.sg/p/pinarello-f8-1239630387/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=mHKXp9ZD-f3OwFol&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2017
350,10 likes,10 images,Storck Aenario G2 Pro FRAMESET - Size 47 (S),"1,900",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","STORCK AERNARIO G2 Pro FRAME-SET only
NOTE: This listing is for FRAME-SET ONLY 

Size 47 (S) - Fits Rider 165cm - 174cm
Color: Matt White and Grey
Condition: Lightly used with very minor scruffs (hardly noticeable) and NEVER CRASHED!
Weight: Lightweight! 890gm (frame) and 300gm (fork)

Are you looking for a pro-level road bike frame-set .This is the bike for you!
German engineering quality and race ready!
This is a boutique brand and is rare, not a usual mass brand.
Reason for selling: Too many bikes!

Top up $$400 (RRP $1000+) for top-end Storck seat-post, handlebar and stem  
- Seat Post: Storck Carbon
- Handlebar: Storck Carbon Handlebar (RB 177) 40cm c-c
- Handlebar Stem: Storck Alloy Stem 100mm

—- WANNA GET THE WHOLE BIKE ? —-
ALL HIGH END STUFF!! 
Original RRP: $15,500 
Now: $8,500
- Get an almost new bike for about half the price! 
- Frameset: Storck Aernario G2 Pro
- Handlebar: Storck Carbon Handlebar (RB 177) 40cm c-c
- Handlebar Stem: Storck Alloy Stem 100mm
- Group Set: Shimano Dura Ace Di2 9100 Group Set with Rim Brakes
- Crankset: Full Speed Ahead (FSA) Powermeter: Powerbox Carbon with Power2Max, 165mm crank arms, 52Tx36T Chain Rings
- Seat Post: Storck Carbon
- Saddle: Fizik Antares Carbon Rails
- WheelSet: Wheel Angel Customised Hand-Built Carbon Wheelset
- Rims: Venn REV 507 Filament Winding Carbon Technology 50mm Profile 
- Hubs: Industry Nine Torch Classic: Silver with Shimano Freehub Body 
- Cassette: Shimano Dura Ace 11T-28T
- Tyres: Continental GP5000 (Slightly used)
- Bottles Cages: FSA Carbon K-Force 
- Cyclometer Mount: Fouriers
- Pedals: Not included",N,NA,NA,Y,Newton MRT Taxi Stand,1.29852861,103.83776226,kittyseller01,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,49,https://www.carousell.sg/p/storck-aenario-g2-pro-frameset-size-47-s-1227303565/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4jo1em8ep1pg3CLJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1181
351,19 likes,10 images,Canyon Endurance CF SL Carbon Road bike,"5,500",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Full Shimano Ultegra Di2 12 speed group set
FC -52T
Cassette 11-34T
Comes with Garmin mounting
Wheel size: 650B
Hub: DT Swiss endurance LN
Tyre: Continental GP5000s
Bike weight : 8.2kg
Suitable for rider below 1.6m 
Bike size: 3XS",N,NA,NA,Y,Alfa hmart,1.27537193,103.84103444,woody47,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/canyon-endurance-cf-sl-carbon-road-bike-1240303473/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1834
352,1 like,3 images,"10% off BRAND NEW 2022 Orbea Orca M20iTEAM was $8,859, NOW just $7,973","8,859",Brand new,Mailing,6 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Direct from the Singapore distributor, this bike is brand new and assembled by Orbea-trained mechanics

Available colours/sizes
Military Green-Metallic Dark Green - 49

FRAME - Orbea Orca carbon OMR Disc, monocoque construction, HS 1,5"", BB 386mm, powermeter compatible, Rear Thru Axle 12x142mm, thread M12x2 P1, Speed release compatible dropout, Internal Cable Routing, EC/DC compatible
FORK - Orbea Orca OMR ICR fork 2021, full carbon, 1-1/8"" - 1.5"" tappered head tube compatible, Thru axle 12x100m, thread M12x2P1, Speed release compatible dropout.
CRANKSET - Shimano Ultegra R8100 34x50t
HEADSET - Acros Alloy 1-1/2"" Internal Cable Routing
HANDLEBAR - OC RP20 Road Performance SL, Reach 80, Drop 125, w/Di2 hole
STEM - OC RP10 Road Performance ICR, -8º, IFC02 Computer mount interface
SHIFTERS - Shimano ST-8170
BRAKES - Shimano R8170 Hydraulic Disc
CASSETTE - Shimano Ultegra R8100 11-30t 12-Speed
REAR DERAILLEUR - Shimano Ultegra Di2 R8150
FRONT  DERAILLEUR - Shimano Ultegra Di2 R8150
CHAIN - Shimano M8100
WHEELS - FULCRUM Racing 600 DB
TYRES - Vittoria Rubino IV G2.0 Foldable 700x28c
SEATPOST - OC XP10 Performance Carbon SB20, 27,2mm, w/Micro tilt adjustment
SADDLE - Prologo Scratch-M5 Pas T2.0 size 140mm
HANDLEBAR PLUGS - Orbea Anti-Slippery/Shock Proof
FRONT WHEEL AXLE - Orbea Thru Axle 12x100mm M12x2 P1 Hollow
REAR WHEEL AXLE - Orbea Thru Axle 12x142mm M12x2 P1 Hollow",Y,Standard delivery Free,3 - 4 working days,N,NA,,,Orbea_Singapore,Joined 11 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/10-off-brand-new-2022-orbea-orca-m20iteam-was-8-859-now-just-7-973-1243145018/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=833
353,4 likes,10 images,Upgraded Raleigh r700(quick sell ),435,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"-bike I devoted to upgrade but have to study 
-just wanna fair price 
DM for more info",N,NA,NA,Y,Blk 138 Rivervale Street,1.388612,103.904528,philipoza025538,Joined 9 months ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/upgraded-raleigh-r700-quick-sell-1241003201/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1600
354,9 likes,3 images,Road bike,160,Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Lorong 8 Geylang,1.31013146,103.87729418,jakariaiqb72627,Joined 1 month ago,NA,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/road-bike-1243551749/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=r2e0CzDL4Eoew7Kc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=500
355,3 likes,8 images,Betty Leeds fixie inc limited edition road bike,"3,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"''Fixie inc's Betty Leeds is a bike for those that dare to be different: you are either going to fall completely for Betty's seductively quirky charms or you're not and there is probably no in between.'' - road.cc

For sale is my limited edition Betty Leeds steel frame road bike. 
The bike is a large and comes with full campagnolo centaur. 
The wheels are dt swiss hand built by my local bike shop in the uk with hope hubs. 
2x 10 crank, Ritchey seat post, Reynolds ouzo pro carbon forks, rotor s2 stem and Ritchey logic 2 pro bars. 
This bike is great to ride and has only had light use in dry conditions. 
Open to sensible offers.  ",N,NA,NA,Y,Sixth Avenue MRT Station (DT7),1.33106211,103.79661975,pdwakeling40207,Joined 1 month ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/betty-leeds-fixie-inc-limited-edition-road-bike-1242979173/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=817
356,11 likes,2 images,Raleigh road bike,300 320,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"meet up pioneer mrt
700c wheel size 
frame 19""
fast deal 280
meet up pioneer mrt
delivery accepted",N,NA,NA,Y,Bedok MRT Station (EW5)Kaki Bukit MRT Station (DT28)See 1+ locations,1.32398958,103.92979778,hellolaisupportwo,Joined 3 years ago,Mostly Responsive,Verified,NA,NA,NA,4.6,16,https://www.carousell.sg/p/raleigh-road-bike-1239264764/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2130
357,41 likes,1 image,Trek composite 2300 (no wheelest),500 600,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.," back in 1987 when Trek made their 1st introduction into the carbon fiber side of the industry The Frame of the bike is a result of a half carbon body for the front triangle 

if you like Vintage Items or love to collect history pieces in the cycling industry do drop me a text and we can work out a price 

tags: 2300 , Trek, Domane, Madone , collectors , vintage , Trek composite ",N,NA,NA,Y,Teck Whye LRT Station (BP4),1.37663208,103.75356536,aqiz._,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,19,https://www.carousell.sg/p/trek-composite-2300-no-wheelest-1238746075/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2295
358,22 likes,8 images,8 kg road bike,"4,500",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Elevs carbon frame
Di2 R8000 
Lún HYPER R67 Rim Brake Wheelset
Size 52",N,NA,NA,Y,824 Tampines St 81,1.34915519,103.93247455,happy_boy4488,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/8-kg-road-bike-1240781804/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1658
359,12 likes,9 images,Canyon Endurance 7 (L),"2,000",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Only used indoor. 
CANYON Endurace 7 DISC FAHRRAD - BICYCLE 2021 Stealth
SIZE: L
Back wheel included. Trainer not included.",N,NA,NA,Y,MacPherson Road,1.32944097,103.87384415,mr_bearbrick1000,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.8,26,https://www.carousell.sg/p/canyon-endurance-7-l-1238111035/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2530
360,2 likes,1 image,"Aluminium Raleigh Road bike Hybrid Mountain bike Bicycle Backrack Food delivery, child seat 29 children 16 lady kid rack front baby inch mesh food delivery 26 bag "" WHATSAPP 89501850",329.50,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 21 Speed Gear
➡️ 26 Inch Wheel 



Raleigh R1 MTB
Aluminium Alloy Frame
12Kg
Carbon Steel Front Fork
Aluminium Bearing Hub
L-Twoo/Micronew Gear Shifter
L-Twoo Front & Rear Derailleur
21 speeds
Front and Rear Purk Mechanical Disc Brakes
Prowheel Crankset
Suitable for 155-185cm 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,,,bettercycle,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/aluminium-raleigh-road-bike-hybrid-mountain-bike-bicycle-backrack-food-delivery-child-seat-29-children-16-lady-kid-rack-front-baby-inch-mesh-food-delivery-26-bag-whatsapp-89501850-1241461454/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1518
361,1 like,8 images,Kids Bicycle,70,Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"The bicycle is in good condition and shape.
Tyres is punctuated & you need to just fix the tyres only! 

WhatsApp nor Dm me for more details! ",N,NA,NA,Y,Blk 470 @ Upper Serangoon CrescentHougang Capeview,1.37871701,103.9018786,shalocalattractionpackage,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,4.8,81,https://www.carousell.sg/p/kids-bicycle-1238582056/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2343
362,23 likes,4 images,GIANT TCR ADVANCED PRO 0 FRAMESET,"1,500",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Condition: 8/10 (small paint chip on top tube that is easily fixed for $160 - I checked a few stores). Washed after every ride.
Mileage: 2900 km (bought from Tay Junction around July 2022)
Negotiable for serious buyers

Deal includes:
1) Frameset: spec here - ",N,NA,NA,Y,Bukit Gombak MRT Station (NS3),1.35920113,103.75170615,idhamhakim24,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,61,https://www.carousell.sg/p/giant-tcr-advanced-pro-0-frameset-1241313462/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hVU9bxzo7O6aHURa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1479
363,47 likes,8 images,Volck Slate Full CARBON Road Bike (Shimano 105 R7000),800,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Very good condition
Excellent choice for a beginner road bike with upgraded components
The carbon makes it very light, and the aerodynamic shape of the road bike will let you hit some impressive speeds
RFS: Upgraded bike, selling my first bike that I have conscientiously maintained and upgraded over the 1 year that I have owned it

- Size 50 
- Still have frame + component warranty from Scootway  (will provide proof of purchase and warranty card) 
- FULL Shimano 105 r7000 except Tektro rim brakes (Excellent shifting, way more than enough for a first bike, can probably last you till you wish to upgrade to electronic shifting
- Supacaz bar tape 
- Vittoria latex tubes
- Gp5000 tires
- Will give you both clip on pedals and normal pedals, so you can choose which one you prefer
- Fizik Anteres R3

Bicycle comes with many upgraded components, and this price doesnt even cover the cost of the components
But no more space in the house, so its my loss your gain",N,NA,NA,Y,MDIS Building,1.31721924,103.90302193,oliverhxy,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,66,https://www.carousell.sg/p/volck-slate-full-carbon-road-bike-shimano-105-r7000-1242956343/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=831
364,23 likes,3 images,Scott Speedster,400,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",selling it because I have lost interest. self collect at Teban Gardens,N,NA,NA,Y,Blk 34 Teban Gardens Road,1.31976544,103.74160782,geelingproperty,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/scott-speedster-1239223520/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2144
365,10 likes,3 images,Grace City Bike,88,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"City bike, white frame, suitable for short strolls or long rides",N,NA,NA,Y,Kensington Square,1.34657139,103.88268647,kennyng91,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,22,https://www.carousell.sg/p/grace-city-bike-1243906652/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=330
366,2 likes,1 image,Roval Clx 64 carbon rim brake NEGO,"1,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","selling race use roval carbon wheelset with 11-28 cassette 

pm me for information.",N,NA,NA,Y,Bedok MRT Station (EW5),1.32398958,103.92979778,aaron.rosstianhao,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.9,61,https://www.carousell.sg/p/roval-clx-64-carbon-rim-brake-nego-1240031250/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bqngu9DPepr-Wonv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1921
367,10 likes,10 images,Ridley Noah Fast,"8,888",Like new,Meetup,3 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Very well taken care of. No damage or faulty parts. 1 year old bike&setup. 
Making way for a new bike and setup. 
Price firm.

Size XS 
Custom colourway
Kogel BB
Fizik bartape
Sram Force etap 2x12
WA wheelset

Not inclusive of  Fizik saddle, Garmin edge and Wahoo Nano Arundel bottle cages.",N,NA,NA,Y,POPStation @ Tampines Mart,1.3543116,103.96009,srhhan,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,16,https://www.carousell.sg/p/ridley-noah-fast-1227934413/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2241
