,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
363,55 likes,4 images,SALE! NOMAD OWL - 26 x 2.00 Road City Bike Shimano 3 x 9-speed 27-speed Rear Rack Integrated Rechargeable Front Rear Light Disc Brake Matte Black,599 699,Brand new,Meetup,5 hours ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"✅ In Stock

AVAILABILITY
1) Matte Black ✅
2) Silver ❌

❗ Note: Prices are fixed and non-negotiable.",N,NA,NA,Y,10 Jalan Kilang159410,twotired,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,192,https://www.carousell.sg/p/sale-nomad-owl-26-x-2-00-road-city-bike-shimano-3-x-9-speed-27-speed-rear-rack-integrated-rechargeable-front-rear-light-disc-brake-matte-black-1111253033/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=120
364,Like,1 image,"NEW Bicycle Training Wheel Is Suitable for 16 -24 Inch   16"" 26"" lady delivery inch seat Put adult thermal child food 27.5 rack seat WHATSAPP 89501850",25,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 



$25 for single speed bike
$40 for Gear bike


Suitable for childBracket: 3m/m steel plate stay Tire: Rubber and PVC tire

High Quality 
Steel Plated
Specifically designed for bikes with rear gears 
Adjustable for 16 inch up to 24 inch wheels ren or adult bicycle 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat 



You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat



GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,littlekay.sg,Joined 2 years ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/new-bicycle-training-wheel-is-suitable-for-16-24-inch-16-26-lady-delivery-inch-seat-put-adult-thermal-child-food-27-5-rack-seat-whatsapp-89501850-1241956218/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=687
365,19 likes,4 images,Java Air F3 Road Bike,800,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"-22 Speed Shimano 105
-Frame: Java Air Fuoco Carbon Fiber
-Fork: Java Carbon Fork
-Handlebar: Ariete Integrated Handlebar
-Crankset: Decaf 34/50T
-Cassette: 11 speed 11-28T
-Front Derailleur: Shimano 105 R7000
-Rear Derailleur: Shimano 105 R7000
-Shifters: Shimano 105 R7000
-Brakes: Decaf Cable Actuated Semi-Hydraulic Disc Brakes
-Seatpost: Decaf Carbon Fiber
-Saddle: JAVA saddle
-Wheels: Decaf Carbon Fiber
-Tyres: Continental Ultra Sports 700x25

 Size: 172-180cm	 L (52)",N,NA,NA,Y,Teck Ghee Square,gracesan99,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/java-air-f3-road-bike-1241713284/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=759
366,13 likes,5 images,Upgraded Merida Scultura Hunt wheelset 4iiii road bike,980,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Comes with Hunt lightweight wheelset and 105 165mm 4iiii power meter crank

Shimano 105 2 x 11s speeds
Rare 165mm crankset
Frame size xs (UCI approved)

Current setup weight ~8 only

Rfs: under utilised. Prefer flat bar bike


# not specialized s works trek emonda giant tcr canyon pinarello colnago cervelo bianchi scott bmc boardman wilier felt look focus ibis carbon ",N,NA,NA,Y,Marymount Community Club,acky.,Joined 3 years ago,Very Responsive,Verified,1,0,1,4.9,29,https://www.carousell.sg/p/upgraded-merida-scultura-hunt-wheelset-4iiii-road-bike-1238456257/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1930
367,Like,2 images,Pro Chain Cleaner,45,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand new 
Pro chain cleaner 
Clean in 60 seconds ",N,NA,NA,Y,Anglo-Chinese School (Barker Road),kawkaw000,Joined 9 months ago,Very Responsive,Verified,1,0,1,5.0,10,https://www.carousell.sg/p/pro-chain-cleaner-1240308989/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=e8UBo6k3iv7O7SH-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1322
368,2 likes,10 images,Upgraded Raleigh r700(quick sell ),435,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"-bike I devoted to upgrade but have to study 
-just wanna fair price 
DM for more info",N,NA,NA,Y,Blk 138 Rivervale Street,philipoza025538,Joined 9 months ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/upgraded-raleigh-r700-quick-sell-1241003201/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1059
369,5 likes,2 images,"Pinarello dogma f disc eruption Red frameset size 43, 46.5 and 50","7,800",Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Special price for eruption Red frameset
Size 43, 46.5 and 50
Frameset talon ultra bar and italon mount 
Delivery within 2 weeks
Full payment in advance only",N,NA,NA,Y,singapore,bicyclestuffs,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,28,https://www.carousell.sg/p/pinarello-dogma-f-disc-eruption-red-frameset-size-43-46-5-and-50-1242905570/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=167
370,54 likes,5 images,Raleigh R9 Hybrid Road bike,230 270,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",In good nick. 160-185 size. Please arrange to pick up. ,N,NA,NA,Y,Pinewood Gardens Tennis Court,patrick1981,Joined 6 years ago,Very Responsive,Verified,0,1,1,5.0,5,https://www.carousell.sg/p/raleigh-r9-hybrid-road-bike-1230946409/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=548
372,12 likes,5 images,Triban 120 Matt Black/Grey - Size S,220 240,Well used,Meetup,5 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Triban RC120 from decathalon, Matt black, seven speed. All stock except for wheels. Size S
Wheels upgraded to bigger ones (Vittoria Safiro Pro) for better performance on gravel condition without compromising on road performance. 

Accessories not included except for bottle holder.",N,NA,NA,Y,Hougang MRT Station (NE14)Upper Serangoon Crescent,shihido,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.8,17,https://www.carousell.sg/p/triban-120-matt-black-grey-size-s-1242540474/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=325
373,8 likes,2 images,Polygon Strattos S8D s8,"2,300",Lightly used,Mailing · Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","L Size bike
- Front & Rear 50mm Carbon Elite Wheels set with ceramic bearing.
- With Flat Pedals

",Y,Custom courier Free,2 working day(s),Y,SPC Pasir Ris Drive 4,potatotototototototo,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/polygon-strattos-s8d-s8-1238826029/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1792
374,10 likes,3 images,"Shulz Bubble 20 Race, kids bike, lightweight quality bike",200,Lightly used,Meetup,5 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Shulz Bubble 20 Race

Lightweight, high quality bike in excellent condition. 

Shimano 7 gears easy shift with grip twist shifter. 

Bought in April 2021. 

Pick up in River Valley ",N,NA,NA,Y,Great World,knilsdotter912132,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/shulz-bubble-20-race-kids-bike-lightweight-quality-bike-1240936599/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=313
375,8 likes,10 images,DVRKHORSE Mini Velo,"1,200",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","It’s quite a steal considering the amt of $$ spent on parts…

Wheelset & brakes costed me as much as this listing.

Parts list:
Frame
DVRKHORSE Aluminium Frame
DVRKHORSE Matte Carbon Fork
Matt Carbon Spacer

Handlebar
Matte Carbon Handlebar
Supacaz Handlebar Grip

Stem
DVRKHORSE Matte Carbon Stem
Supacaz Stem Cap

Seat
EC90 Saddle
DVRKHORSE Matte Carbon Seatpost
Fouriers CNC Bike Seatpost Clamp

Brakes
Juin Tech R1 Cable Actuated Hydraulic Disc Brakes
ASHIMA Ai2 Lightweight Disc Brake Rotor
Litepro CNC Ultra Light Brake Ultimate Lever

Groupset
Sunshine 10 Speed Casette
SRAM GX 10 Speed Rear Derailleur
SRAM GX 10 Speed Right Shifter
PYC Titanium 10 Speed Chain

Crankset
Litepro Super Hollowtech Cranks
Crius 56T Chainring
Promend PD-R67 Pedals

Wheelset
20” Hubsmith Carbon 451 Rims
Schwalbe ONE 451 Tires 
Kenda Tubes
",N,NA,NA,Y,River Valley,youdontcb,Joined 9 years ago,NA,Verified,1,1,1,5.0,22,https://www.carousell.sg/p/dvrkhorse-mini-velo-1242961156/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=125
376,4 likes,7 images,Black Sheep Cycling jersey & bib,180,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Authentic Black Sheep Essentials jersey & bib set.

Size : Small
",N,NA,NA,Y,Buangkok,sh_tan,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,5.0,9,https://www.carousell.sg/p/black-sheep-cycling-jersey-bib-1241591253/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=816
377,2 likes,9 images,BMC SLR THREE 2021 BLACK + GOLD,"4,899",Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","BMC TEAMMACHINE SLR THREE

SIZE 58

Frameset:
Teammachine SLR Carbon with Aerocore Design, ICS Technology, stealth cable routing, Integrated Aerocore Bottle Cages, Stealth Dropout Design, TCC Race compliance level, PF86 bottom bracket
Wheels

Wheels:
Front: 12x100mm thru-axle
Rear: 12x142mm thru-axle

Tires:
Vittoria Rubino, 25mm

Drivetrain:
Shimano Ultegra

Crank:
Shimano Ultegra

Front Derailleur:
Shimano Ultegra

Rear Derailleur:
Shimano Ultegra

Shifters:
Shimano Ultegra, Hydraulic

Brakeset:
Shimano Ultegra

Handlebar:
BMC RAB 02, ergo top shape, compact bend

Saddle:
Fizik Antares R7

Seatpost:
Teammachine Carbon D-Shape Seatpost, 15mm offset",N,NA,NA,Y,ESSO Upper Thomson,mtjw92,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/bmc-slr-three-2021-black-gold-1243054188/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=53
379,16 likes,7 images,Giant Escape (L) hybrid bike,400,Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","In very good state.
Selling because I’m relocating.
One year old.",N,NA,NA,Y,Watertown,lamersrob,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,50,https://www.carousell.sg/p/giant-escape-l-hybrid-bike-1242766275/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=233
380,8 likes,5 images,Road Cycling Bike Helmet Van Rysel RCR 900 - White,15,Lightly used,Mailing · Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size Large
Hardly used / less than 5 times ",Y,Standard delivery S$2,3 - 4 working days,Y,Stadium MRT Station (CC6)Mountbatten MRT Station (CC7)Self pick up from Mountbatten area,pizzashiok,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,11,https://www.carousell.sg/p/road-cycling-bike-helmet-van-rysel-rcr-900-white-1242953649/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=132
381,4 likes,3 images,Titanium bike (J.Laverack) full bike for sell,"4,800",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling as full bike. Spec as below information:
1. titanium frame. J.Laverack from UK. Frame size 48.
2. Enve fork
3. Full Shimano Ultegra 11 speed
4. Shimano Dura ace wheelset (D24)
5. Zipp stem (L110mm)
6. Orbea handlebar (W400mm)
7. Carbon seatpost (27.2mm)",N,NA,NA,Y,Blk 428 Woodlands St 41,wkhjimmy-21527,Joined 11 months ago,NA,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/titanium-bike-j-laverack-full-bike-for-sell-1241774957/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=731
382,12 likes,8 images,Kids bike /Kids Bicycle/kids balance bike /kids bike,88,Brand new,Meetup,Yesterday,Other Bicycles,Bumped,Never used. May come with original packaging or tag.,"Bicycle 14” $88
16” $98
Balance bike $35 (red)
Self collect at Bukit Batok west ave 9
Fully assembled and deliver top up $25-35 (depends distance)",N,NA,NA,Y,Bukit Batok West Ave,yfafa668,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,154,https://www.carousell.sg/p/high-quality-kids-bicycle-kids-balance-bike-kids-bike-1238479535/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1916
383,5 likes,4 images,Roadie: Eddy Merckx 525 (EM-525) Road Bike,"4,500",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Well taken care, near to pristine condition.
Model Year-2017
Size 49 - XS & 7.35kg
RFS: downgrading due to lesser time on cycling nowadays
Negotiable for serious buyers

- Frame: EM-525 Carbon Monocoque (Black Anthracite Red)
- Wheelset: Prime RP-38 Carbon Clincher with Continental GP5000 25c (still plenty of tire life)
- Cockpit: Deda Superzero Carbon Aerobar & Stem
- Brakeset: Shimano Ultegra BR-6800 with Carbon Brake Pads
- Cassette: Shimano Dura-Ace 11-28T with Dura-Ace chains
- Crankset: Shimano Dura-Ace FC-9000 52-36T Semi Compact
- Bottom Bracket: Chris King Press Fit 24mm
- Derailleur: Shimano Ultegra DI2 6870 11s for front & rear
- Shifters:	Shimano	Ultegra Di2 ST-6870 11s
- Saddle: PRO Stealth Ltd 152mm
- Seatpost: EM-525 Carbon Monocoque

No hard-sell, no rubbish-talk, what you see is what you get.
Welcome to discuss and non-obligation viewing.

#Shimano #Trek #Sworks #Cannondale #Factor #Giant #Merida #Cervelo #Bianchi #Specialized #Willier #roadie #beast",N,NA,NA,Y,244 Compassvale Road,t.edison,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,96,https://www.carousell.sg/p/roadie-eddy-merckx-525-em-525-road-bike-1241458882/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=uFcAXsB0PzxesFso&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=876
384,21 likes,9 images,Colnago CLX3.0 size 50 (Own build up),"1,800",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Colnago CLX3.0 carbon road bike for sale (size 50)
Own build up cost about $6500
Weight : ~8kg

Specs :
Stem : Deda Element (carbon)
Handlebar : Deda Presa (alu)
Saddle : Tioga Spyder
Bottom Bracket : BB-30 Italian thread (ceramic bearings)
Groupset : Full Shinmano Ultegra DI2 10spd (6770)
Crank : UFOR (oval) 50/34T (will pass over original ultegra crank)
OSPW : Digirit
Wheelset : Campagnolo Bullet Ultra CULT (part carbon part alu)
Brake cables : Jagwire 

Does not include front/back lights 

Physical condition : usual battle scar scratches on rear d, crank arm and part of bike but no crashes on this bike.

Please do note that this is an old model using 1st generation DI2.",N,NA,NA,Y,Waterway View,ivanmikka,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,4.9,71,https://www.carousell.sg/p/colnago-clx3-0-size-50-own-build-up-1238961876/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1752
385,6 likes,2 images,Ascent Intrepid 20 inch 451 shimano ultegra r8000 custom build mini velo,"2,298 2,299",Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,"1) ultegra RD SS r8000
2) ultegra crank arm r8000
3) stone 52T oval chainring 
4) ultegra drop bar shifter r8000
5) iiipro brake set
6) aeronova 3T drop bar
7) toopeek stem
8) enve seatpost
9) selle royal saddle
10) carbon 451 wheelset lace with fastace dh825 
11) Promend r87c-ti
12) 11-28T ultegra cassette r8000
13) tripeak ceramic BB
14) KMC DLC 11speed",N,NA,NA,Y,Rivervale Drive,icedbear,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,83,https://www.carousell.sg/p/ascent-intrepid-20-inch-451-shimano-ultegra-r8000-custom-build-mini-velo-1231224952/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=444
386,33 likes,5 images,S-Works Tarmac SL4 Red Edition (WTT),"3,100",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","
S-Works Tarmac SL4 Red Edition 
(Rare Colourway)

Size 54

Full SRAM RED Mechanical Groupset
Ultegra Cassette
Giant SLR 1 60mm wheelset (Tubeless Ready)

Some light scratches from riding, no falls and no crashes

Mostly looking to trade for upgrade :D
Low ballers will be ignored 

Thanks for viewing and ride safe! ",N,NA,NA,Y,Tampines MRT Station (EW2/DT32),Velorum,Joined 6 months ago,Mostly Responsive,Verified,1,0,1,5.0,9,https://www.carousell.sg/p/s-works-tarmac-sl4-red-edition-wtt-1239234227/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1654
387,1 like,1 image,"GOOD DEAL, Best Selling Bicycle Bike Phone Holder Universal   mesh 16"" seat kid children lady adult 29 food 27.5 thermal Put 24"" bag WHATSAPP 89501850",10,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 
   
   


You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat



GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,littlekay.sg,Joined 2 years ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/good-deal-best-selling-bicycle-bike-phone-holder-universal-mesh-16-seat-kid-children-lady-adult-29-food-27-5-thermal-put-24-bag-whatsapp-89501850-1241956493/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=682
389,59 likes,6 images,Aeroad Canyon CF SLX 8 di2 2022 SX All In One,"9,499 10,499",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Renowned brand and model need no explanation 

Selling due to under ultlization, quitting. Selling as a whole as I'm not cycling anymore

Heights : 165 to 175 ish
Size: SX
Mileage: 800 km
Year : 2022
Groupsets : Ultegra R8000 Di2
Wheel : Dtswiss Arc 1400 dicut 62mm

Upgrade kit :
- Garmin Edge 530
- 2x Bontrager ION front and back light
- AbsoluteBlack Oval Ring 52+32 Teeths
-- Come with brand new original ring
- AbsoluteBlack Rainbow HollowCage
-- Comes with brand new original RD
-- Assosima PowerMeter
-- Ultegra Pedal
- Topeak dual stand , adjusted nm wrench etc
- come with full original kit

Serious offer will be considered, slightly negotiable",N,NA,NA,Y,Blk 674B Yishun Avenue 4,cheezheng.tey,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,4,https://www.carousell.sg/p/aeroad-canyon-cf-slx-8-di2-2022-sx-all-in-one-1229132403/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1406
390,15 likes,6 images,Raleigh 700c(ENTRY BIKE) read desc,250,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","FRAME: Aluminum alloy frame
FORK: Steel fork 
SEATPOST: Aluminum alloy seatpost
SADDLE: Race saddle
HEADSET: Aluminum alloy steerer
SHIFTER: L-TWOO
FRONT DERAILER: L-TWOO
REAR DERAILER: L-TWOO
SPEED: 27 speed
RIM: Aluminum alloy rim
BRAKE: PURK mechanical disc brake
WHEELS: 30mm Aluminum alloy wheelset
CRANKSET: Prowheel
TIRE: Compass 700Cx23
WEIGHT: 14kg

OFFER ME",N,NA,NA,Y,Blk 661 Choa Chu Kang Crescent,deliconsum36014,Joined 8 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/raleigh-700c-entry-bike-read-desc-1229143954/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=492
391,5 likes,2 images,Ridley Endurance Bike SLIC,"6,900 7,500",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Ridley Endurance ultra light weight Carbon fiber Bicycle come with Ultegra Di2 and Reynolds AR1X carbon rims 

Hardly ride busy schedule 

",N,NA,NA,Y,Bedok Res. Rd Blk 122,nigel_cheng77,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/ridley-endurance-bike-slic-1231915205/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=82
