,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
446,1 like,2 images,2021 Fairlight Cycles Faran 2.0,"1,999",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"[pic is outdated and for reference only, please see below for updated specs]

Frame Nov 2021 Fairlight Faran 2.0 size 51T (I am 172) ($2450)
Enve AG25 wheels ($2350)
Shimano GRX 810 ($1400) - XT cassette and dura ace chain changed in May
Chris King headset
Wolf tooth oval chainring
Gravelking SS (changed in May)
WTB saddle
Thomson seatpost
Stem TBC
Zipp alu handlebar (changed in May)
Fizik tape (changed in May)


Bike been used, got a tiny ding on toptube but confirmed ok by Fairlight. Setup cost well over 7k. Excellent reviews on the web. Swapping to a regular roadie as I got myself an mtb. 

Freebies: beast components gravel bar (500), wizard works handle bar bag and other random bags.",N,NA,NA,Y,Beauty World MRT Station (DT5)Self pick up at my place,everythingmustgogogo,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,65,https://www.carousell.sg/p/2021-fairlight-cycles-faran-2-0-1242035030/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=570
447,3 likes,2 images,Kids bicycle.for sale,70 75,Lightly used,Meetup,6 hours ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Siglap Road,krimsun,Joined 5 years ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/kids-bicycle-for-sale-1231917963/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=84
448,27 likes,9 images,Merida Road Bike,700,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Pre loved Merida Scultura 93 
Full Claris groupset 
Intercal cable routing 
Size 50 
Original Merida saddle 
Gp200 tyres 
Allu wheels with pretty fresh continental GP2000 tyres 
Good condition. You see what you get  

",N,NA,NA,Y,80A Toa Payoh Lorong 4,esteee123,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,10,https://www.carousell.sg/p/merida-road-bike-1239499043/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1566
449,2 likes,9 images,BMC SLR THREE 2021 BLACK + GOLD,"4,899",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","BMC TEAMMACHINE SLR THREE

SIZE 58

Frameset:
Teammachine SLR Carbon with Aerocore Design, ICS Technology, stealth cable routing, Integrated Aerocore Bottle Cages, Stealth Dropout Design, TCC Race compliance level, PF86 bottom bracket
Wheels

Wheels:
Front: 12x100mm thru-axle
Rear: 12x142mm thru-axle

Tires:
Vittoria Rubino, 25mm

Drivetrain:
Shimano Ultegra

Crank:
Shimano Ultegra

Front Derailleur:
Shimano Ultegra

Rear Derailleur:
Shimano Ultegra

Shifters:
Shimano Ultegra, Hydraulic

Brakeset:
Shimano Ultegra

Handlebar:
BMC RAB 02, ergo top shape, compact bend

Saddle:
Fizik Antares R7

Seatpost:
Teammachine Carbon D-Shape Seatpost, 15mm offset",N,NA,NA,Y,ESSO Upper Thomson,mtjw92,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/bmc-slr-three-2021-black-gold-1243054188/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=53
450,55 likes,4 images,SALE! NOMAD OWL - 26 x 2.00 Road City Bike Shimano 3 x 9-speed 27-speed Rear Rack Integrated Rechargeable Front Rear Light Disc Brake Matte Black,599 699,Brand new,Meetup,9 hours ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"✅ In Stock

AVAILABILITY
1) Matte Black ✅
2) Silver ❌

❗ Note: Prices are fixed and non-negotiable.",N,NA,NA,Y,10 Jalan Kilang159410,twotired,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,192,https://www.carousell.sg/p/sale-nomad-owl-26-x-2-00-road-city-bike-shimano-3-x-9-speed-27-speed-rear-rack-integrated-rechargeable-front-rear-light-disc-brake-matte-black-1111253033/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=120
451,19 likes,3 images,SpeedX Leopard full carbon road bike L ultegra 11sp ,"1,565",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Carbon integrated handle bar
Ultegra R8000 11sp with Ceramic OSPW
Avian CR2 carbon 50mm wheel-set clincher 
Corsa 700c tyres ",N,NA,NA,Y,Woodlands Vista,Time2takeoff,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.5,107,https://www.carousell.sg/p/speedx-leopard-full-carbon-road-bike-l-ultegra-11sp-1241409227/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=902
452,10 likes,6 images,S Works Tarmac SL7,"10,900",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","For sale

S Works Tarmac SL7 
Size 56
DuraAce di2 R9170
Zipp 404 Firecrest wheelset
Rotor is 140 x2
Crankarm 172.5
52/36
Cassette 11-30

Roval Rapide Handle Bar 42cm top c to c
Stem 100
S Works Mirorr Saddle 155

Bike has ridden less than 2,000kms and presents as new. Bike will be serviced before hand over so you can ride straight away. ",N,NA,NA,Y,Ubi Ave 3 (Site),aus_bike_sports,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,74,https://www.carousell.sg/p/s-works-tarmac-sl7-1243011196/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=88
453,11 likes,4 images,Merida Scultura 93,450,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size: 47cm (center to top)

Condition: Good

Ideal for height around 160 cm to 170cm",N,NA,NA,Y,Yishun Street 22,r.dna,Joined 8 years ago,Mostly Responsive,Verified,1,0,1,5.0,26,https://www.carousell.sg/p/merida-scultura-93-1240706789/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dazR8Hu6VIQbhePp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1149
454,28 likes,6 images,LOOK 566 Full Carbon Road Bike,"1,299",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,LOOK full carbon road bike size 55. FSA stem/bar/post/chainwheel. Full set Shimano Ultegra 2x11 speed. Shimano hubs and rims. Velo racing saddle. Carbon bottle cage. LOOK pedals. Continental tires. Carbon frameset made in France.,N,NA,NA,Y,King Albert Park MRT Station (DT6)Bukit Timah Plaza,andrelly7,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/look-566-full-carbon-road-bike-1238462992/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1925
455,23 likes,10 images,Bianchi Oltre XR4 Disc brake size 55,"10,000",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bianchi oltre XR4 disc brake
Size 55
Groupset full Ultegra 8070 di2 11 speed
With Dfly installed for connectivity to cycling computer
Di2 charger included
Front chainring 52/36T
Rear cassette 11/28
KMC SL chain
Crank arm length 170mm
Vision metron acr 400x110(original with receipt)
Dura ace Disc rotor (front)160 rear(140)
Saddle shimano stealth team carbon (142mm or 152mm) choose one
Wheelset Zipp firecrest 404 ZR1 hub with continental GP5K STR 28mm hookless tyre
Frame protected with film at those prone area and crank arms
Original receipt will be given to buyer for warrenty and authenticity verification .
Purchase from BYX

Item not inclusive Garmin computer, lights, sensors, pedal and bottle cages.Can be discuss if interested 

Please contact 92375560 for viewing and discussion if interested.
Viewing at 563455 amk st44",N,NA,NA,Y,Ang Mo Kio Street 44,suzzicrew,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,470,https://www.carousell.sg/p/bianchi-oltre-xr4-disc-brake-size-55-1231334124/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=350
456,54 likes,9 images,Trek Emonda SL6 pro,"4,000 4,500",Like new,Meetup,3 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"As per factory specification 

",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),chixiiang,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/trek-emonda-sl6-pro-1228148701/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1842
457,33 likes,9 images,polygon bend R5 gravel bike - gravel bike - size M - Shimano GRX810 1x11 speeds,"1,280",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Polygon bend R5 gravel bike, in excellent condition, ready to use
Shimano GRX 810 1x11 speeds
Shimano GRX 810 hydraulic disc brakes
Shimano GRX 810 rear deraileur
Gravel tyres
Size M, for 170-185cm
Upgraded with carbon saddle post (No remote dropper post)
Can view and test",N,NA,NA,Y,Jurong Lake Gardens,Travel157,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/polygon-bend-r5-gravel-bike-gravel-bike-size-m-shimano-grx810-1x11-speeds-1242061935/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=556
458,11 likes,6 images,Merida Ride 100 Road Bike - Size XS,550,Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling Merida Ride 100 Road Bike - Size XS. Shimano Claris Shifters and Front Derailleur, Shimano Sora Rear Derailleur, FSA Tempo Crankset. 16 speed.
Used for occasional weekend cycling around Singapore. Bike is in good condition and needs a new owner since we will be leaving Singapore. Open to negotiate the price, so please come take a look!",N,NA,NA,Y,Zhongshan Park | 中山公园 (Zhongshan Park),afung,Joined 4 years ago,Very Responsive,Verified,1,1,1,4.9,11,https://www.carousell.sg/p/merida-ride-100-road-bike-size-xs-1242941422/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=149
459,5 likes,1 image,24 Inch 6 Speed Bicycle,130,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Seldom use 
View and Self Collection available at Sengkang 
Address: 291B Compassvale Street",N,NA,NA,Y,291B Compassvale Street,saintsburychin,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/24-inch-6-speed-bicycle-1241144556/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1017
460,22 likes,2 images,Specialized S-Works SL7 frame size 52cm OEM frameset,"1,000",Brand new,Meetup,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Preorder,

high quality t1100, made in Taiwan.

all sizes and colours are available,

custom paint jobs can be done too!

warranty provided 🔥 

Building services can be provided!",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),z3r0sumgame,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,31,https://www.carousell.sg/p/specialized-s-works-sl7-frame-size-52cm-oem-frameset-1242703617/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=274
461,2 likes,1 image,"20‘’ Foldable tricycle 6 speed gear Bicycle can sit people 29 food inch child 27.5 thermal 26"" 16"" kid seat seat baby bag rack WHATSAPP 89501850",380,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 


20"""" Foldable Tricycle
6 speed gear

The total length is 170 cm, and the folded length is 110 cm 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,singaporecycles,Joined 3 years ago,Not Responsive,Verified,1,0,1,4.9,8,https://www.carousell.sg/p/20‘’-foldable-tricycle-6-speed-gear-bicycle-can-sit-people-29-food-inch-child-27-5-thermal-26-16-kid-seat-seat-baby-bag-rack-whatsapp-89501850-1239780113/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1481
462,24 likes,5 images,"BRAND NEW Java CL 22S Carbon 20"" Mini Velo 22 Speed Road 20inch Bike 20 inch Bicycle CL2","1,099",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Colour : BlackWhite
CL-CB-451 22speed
Frame: JAVA CL carbon fiber Mini velo 20 inch frame    
Fork: JAVA CL carbon fiber
Wheels: DECA 20""(451) 50mm ,carbon fiber
Tires: CST 20*1-1/8(451) 80-110PSI



Java CL CARBON 20inch 451 (DROP BAR)
Saddle: Comfort Groove Saddle
Handlebar: DECAF Ariete Drop Bar
Stem: Aero Stem Spacer
Weight: 10kg
Frame: JAVA CL Carbon fiber 
Fork: JAVA CL Carbon fiber 
Seatpost: Carbon Aero Seatpost
Shifters: Shimano 105 R7000 
Front Derailleur: Shimano 105 R7000 
Rear Derailleur: Shimano 105 R7000 
Brake: Decaf Mechanical Disc Brake + 160mm Rotors 
Wheels: Decaf Aluminium 451 Wheelset + CST 20""x1 1/8 tyre
Cassette: Sunshine 11-28T 11s cassette
Crank: DECAF 170mm Aluminium Crank
Chainring: 50/40 Steel Double Chainring
Chain: KMC X11 chain",N,NA,NA,Y,"Leong Huat Building#02-07 Leong Huat Building, 6 Harper Road, Singapore 369674",passionliving,Joined 4 months ago,Very Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/brand-new-java-cl-22s-carbon-20-mini-velo-22-speed-road-20inch-bike-20-inch-bicycle-cl2-1241072921/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1038
463,1 like,2 images,Speed,390,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.," Brand 27-Speed Bent Handlebar Road Bicycle Men’s Variable Speed Aluminum Alloy Ultra-Light Ultra-Fast Breaking Wind 700C City Bicycle

New, I’m 1.88m, I thought it was small.",N,NA,NA,Y,The Esta 35 Amber Gardens,allanquebr83958,Joined 4 months ago,Very Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/speed-1239753453/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1491
464,17 likes,5 images,Cannondale Bike,800,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Bike for sale.
Used, some marks. Paint is cracking. Needs a service but still very useable.
Pick up. Price negotiable ",N,NA,NA,Y,Joo Chiat Terrace,mic67,Joined 6 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/cannondale-bike-1241419218/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=898
465,20 likes,1 image,Trek Madone SL6 Frameset size 50,"3,999",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Frameset + Madone SLR handlebars and stem for sale. Excludes BB90, existing one need to be replaced
Rare colour in SG
Featured in IG, TrekMadone.Only
RFS: trying another climbing bike and no space to house another bike. Abit reluctant but no choice 

Condition: 7.5-8/10
Refitted with Madone SLR 40cm handlebar and 100mm madone SLR stem (these alone is abt 1ksgd)
Frame is well used. Has rubs and scratches from trainer but repaired by Treknology and other minor scratches. No functional defects

Can easily hold speed when paired with good wheelsets in excess of 40kph.

Excludes ultegra groupset, Bontrager saddle, pedals",N,NA,NA,Y,Seletaris Condominium,runruncharles,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,125,https://www.carousell.sg/p/trek-madone-sl6-frameset-size-50-1239902164/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1451
466,15 likes,5 images,Vintage collector item new frame Cherubim imported from Japan,"3,500",Brand new,Mailing · Meetup,3 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,,Y,Standard delivery Free,3 - 4 working days,Y,A.S. Phoon Pte Ltd,asp399,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,145,https://www.carousell.sg/p/vintage-collector-item-new-frame-cherubim-imported-from-japan-1227294005/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2004
467,4 likes,10 images,Giant Defy Advance Pro 2 (2021 Model),"4,500",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Giant Defy Advance Pro 2 (2021 Model)

Extras: Ceramic Speed OSP, 2 Carbon Supacaz Bottle Cage, Giro Syntax Mip Helmet, Garmin Edge 530 (Like New!)

Price is firm pm only if interested. 

SPECIFICATIONS
* Sizes: Medium / Pro 2
* Colors: Black Crome
* Frame: Advanced-Grade Composite, disc
* Fork: Advanced-Grade Composite, full-composite OverDrive steerer, disc
* Handlebar: Giant Contact SL D-Fuse M:42cm
* Stem: Giant Contact S:90mm
* Seatpost: Giant D-Fuse, composite, 14mm offset
* Saddle: Giant Approach
* Pedals: Look Pedals
* Shifters: Shimano Ultegra
* Front Derailleur: Shimano Ultegra
* Rear Derailleur: Shimano GRX RX-810
* Brakes: Shimano Ultegra hydraulic, rotors [F]160mm, [R]140mm
* Brake Levers: Shimano Ultegra hydraulic
* Cassette: Shimano Ultegra, 11x34
* Chain: HGX 11EL-1
* Crankset: Shimano FC-R8000, 34/50, 172.5mm
* Bottom Bracket: Shimano, press fit
* Rims: Giant P-R2 Disc wheelset
* Hubs: Giant P-R2 Disc wheelset, 12mm thru-axle
* Spokes: Giant P-R2 Disc wheelset
* Tires: Continental Grand Prix 5000 S TR, 700x25c",N,NA,NA,Y,Bus Stop 71139 (Blk 302),sokxp,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,15,https://www.carousell.sg/p/giant-defy-advance-pro-2-2021-model-1240625177/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1190
468,25 likes,1 image,Bike wash Bike Servicing road bike full servicing basic servicing bleeding tubeless setup drivetrain stripdown overhaul groupset replacement,10,Brand new,Meetup,4 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Wa.me/87721215

Cycle 21 Bicycle Servicing Menu.
Address: 37 Defu Lane 10 #03-55 
Whatsapp us at 87721215 To find out more or check out our link in bio

CYCLE 21 SERVICES

Basic Servicing ———> $70*
•Full Bike Wash and Alignment Check
•Drivetrain Stripdown and Check
•Safety Check and Tuning
•Degrease and Regrease

Full Servicing ———> $130*
•All of Basic Servicing
•Stripdown of Bottom Bracket ( If necessary) and Headset
•Truing of wheels

Ultrasonic Cleaning ———> $20*

Simple Drivetrain wash ———> $40

Gear and Brake Indexing —> $30 / 4pts*

Hydraulic Brake Bleeding ———> $30*

Brake/Shifter Cable Replacement —> $10 / cable*

Bar Tape Replacement ———> $12*

Brake Pads Replacement ——> $16 / Set*

Groupset Replacement ———> $120*

Inner Tube and Tire Replace —> $10/Wheel*

Chain and Cassette Replace ———> $15*

Wheel Truing ———> $30 / Wheel*

Tubeless Setup ———> $40 / Wheel*

Derialleur Hanger Adjustment ———> $25*

And more…

Contact us @Cycle21adminjin @Cycle21adminQ

Whatsapp us at 
Wa.link/zoc47x

@cycle21exclusive",N,NA,NA,Y,37 Defu Lane 10,cycle21,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,30,https://www.carousell.sg/p/bike-wash-bike-servicing-road-bike-full-servicing-basic-servicing-bleeding-tubeless-setup-drivetrain-stripdown-overhaul-groupset-replacement-1227057257/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1958
469,17 likes,6 images,Java siluro 6 upgraded Shimano 105 R7000,898 988,Brand new,Mailing · Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand-new java siluro 6 roadbike 22 speed. red color size L (Suitable for 175-185cm)

-Shimano 105 R7000 front and rear derailleur
-Deca 2*11 22 speed shifters
-Carbon integrated handle bar
-Carbon seatpost
-Carbon fork 
-Wheels using mavic cosmic elite alloy wheelset which is much lighter than original deca alloy wheelset. 
-rotors changed to center lock III PRO rotors for better grip
-Tyres upgraded to continental ultra sport III folding tyres, good rolling and puncture resistance.

All parts are brand-new, welcome to view:) price is for full bike",Y,Custom courier S$30,1 working day(s),Y,Bus Stop 64621 (Blk 565),xoyaparts,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,63,https://www.carousell.sg/p/java-siluro-6-upgraded-shimano-105-r7000-1238865981/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1780
470,9 likes,10 images,Fully assembled road bicycle. Mountain bike. New arrival. Bicycle.,299,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"AVYA M024 Full Aluminium Alloy 27"" 9 Speed MTB ★Free items (worth $30) :  water bottle holder, key lock, Aluminium alloy HP holder, bell, front light & back blinker light (NO INSTALLATION). Additional charges of $5 for installation of the above free items ★
✅ Alum Alloy Frame 16"" size M w/ conceal shifter wire
✅ Original 9 Speed L-Twoo A5 Shifter & Derailleur
✅ MMTE Hydraulic Duo Pistons Disc Brake Front & Back
✅ Alum Alloy Handle 31.8mmx28""
✅ DT Swiss Lockable Front Suspension
✅ AVYA Gel Seat
✅ Front Quick Release Wheel
✅ DT Swiss Double Wall Alum Alloy Rim
✅ XRD Alum Alloy Wheel Hub
✅ Compass 27.5""x2.1 (584) Tire
✅ Bike Weight 15kg
✅ Max Carry Weight 150kg 

🌿 Bicycle Fully Assembled, Brake & Gear Tuned, Ready To Ride. 
🌿 Free items will not be installed.
🌿 Self-collection strictly @ 476 Segar Rd.
🌿 Price fixed. LOWBALLERS WILL BE IGNORED
🌿 Goods sold are non-refundable and non-exchangable.
🌿 Delivery $20-40 per bicycle subject to location.
🌿 Free items (worth $30) :  water bottle holder, key lock, Aluminium alloy HP holder, front light & back blinker light (NO INSTALLATION). Additional charges of $5 for installation of the above free items ★ FIRST COME FIRST SERVED

20"" 27"" foldable folding fnhon gust dahon pikes Brompton 3sixty birdy hachiko java sports cycling biking bicycle road scooter road mountain dirt bike motorbike riding kart foldable folding standing single double rack rear car bicycle rack SHIMANO car bicycle lock",N,NA,NA,Y,Blk 477 Segar Road,ridergear,Joined 7 years ago,Mostly Responsive,Verified,1,0,1,5.0,117,https://www.carousell.sg/p/fully-assembled-road-bicycle-mountain-bike-new-arrival-bicycle-1241943368/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=631
