,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
409,13 likes,10 images,Centurion vintage bike for sale.,600,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Top tube a coupe of dents. Shimano gears and wheels. 

Steel is real",N,NA,NA,Y,Jalan Riang Park,portisfish,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,135,https://www.carousell.sg/p/centurion-vintage-bike-for-sale-1243174487/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=9
410,3 likes,4 images,24 speed Raleigh Road Bike RL880,280 300,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Model : RL880 
- 24 speed (3 x 8) 
- Straight handlebar 
- Measurements (ref to pic): 
A: 21 inch 
B: 21.5 inch 
C: 23 inch 

Price negotiable

Pick up at Jurong West St 65",N,NA,NA,Y,Boon Lay MRT Station (EW27),qin1409,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,7,https://www.carousell.sg/p/24-speed-raleigh-road-bike-rl880-1242310506/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GtZgK6DysP4QOxm-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=469
411,25 likes,5 images,Road bike Cervelo S1,"2,100",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","RARE!! 2010 Cervelo S1! One of the lightest Alu bike weighing less than 7.5kg. Top tube is 54cm- my husband is 1.75m and rides comfortably on it. 

My husband takes a lot of care with this bike- cleans after riding and changed parts here and there, with regular servicing. i dont feel comfortable with him riding the bike anymore because of health reasons. so it is with much sadness that husband is selling his beloved bike. 

Husband says: wheels are very good n ex quality  (Top of the line aluminum wheels, brand new is $1100. Used ones ppl are selling $700+). so this is really a good deal. The bike is also no longer in production. so you wont be able to get this model anymore. We dont wanna let it go to waste and hope someone who'd appreciate it gets to ride this beauty. 

Model: 2010 Cervelo S1
Fork: 3T carbon
Seat Post: Cervelo Carbon
Group set: Shimano Ultegra 11 speed Mechanical, SRAM Apex crank 50/34
Wheelset: Fulcrum Zero with ceramic bearings (this one good stuff, $1k already)
Tires: Front - Vittoria Diamanté Pro Light
Back: Continental GP4000 (New)
Handle Bar and Stem: Zipp Carbon
(New Bar Tape) 
Saddle: San Marco Carbon FX
Pedals: Look Keo Blade Carbon

Full servicing Done

Some simple washing kit, tools, spare tube, nitro pump and gas, and used jersey to throw in.",N,NA,NA,Y,Blk 416 Ang Mo Kio Ave 10,3framespix,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,141,https://www.carousell.sg/p/road-bike-cervelo-s1-1230250171/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TsI9VzbOxSlBdwhI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1028
412,9 likes,10 images,Vello folding bike,"1,800",Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Very nice collection/new
1x10 Speed
New Bike $2700",N,NA,NA,Y,308 Anchorvale Rd,lai7270,Joined 3 years ago,Very Responsive,Verified,0,1,1,4.7,22,https://www.carousell.sg/p/vello-folding-bike-1242517556/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=374
413,39 likes,10 images,Specialised S Work Sl5 Blackout version size 49,"2,450",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Feel free to pm if there is any queries 

Looking to sell my sl5: 

Dura ace 9100 shifters
Dura ace 9100 fd
Dura ace 9100 rd
Ultegra 8100 crankset (165mm,52/36)
Ultegra 6800 brakes (f/r) (installed with risk titanium bolts) 
Sigeyi Direct mount hanger 
S work romin saddle (leather is peeling off from regular usage)
Shimano Pro Plt 38mm/380cm handlebar 
3t arc 100mm/10cm stem comes with titanium bolts
Enve top cap with titanium bolt

No wheels and cassette included. 

Bike is in good condition only one small chip as shown in last picture. Non visible. Second owner but have the receipt and all necessary items from purchase.




Second owner of the bike. 

Logo on non drive side is covered by shiny stickers pasted by first owner which can be removed. Drive side is the original colour way. 

Mileage clocked in about 3500km in total throughout its lifetime. ",N,NA,NA,Y,Bedok Reservoir,euzbbb,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,55,https://www.carousell.sg/p/specialised-s-work-sl5-blackout-version-size-49-1240023573/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=vq2gb6z6HhwNnN1u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1452
415,31 likes,6 images,Cervelo P5X,"9,999",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"For Sale

Cervelo P5X
Ultegra 11 speed R8070 Di2
FSA Powerbox Powermeter with carbon cranks
Crank length 165mm
Cassette 11-30T
Chain rings 53/39T
OSPW on rear derailleur
HED 6.9 carbon wheels (60mm / 90mm rear)
Size Medium (Similar sizing to Cervelo P5 Disc size 51, or general road bike S or M riders. Height range will suit around 170-178 as a guide)
Features 3 storage large areas for nutrition and bike spare parts. Also comes with 3 bottle cages for extended rides and races. Bike travel is perfect as well as the front handlebar folds down for easy packing.

Bike has been used regularly, however it is in an excellent condition with just light wearing. Bike will get a full service before handover to ensure that it is in ready to ride condition

",N,NA,NA,Y,Ubi Ave 3 (Site),aus_bike_sports,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,74,https://www.carousell.sg/p/cervelo-p5x-1239326797/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1659
416,4 likes,5 images,Willier Triestina XXS,"1,200",Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Very fast  italian bike....can go up to 35kmh. Used less than 10 times....reason to sell bought the wrong size.
i bought it at 1890  from Bikemart.sg. ( Still keeping the receipt)
price can be negotiable.",N,NA,NA,Y,[email protected] Level 1 Carpark,sheeda.enee,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,5.0,192,https://www.carousell.sg/p/willier-triestina-xxs-1242438170/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DaFFM4SR0gtRvkSV&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=413
417,5 likes,3 images,Royal Baby Lifestyle 3 for sale,38 50,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Well used but still in working condition.
Will throw in a pair of additional tyres.
Self pick up. ",N,NA,NA,Y,Farrer Road MRT Station (CC20)Kovan MRT Station (NE13),terribletuus,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,28,https://www.carousell.sg/p/royal-baby-lifestyle-3-for-sale-1229018751/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=vq2gb6z6HhwNnN1u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1425
418,6 likes,10 images,Scott Speedster S40 2011,900,Well used,Meetup,5 hours ago,Road Bikes,Bumped,Has minor flaws or defects.,"Specs :
Alloy body, Carbon fork
Mavic Cosmic Elite Wheelset (40mm)
Vittoria Zaffiro Pro (front&back)
Sora shifters (R3000) 
Sora Front derailleur
Tiagra Rear derailleur
Truvativ Crankset (50-34)
Zitto bottom bracket
Shimano R540 pedals
Uno 17° stem
BTwin seat
Size 54 
Lights not included

Wiped down after every ride
Recently serviced 
Negotiable! PM if interested!!
Deal at 642657",N,NA,NA,Y,657b Jurong WestJurong West Secondary School,batalyst,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,41,https://www.carousell.sg/p/scott-speedster-s40-2011-1242090945/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=562
420,40 likes,4 images,OEM Pinarello Dogma F Disc Frameset,990,Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"OEM Pinarello Dogma F Disc Frameset
Display Set Like New Condition
With Handlebar Seatpost 
Size 51.5

Selling $990
Contact  [email protected]  9799 5980
View & Collect at my  [email protected]  Ang Mo Kio Industrial Park 2, Blk 2/Lobby A, 569511

",N,NA,NA,Y,38 Ang Mo Kio Industrial Park II,LABOBIKE,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,182,https://www.carousell.sg/p/oem-pinarello-dogma-f-disc-frameset-1242610138/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=339
421,5 likes,4 images,Fizik Tempo Overcurve R4,70,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Size EUR 42,UK 8,US9
-Will provide Box
-Right side one screw missing but can still clip in clip out no problem 
-Bought new for 150$",N,NA,NA,Y,Blk 123 Pasir Ris St 11,adf1207,Joined 5 years ago,Mostly Responsive,Verified,1,1,1,4.7,15,https://www.carousell.sg/p/fizik-tempo-overcurve-r4-1241154170/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TsI9VzbOxSlBdwhI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1048
422,46 likes,10 images,Birdy Reach GT Mini Velo Hubsmith 451 wheels TRP brakes SRAM X5 gear set,"1,900",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Cycles great - just tuned 
Color+ suspension 
Hubsmith wheelset 
Trp brakes
Ridea ceramic bb
Bolany crankset 
Litepro 58t chainring

Have a few more birdy bikes for sale 

Check out ‘CHEAPEST Birdy GT Aquamarine foldable bike bicycle’, available at S$2,400 on #Carousell ",N,NA,NA,Y,Luxus Hills Park,homemove,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.9,54,https://www.carousell.sg/p/birdy-reach-gt-mini-velo-hubsmith-451-wheels-trp-brakes-sram-x5-gear-set-1239816943/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWuVEH8SW9O4pWnh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1502
423,69 likes,1 image,Full carbon road bike,"1,200",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Bgt this bike during covid for $2200 for weekend fun cycling. Have not been cycling around 6 months due to work commitments.  Price is negotiable. ,N,NA,NA,Y,Jurong East,william7334,Joined 2 years ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/full-carbon-road-bike-1238643813/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1885
424,29 likes,10 images,Specialized allez,450,Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"# No use anymore to clear space.
# 3×8 speed.
# rim ALEXRIMS S480.
# SHIMANO Group set.
# pedal not in the photo.
# size S",N,NA,NA,Y,271D Jurong West St 24,yusbella,Joined 3 years ago,Mostly Responsive,Verified,1,0,1,4.2,89,https://www.carousell.sg/p/specialized-allez-1238361876/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gHzS4cEX41cYVJNL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1995
425,5 likes,1 image,Wilier Filante Disc S Grey Iride Green Full Road Bike with Sram Red Groupset,"18,680",Brand new,Mailing · Meetup,4 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Wilier Filante Disc S Grey Iride Green paired with Sram Red Groupset

The natural evolution of Cento10PRO, our high-end aerodynamic bike used by professionals.

Filante SLR is an extremely lightweight aerodynamic bicycle with a significantly improved stiffness to weight ratio. We used the same materials and technology as in the construction of the Wilier 0 SLR.

The result is a top of the range, aerodynamic frame that complements our pure ascent bike used by Astana Qazaqstan Team.

--------------------------------

Online Bicycle is the leading online platform for quality cycling brands at affordable prices.

Official Store
",Y,Standard delivery S$5,3 - 4 working days,Y,"Bikemart SG Pte. Ltd.12pm - 6.30pm, Monday - Saturday",online.bicycle,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,5k,https://www.carousell.sg/p/wilier-filante-disc-s-grey-iride-green-full-road-bike-with-sram-red-groupset-1191937223/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Kc5ysDvepXtYCCif&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1926
426,30 likes,1 image,Sworks Venge Disc Size 54,"10,500 11,500",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","selling as a full bike. 

PM for more info.

Specs
—————————————————————————————
- sworks venge frame size 54
- roval rapide handlebar (42cm)
- Sram Force ETAP AXS 
- roval rapide CL Wheels
- Pirelli Pzero Tan Wall
- Supacaz Bartape 

Saddle, Lights, Mounts and Bottle cage are not included.

Lowballers will be ignored .

Discontinued gem. if you know you know.",N,NA,NA,Y,Bukit Gombak MRT Station (NS3),donkeyy,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,171,https://www.carousell.sg/p/sworks-venge-disc-size-54-1240478124/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1281
427,8 likes,3 images,Hybrid Bike Riverside 900 10 speed Hydraulic Disc Brake - Grey Orange,450,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size L
Move out sale 
rarely used and well maintained ",N,NA,NA,Y,Arc at Tampines,kushal.p2893,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.6,10,https://www.carousell.sg/p/hybrid-bike-riverside-900-10-speed-hydraulic-disc-brake-grey-orange-1242104655/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=560
428,43 likes,4 images,FAST DEAL‼️Di2 BIANCHI Sprint CUSTOMISED PAINTED White 12 Speed,"4,100",Lightly used,Meetup,4 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","RFS: Moving OUT
Please offer me your best price but do not lowball  please.",N,NA,NA,Y,8 Courtyards,cori_8,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,4.4,26,https://www.carousell.sg/p/fast-deal‼️di2-bianchi-sprint-customised-painted-white-12-speed-1235803262/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W1KEtKBmBwU-nFz6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=218
429,36 likes,4 images,Bicycle,85,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bicycle for sale as I am going home. Behind brake is good with metal handle.
Front brake no wire and handle. In exchange, give you free metal phone holder. Comes with back seat for kids and metal to sit for legs. ",N,NA,NA,Y,Reiwa Soba HontenBurp Kitchen & Bar,maulanajajang,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,5.0,28,https://www.carousell.sg/p/bicycle-1241835189/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=732
430,3 likes,7 images,Very cheap Drop bar,49,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Urgent selling drop bar (Zipp) 40 cm. I removed from my bike ,N,NA,NA,Y,Blk 408 Ang Mo Kio Ave 10,topten,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.7,45,https://www.carousell.sg/p/very-cheap-drop-bar-1240408912/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=o8cINkyfaOmgUhmL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1313
431,10 likes,4 images,Trek road bike Large,900,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"A Large size Trek Domane ALR bike for sale
condition 9.5/ 10
no rust part at all",N,NA,NA,Y,Tongkang LRT Station (SW7),glgll,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,4.9,28,https://www.carousell.sg/p/trek-road-bike-large-1240832199/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YF92fYnGgTRix20Y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1140
432,10 likes,9 images,Giant Roam 2 Hybrid Road bike (M)3Month + warranty,580,Brand new,Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Excellent condition 
Show room bike
Shimano Gear 3X8speed
Size M
Wheel 700c
   Please see my listing for more bicycles or contact us at 8811 1796 for more information

Welcome to view and for test ride at Lipo Building 621 Aljunied Road, #07-07 (nearby Mattar Mrt, blue line)

",N,NA,NA,Y,621 Aljunied Rd,Simplebikes,Joined 1 year ago,Very Responsive,Verified,1,0,1,5.0,22,https://www.carousell.sg/p/giant-roam-2-hybrid-road-bike-m-3month-warranty-1236973124/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9zqmd_zhxRb9REbB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2541
433,1 like,2 images,B&W International Double Wheels cover - can put 2 wheels,50,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Lightly padded wheelbag made of highly tear-proof nylon fabric, black
Suitable for all wheels up to 29""
Two carrying loops
High quality zipper
Very new, only used for wheels storage. 
Selling at $88 from Amazon. 
",N,NA,NA,Y,Tanjong Pagar MRT Station (EW15),patricialowpn,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.9,18,https://www.carousell.sg/p/b-w-international-double-wheels-cover-can-put-2-wheels-1241889973/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=708
434,18 likes,9 images,Carbon bicycle for sale,"3,900",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Full carbon road bike
Design is like P/S Venge
It is an inspired carbon frame from Taiwan
Size 49 for height (1.65m - 1.75m)
SRAM ETAP RIVAL AXS electronic wireless hydraulic brake groupset (12 Speed)
Crank 170mm 48/35 Cassette 10-34
SRAM 160mm rotor brake disc front and rear
Elite carbon centrelock disc wheels with ceramic bearings hubs (loud hubs)
50mm depth X 25mm width
Victoria Corsa Control Graphene 2.0 tires
Bontrager XXX carbon bottle cages
Fizik R5 saddle
Carbon paddle 
Ceramic bearings bottom bracket 
S-Works Computer mount
No scratches or dents
Weight: 8+kg
Condition: 9.9/10
RTS: Too many bikes

Not Bianchi, BMC, Canyon, Cannondale, Colnago, Cervelo, Eddy Merckx, Giant, Pinarello, Rodney, Specialized, Trek, Wilier

Please don’t ask me if the frame is authentic. I’m not sure and not for this price. 
All other parts are authentic. 
Test ride yourself and you will know it’s value for money ",N,NA,NA,Y,Pasir Panjang Post Office,heistking,Joined 10 months ago,Not Responsive,Verified,0,0,1,5.0,2,https://www.carousell.sg/p/carbon-bicycle-for-sale-1242195551/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0QG0HuqBxfGXyj0V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=523
435,12 likes,5 images,S-Works SL6 with Knight Composite Carbon Wheels,"7,500",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",S-Works SL6 with Knight carbon wheels for sale. The bike comes with full ultegra set up. Size 52. PM for more details. Reason to sell: make more room for babies.,N,NA,NA,Y,Waterway Cascadia,sylbestine,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/s-works-sl6-with-knight-composite-carbon-wheels-1238223360/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2030
436,1 like,1 image,"City bike Bicycle INCLUDE FREE BASKET AND REAR RACK! Add baby seat child seat thermal child 16 bag "" children 27.5 adult seat baby rack food delivery seat kid 29 inch lady 26 24 front mesh 20 WHATSAPP 89501850",230,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"INCLUDE BASKET AND REAR RACK! 
Can be also removed easily if don't need it.
 
Wheel: 26""""
7 Speed Gear
High Carbon Steel 
Weight: 12kg
Seat height: 70-90cm
Handlebar Height: 90-100cm
Seat and Handlebar can be adjustable
Suitable for 150-190cm height 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,giftschannel,Joined 2 years ago,Not Responsive,Verified,1,0,1,4.8,9,https://www.carousell.sg/p/city-bike-bicycle-include-free-basket-and-rear-rack-add-baby-seat-child-seat-thermal-child-16-bag-children-27-5-adult-seat-baby-rack-food-delivery-seat-kid-29-inch-lady-26-24-front-mesh-20-whatsapp-89501850-1237130833/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2513
437,15 likes,2 images,Factor Ostro VAM Chrome,"10,600",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size 56 
Suitable for riders 178-185cm 
Used but not abused, minor scratches, no crashes
Incredible bike overall, light weight, very responsive and aero
RFS: Lost interest in cycling but not urgent to sell
Price negotiable but no lowballing please

Groupset: Ultegra Di2 12 speed, 172.5 crank, 52T(39) chainring
Carbon Wheelset: Shimano Ultegra C60
Tyres: GP5000 Cream Wall, 28mm
Seatpost: 25mm offset
Blackinc handlebar and stem: 120 stem, 40 wide
Will include black inc garmin mount and ceramic speed bb and headset

Pedals, saddle, bottle cages and accessories not included.
Bike is wrapped in transparent protective film

Regularly maintained at RS Cycles

Open to selling frame only for $6,800





tags: factor, ostro, vam, o2, sworks, specialized, merida, canyon, BMC, bianci, pinarello, dogma, 56, M, shimano, dura ace, ultegra, 105",N,NA,NA,Y,Food View (Blk 65 Telok Blangah Drive),walkin_onsunshine,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.9,50,https://www.carousell.sg/p/factor-ostro-vam-chrome-1241478502/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=901
438,18 likes,5 images,Custom build Pinarello Dogma F,"3,999 4,499",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Mechanical 105 or Ultegra grpset dogma F here are going for 2.5k - 3.6k…. Food for thought

Selling my personal bike, new frame, wheelsets  with used groupset.

- Sram Force AXS 12 speed wireless groupset 
- Taiwan Pinarello Dogma F (OEM), custom colourway size 46.5 with 100/400mm integrated cockpit
- Force AXS crankset, 170mm crankarm length 
- Ridea OSPW
- Fulcrum Speed DB40 carbon wheelsets
- Drivetrain ratio 48/35T chainrings, 10-33T cassette...

Negotiable for sincere buyers but no lowballing pls….

Accessories like Garmin computer, lights, saddle bag exclude",N,NA,NA,Y,Sengkang,Bikesexual,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,536,https://www.carousell.sg/p/custom-build-pinarello-dogma-f-1241992687/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fOITnt1OB-FI6xjt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=626
439,34 likes,3 images,BMC Time Machine Road 01,"8,200 9,000",Lightly used,Meetup,16 hours ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Size 51
Only gold trimmings on matte black colour scheme
Dura-Ace Di2 drivetrain
Quarq Powermeter
Ceramic speed OSPW (unattached)
Zipp 404 Rims
Keo Blade Carbon 
Very well maintained ",N,NA,NA,Y,Heritage Residences,rayyew,Joined 8 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/bmc-time-machine-road-01-1240595521/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=10
