,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
400,12 likes,1 image,Canyon Ultimate CF SL8 ,"4,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Feel free to pm me 

Size S (size 54 equivalent)

Shimano Ultegra R8000 Groupset (11 speed) + Rim brakes

Bottle cages: Canyon bottle cages 
Saddle: Selle Italia saddle 
Wheel: Bontrager aelous pro 5 
Pedals: shimano pedals ",N,NA,NA,Y,Great World,littlethriftstore,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,57,https://www.carousell.sg/p/canyon-ultimate-cf-sl8-1241138699/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TsI9VzbOxSlBdwhI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1052
401,30 likes,1 image,Pinarello f12 di2 dura ace,"3,200 3,500",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Reduced from 3700 for quick sale.
First come first serve!
total bike mileage under 500km.

specs sheet:
Size: Size S 163 to 175) I'm 173
Handlebar: 400mm
Stem: 90mm,
Crankset: 52-36
Cassette: 11-28
50mm carbon wheelset(very loud hub)
grand prix continental racing tyre

Dura Ace Di2 9150 shifters
Dura Ace Di2 9150 FD & RD
Ultegra R8k crankset
Ultegra R8K direct mount brake
Ultegra R8K cassette
Ultegra chain
(comes with di2 charger BCR02)
 
Do take note that it's a OEM frame as real ones don't cost this low

dosent come with spd pedal , can provide temporary flat pedal",N,NA,NA,Y,Ubi MRT Station (DT27)Eunos MRT Station (EW7),jdr_customs,Joined 4 years ago,Very Responsive,Verified,1,1,1,4.7,24,https://www.carousell.sg/p/pinarello-f12-di2-dura-ace-1240196829/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=vq2gb6z6HhwNnN1u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1400
403,22 likes,2 images,Specialized S-Works SL7 frame size 52cm OEM frameset,"1,000",Brand new,Meetup,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Preorder,

high quality t1100, made in Taiwan.

all sizes and colours are available,

custom paint jobs can be done too!

warranty provided 🔥 

Building services can be provided!",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),z3r0sumgame,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,31,https://www.carousell.sg/p/specialized-s-works-sl7-frame-size-52cm-oem-frameset-1242703617/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=JTBJLRlctHi3Pm93&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=325
404,43 likes,4 images,Cannondale Supersix Evo 2015,"1,800",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","CANNONDALE SUPERSIX EVO 2015 SIZE 50 

105 Shimano groupset 
Controltech Cougar Alloy Road handlebar - 40cm 
Black Mavic Cosmic Elite 700C x 18-28
Fizik saddle
Cannondale stem 

Few minor scratches
Willing to nego",N,NA,NA,Y,Marsiling MRT Station (NS8),h4z1q_,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,9,https://www.carousell.sg/p/cannondale-supersix-evo-2015-1228018102/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IU28Oq1Xz4FXORnH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1828
405,2 likes,5 images,Invisible shield protection film for Factor Ostro Vam size 52,69 80,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Protect your OSTRO VAM with the ultimate invisible, self-healing frame protection kit. The film we use has been scientifically formulated to create a strong, reliable layer of protection against damage from stone chips, abrasions, cable rubs and scratches. 

Each kit comes with everything needed for installation (squeegee, application bottle, application solution)

The film is manufactured by SunTek and is widely used in the automotive industry. It has a 5-year manufacturer’s warranty against yellowing, cracking and blistering. It protects the main areas of the frame and everything needed for installation (squeegee, application solution and bottle) is included. 

Main features and benefits

•        Nearly invisible protection against abrasions, scratches, stone chips and cable rubs. 

•        An advanced self-healing film that creates a strong, durable layer of protection.

•        Custom patterns developed for each model allows the film to fit perfectly.",N,NA,NA,Y,Jade Scape,edmond2211,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,35,https://www.carousell.sg/p/invisible-shield-protection-film-for-factor-ostro-vam-size-52-1240109431/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=vq2gb6z6HhwNnN1u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1424
406,Like,1 image,"Bicycle Luggage Carrier, Powerful 50kg/110lb High Load Bike Rear Rack 20"" kid bag seat children Put mesh 26"" 24"" seat adult baby delivery 29 27.5 child inch thermal food lady 16"" rack WHATSAPP 89501850",25,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 


Features:
With a reflector in the tail.
Made of superior aluminum alloy, solid and durable.
Adjustable design, easy to use.
Fine workmanship with generous and fashionable surface.
Maximum carrying weight is 50kg.

Specification:
Condition: 100% Brand New
Item Type: Bike Acccessory
Material: Aluminum Alloy
Color: Black
Size: Approx. 55 * 35.5 * 14.5cm / 21.6 * 14.0 * 5.7inch
Weight: Approx. 1135g
Maximum Carrying Weight: 50kg

Package list:
1 Set of Bicycle Rear Seat Rack

Note:
The diameter of seat post should not exceed 3.3cm.
Maximum diameter of frame tube is 2.5cm.
Not suitable for square frame tubes or frame tubes whose diameter is larger than 2.5cm. 

You can also visit 
➡️ ",Y,Standard delivery S$10,3 - 4 working days,N,NA,singaporemart,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,5.0,26,https://www.carousell.sg/p/bicycle-luggage-carrier-powerful-50kg-110lb-high-load-bike-rear-rack-20-kid-bag-seat-children-put-mesh-26-24-seat-adult-baby-delivery-29-27-5-child-inch-thermal-food-lady-16-rack-whatsapp-89501850-1237891314/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zFGamB3pInfeF0nv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2207
407,14 likes,3 images,Brand new Ultegra 8100 rim brake calipers brakeset,150,Brand new,Mailing · Meetup,5 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"150$ take and go fast deal

Self collect at Anchorvale street 331a postal code 541331
(",Y,Same day delivery S$20,Within 1 working day,Y,"Block 331, Anchorvale Street",sengkangbikeshop,Joined 6 years ago,Very Responsive,Verified,1,0,1,4.9,90,https://www.carousell.sg/p/brand-new-ultegra-8100-rim-brake-calipers-brakeset-1193045114/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=JTBJLRlctHi3Pm93&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=289
408,5 likes,3 images,Kids Bicycle,35 40,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Kids Bicycle- 
self collection",N,NA,NA,Y,The Makena Condo,kish1313,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,79,https://www.carousell.sg/p/kids-bicycle-1240339819/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=14WNXEPrZ-qxfrbd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1353
409,9 likes,2 images,Rapha EF,75,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Only wearing not more than 5 times .
Size M
Check other listings for some other jersey ",N,NA,NA,Y,Ocean Wash 24H Laundromat,smileguy83,Joined 9 years ago,Very Responsive,Verified,1,0,1,4.9,398,https://www.carousell.sg/p/rapha-ef-1240692483/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1213
410,Like,1 image,"NEW MODEL WITH RECHARGABLE LIGHTS REFLECTORS Helmet Bicycle accessories with   food 26"" 24"" seat kid 16"" baby Put seat 29 children rack adult thermal WHATSAPP 89501850",25,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 



Black $25
Colorful $30 (Comes with Back lights)


You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat



GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,littlekay.sg,Joined 2 years ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/new-model-with-rechargable-lights-reflectors-helmet-bicycle-accessories-with-food-26-24-seat-kid-16-baby-put-seat-29-children-rack-adult-thermal-whatsapp-89501850-1241955668/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=693
411,88 likes,10 images,Brand new Giant Defy 2 2022 Gloss Deep Blue Black,"2,680",Brand new,Mailing · Meetup,1 month ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Frame : Giant Defy 2 2022 Gloss Deep Blue black
Condition : Brand New 
Frame size Available : XS, S, M, ML, L , XL 
Groupset : Shimano 105 R7020 11 Speed 
Wheelset : Giant PR-2
Price : $2680

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm

",Y,Standard delivery S$6,3 - 4 working days,Y,Bikemart SG Pte. Ltd.,bikemartsg,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,184,https://www.carousell.sg/p/brand-new-giant-defy-2-2022-gloss-deep-blue-black-1191553288/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2481
412,25 likes,1 image,Java Suprema,650,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Hello intrested buyers 😃😃😃😃

Specs : 
Shimano 105
Full carbon road bicycle 
Aero road bike 
pm for more info 

As this is well used there are some defects :
for example 
minor scratches 
first gear of back wheel is not working 
(prob able to fix when brought to a workshop)  hence I am selling this bicycle at a cheaper price tag (able to nego) :)

Do feel free to ask for a demo ride session to test out the bicycle 

Selling this as I am not longer intrested in 
Road cycling as I have too much commitments with other things and lost interest . 😅

pls do feel free to pm me for any info 😃.
Thank you !!!!",N,NA,NA,Y,Queenstown MRT Station (EW19)Tiong Bahru MRT Station (EW17)See 1+ locations,potato2583,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,11,https://www.carousell.sg/p/java-suprema-1240786293/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YF92fYnGgTRix20Y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1153
413,6 likes,7 images,Cervelo P3 Year 2018,"7,000",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"The Cervelo P3, a time trial and triathlon bike offers a sleek and aerodynamic design for optimal speed and performance. It features a lightweight carbon frame, integrated storage solutions, and a highly adjustable fit to cater to the needs of competitive cyclists seeking to excel in races against the clock. It’s well maintained, serviced and in awesome conditions. Frame size 48. ",N,NA,NA,Y,Blk 497F Tampines Street 45497l Carpark,tvivienmei,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/cervelo-p3-year-2018-1241280660/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AyMIJaKyWIhP32LI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=999
414,17 likes,10 images,Canyon Endurance CF SL Carbon Road bike,"5,500",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Full Shimano Ultegra Di2 12 speed group set
FC -52T
Cassette 11-34T
Comes with Garmin mounting
Wheel size: 650B
Hub: DT Swiss endurance LN
Tyre: Continental GP5000s
Bike weight : 8.2kg
Suitable for rider below 1.6m 
Bike size: 3XS",N,NA,NA,Y,Alfa hmart,woody47,Joined 6 years ago,Very Responsive,Verified,0,1,1,5.0,8,https://www.carousell.sg/p/canyon-endurance-cf-sl-carbon-road-bike-1240303473/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=14WNXEPrZ-qxfrbd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1356
415,11 likes,3 images,Decathlon Triban RC 500,600,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Decathlon Triban RC 500
Size L
Good condition overall, with normal signs of usage. Rides super smoothly. 
Comes with Shimano clipless pedals or flat pedals",N,NA,NA,Y,Lorong Chuan MRT Station (CC14)nex,clement.h,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,91,https://www.carousell.sg/p/decathlon-triban-rc-500-1239232066/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HuPNNwhll_GNKeOq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1686
416,7 likes,7 images,700c Polygon Helios F road bike flat bar,450,Like new,Meetup,4 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Come take a look and test it first before deciding!

Price can nego! 

Feel free to message me regarding anything about the bicycles, If you want to come and view please update me early so i can prepare. Thanks for understanding!!

Frame size 50 (suitable for height 160 to 180) 

ODI grips (NEW)

Entity stem and Handlebar 

Prowheel Ounce crankset 53T

Selle Italia Saddle 

Entity seatpost 

Tektro C brakes

Shimano Tiagra 1x10 speed gearset

700x 25c tyres 


*Please Take Note*

If you have no transport to come over but you are interested in this bike, you can paynow me a $30 for transport, and I will send the bike over to your address to view and test the bike,if the bike is okay, you can just pay me the balance, if the bike doesn’t suits you after you view, the $30 will be counted as transport free.",N,NA,NA,Y,Yishun Street 22,.i.am.jj.,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,88,https://www.carousell.sg/p/700c-polygon-helios-f-road-bike-flat-bar-1242886243/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W1KEtKBmBwU-nFz6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=214
417,6 likes,6 images,Specialized Road Bike Ultegra 50cm,"7,000",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Road bike in pristine condition
Stored in the apartment 
Almost new ",N,NA,NA,Y,Gramercy Park,sauloaievoli,Joined 6 years ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/specialized-road-bike-ultegra-50cm-1239210769/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HuPNNwhll_GNKeOq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1694
418,4 likes,10 images,Giant TCR,850,Lightly used,Mailing · Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","I have 2 bikes $1000 each 
1 red 1 black
Size XS 
Tiagra group set 10 
Aluminium body 
Prices are negotiable 
They are in perfect condition but have outgrown them. Perfect for beginners who are learning road cycling as there are extra brakes attached",Y,Custom courier Free,2 working day(s),Y,Aljunied MRT Station (EW9),soennrkffis,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/giant-tcr-1242084645/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=568
419,3 likes,3 images,Cycling Sleeveless Jersey/Vest,10,Brand new,Meetup,6 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Never used. 

Mailing additional $2.20 for trackable postage.",N,NA,NA,Y,Mountbatten MRT Station (CC7)Water Fountain @ Jalan Batu,aliciangsl,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,49,https://www.carousell.sg/p/cycling-sleeveless-jersey-vest-1242581293/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=348
420,5 likes,3 images,Giant SLR1 42mm Carbon Disc Wheelset,950,Lightly used,Meetup,190 Moulmein Rd,4 days ago,Posted,"Used with care. Flaws, if any, are barely noticeable.","Dekitted from my bike, RFS is upgraded to new wheels. Old-gen from 2018 that are hooked rims instead of the new hookless style. 

Mounted clinchers (GP5K 28mm) when using, but is tubeless-compatible. 

Can throw in new 25mm GP5k clinchers for $70 top up per tyre. Rotors not included. 

Cash and carry, nego possible if quick deal but be reasonable. ",N,NA,NA,Y,190 Moulmein Rd,the_rycheu,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,59,https://www.carousell.sg/p/giant-slr1-42mm-carbon-disc-wheelset-1242950116/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W1KEtKBmBwU-nFz6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=175
422,Like,2 images,Camp Nova Diamond Colour 490mm,"2,499",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",This is the camp Nova road bike 490mm with hydraulic brake. ,N,NA,NA,Y,Bukit Gombak MRT Station (NS3),carricksoh22594,Joined 7 months ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/camp-nova-diamond-colour-490mm-1240561020/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1241
423,18 likes,10 images,[JUN PROMO] SEKA Exceed RDC Super Lightweight Aero Frameset | Naked Black & Flame Red RDC | Welcome Inquiry!  Limited Stock Left!,"2,550",Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,click here for quick whatsapp check & deal:  ,N,NA,NA,Y,Blk 70 Toa Payoh Lorong 4,life-style_n_design,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/jun-promo-seka-exceed-rdc-super-lightweight-aero-frameset-naked-black-flame-red-rdc-welcome-inquiry-limited-stock-left-1239356512/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1649
424,4 likes,6 images,Decathlon Btwin kids bike 3-5 years,50,Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",3 year reasonably used in good condition . Includes support wheels ,N,NA,NA,Y,Waterplace,karthik26884,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.8,3,https://www.carousell.sg/p/decathlon-btwin-kids-bike-3-5-years-1243097373/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=68
425,11 likes,6 images,Argon 18 Krypton Carbon Road Bike Lightweight,"1,499",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling rare lightweight carbon argon 18 krypton road bike. Spent close to 4k on it over the years. Recently serviced with brand new KMC chain, fizik bar tape, shifter housing and cables!

Full bike specs below.

Frame: argon krypton M size (fits around 175-185cm height)
Headset: KCNC omega-S1
Drivetrain: Ultegra SL
Cassette: SRAM Red OG-1090 11-26
Chain: KMC X10
Cable housing: Jagwire
Wheelset: American Classic 420
Skewers: KCNC Skewers
Tires: Continental Ultra Sport
Pedal: Ultegra SL
Saddle: Fizik Arione CX
Seatpost: Ritchie WCS Carbon Single Bolt
Stem: Syntace F99 90mm
Handlebar: Prima 199
Aerobars (not in picture): Profile Design T2+
Speedometer: Cateye Strada Wireless
Bottle cage: 1x carbon bottle cage

Estimated weight: 7.9kg",N,NA,NA,Y,Seasons Park Tower 2,avidfuze,Joined 10 years ago,Mostly Responsive,Verified,1,1,1,5.0,9,https://www.carousell.sg/p/argon-18-krypton-carbon-road-bike-lightweight-1228563737/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rf_pYTVSdujSThZR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1577
426,40 likes,10 images,SPECILIZED ALLEZ SPRINT 2022,"4,688",Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Posting on behalf of friend 
Newly set up 

Frame Size 52 

S works aerofly handle bar 420mm (Taiwan made) NEW
S works stem 100mm (Taiwan made) NEW
Integrated spacers same SL7 to hide all the cables 

ULTEGRA 8070 di2 group set use only 200km 
Charger included 
Chairing 50-34 (175mm)
Cassette 11-34
RD pulley change to STONE 12-14 
Original pulley will include 
ROTORS Dura Ace F160 R140

HSCER ceramic bb NEW 

PRO STEALTH saddle NEW light bracket will include 

ROVAL C38 wheelset Like NEW with Continental Grand Prix5000 28mm Used

Light scratch photo 9

Will include 2 Zefal lightweight bottles cage if price is right NEW

All accessories in last photo 

Paddle not include 
 
Friend give up cycling due to work 

Slight negotiable 
Low baller stay away 
No TRADE 

DM for fast deal special price 😉

Thanks for reading 😊

",N,NA,NA,Y,Tampines Ave9,67dixonkhor,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,71,https://www.carousell.sg/p/specilized-allez-sprint-2022-1238037648/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wK8sHFOOSA5bCC8P&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2133
427,6 likes,2 images,Java sava Merida giant road bike hybrid bike mountain bike shimano bicycle,500,Brand new,Mailing · Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Ready stocks 
Viewing, test ride, Self collection available 
Free Delivery

Brand available : Giant, Merida, Dahon, Fnhon, Crius, Java, Hito, Rifle, Twitter, Sava, Trinx, Raleigh, 3sixty

Shop : Gcycle
Contact number : 8875 8715 
Address : Kapo factory building, Block A, 03-03
Singapore 367998

Ready stocks 
Viewing, test ride, Self collection available 
Free Delivery",Y,Express delivery Free,1 - 2 working days,Y,Kapo Factory Blk A,shanxgtw,Joined 3 years ago,Mostly Responsive,Verified,1,1,1,5.0,27,https://www.carousell.sg/p/java-sava-merida-giant-road-bike-hybrid-bike-mountain-bike-shimano-bicycle-1237481859/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sgu_vJd2todrVDay&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2402
428,4 likes,4 images,18 inch children bicycle,60,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,self collection at yishun.. pls pm for more details. come with training wheels and front basket. thanks.,N,NA,NA,Y,Yishun MRT Station (NS13),sz_2232,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/18-inch-children-bicycle-1241776582/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=762
429,7 likes,1 image,Orbea Orca ( Size 54),"2,199 2,499",Lightly used,Meetup,3 months ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Kembangan MRT Station (EW6),eugenecvk,Joined 4 years ago,NA,Verified,1,1,0,4.7,1,https://www.carousell.sg/p/orbea-orca-size-54-1225544285/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2685
430,6 likes,1 image,Bicycle,100,Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Lau Pa Sat Festival MarketRobinson Suites,paeangkana6220,Joined 4 years ago,Not Responsive,Verified,1,1,1,4.5,2,https://www.carousell.sg/p/bicycle-1238347989/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gHzS4cEX41cYVJNL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1997
