,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
443,20 likes,1 image,bianchi olter xr4 2020 size 57,"4,800",Brand new,Mailing,6 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"new in box unopened with warranty 100%

price is firm please do not ask for Discount no low ballers this is 100% authentic will give you a invoice with your name on it for warranty

warranty is 100% covered by byx so no need to worry",Y,Custom courier Free,2 working day(s),N,NA,bikesi,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,49,https://www.carousell.sg/p/bianchi-olter-xr4-2020-size-57-1191511276/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=392
444,3 likes,1 image,Giant TC ADVANCE 3 DISC,"1,600",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","年初购入，因为要回🇨🇳，忍痛转让
尺寸M，附赠打气筒，前后灯，Giant头盔，水杯架，手机支架",N,NA,NA,Y,Prestige heights,zhaoyichen82949,Joined 1 month ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/giant-tc-advance-3-disc-1242119597/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=523
445,21 likes,4 images,Allez Sprint 2022 (Sand) - Size 54,"5,500",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Without wheelset:

- Allez Sprint 2022 in sand colourway size 54
- Beautiful Enve cockpit with K-edge mount: 400mm (400mm at hoods and 420mm at the drops) by 90mm
- Ultegra 12 speed Di2 groupset (170mm crank length; 52-36T cranksize)
-Kogel ceramic BB
- 1 Enve bottle cage
- Power Mirror Pro Saddle (143mm)

$9500:
- all of the above + Princeton Wake 6560 wheelset bought from OBA (Chris King hub)
- Matte black (not the usual glossy version)
- Dura ace rotors (160mm front and rear)
- GP5000S TR 25c tyres
- Tubeless setup 

Pedals not included.
Some used marks can be expected.
Self collect at Sengkang, Anchorvale Lane
Lowballers will automatically be blocked.

**Note: I have two bikes posted for sale but will only look to sell one of them. If the other bike is sold before this, will retain this bike.

Thanks. ",N,NA,NA,Y,38 Anchorvale LaneRivercove residences,yao10,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,72,https://www.carousell.sg/p/allez-sprint-2022-sand-size-54-1231827482/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=77
446,32 likes,1 image,Ceepo Triathlon Carbon Frame Road Bike without Wheelset rim brake shimano 105 bicycle,999,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Pm for more info
Feel free to send me ur offers
Looking to clear fast
open to trades
current rider height 1.65m
No lowballing",N,NA,NA,Y,"Blk 57, Geylang Bahru",wsssss,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,19,https://www.carousell.sg/p/ceepo-triathlon-carbon-frame-road-bike-without-wheelset-rim-brake-shimano-105-bicycle-1239228516/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1658
447,2 likes,1 image,Garmin Tacx Neo 2T - with Sram Force 12Speed Casette,"1,600",Like new,Mailing · Meetup,4 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Barely used Tacx NEO 2T, with free mat

Sram Force 12 pd Casette 

If you need more photos, happy to do via video call",Y,Express delivery Free,1 - 2 working days,Y,Teban Gardens,khong.jwd,Joined 1 year ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/garmin-tacx-neo-2t-with-sram-force-12speed-casette-1242815415/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=207
448,Like,1 image,"🔥 LOCKABLE SUSPENSION 29” inch MTB 21 speed Shimano Bicycle Alloy Mountain Bike giant Gunsrose 29 thermal inch seat rack child lady 20 children 26 27.5 food delivery adult "" WHATSAPP 89501850",349.90,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




- Suitable for 160 - 200cm 
- Wheel: 29""""
- Full suspension
- 21 Speed Shimano gear 
- Disc Brake
- Max Load: 150kg



You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,bettercycle,Joined 2 years ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/🔥-lockable-suspension-29”-inch-mtb-21-speed-shimano-bicycle-alloy-mountain-bike-giant-gunsrose-29-thermal-inch-seat-rack-child-lady-20-children-26-27-5-food-delivery-adult-whatsapp-89501850-1241460492/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=963
449,4 likes,10 images,Basso Diamanté (M size),"3,888 4,200",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Basso Diamanté (M) in custom colour way. Built in 2016 and rode only 3 times before being put in storage. Selling as space is needed for other bicycles.

Accessories:
1. Campagnolo Chorus 11 speed with carbon fiber crank and shifters (rim brakes)
2. Campagnolo Bora One 50mm

Meet up for sincere buyers only as I would have to take the bicycle out from storage.",N,NA,NA,Y,Bedok,precociousdevil,Joined 9 years ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/basso-diamanté-m-size-1239422916/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1591
450,1 like,3 images,Carbon fiber G77-1 road bike,"1,500",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Seldom used carbon fiber road bike reason selling want to change mountain bike ,N,NA,NA,Y,Bukit Gombak Stadium,chaniphone,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,181,https://www.carousell.sg/p/carbon-fiber-g77-1-road-bike-1241577837/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=824
451,1 like,7 images,Original BMW kidsbike 2 in 1,110,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Original BMW Kidsbike with 2 in 1 configuration 
Kids can benefit as both balance bike and a standard bicycle Suitable for the children from aged 2.5 years old 
Well maintained and in good condition Weight of walking bike: 
without pedal - 6 kg Weight of walking bike 
with pedal - 8 kg Max weight load for the bike - 50 kg ",N,NA,NA,Y,Ubi Road 3,alicezhou,Joined 5 years ago,Mostly Responsive,Verified,1,1,1,4.9,18,https://www.carousell.sg/p/original-bmw-kidsbike-2-in-1-1238816333/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1821
453,22 likes,2 images,Specialized S-Works SL7 frame size 52cm OEM frameset,"1,000",Brand new,Meetup,4 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Preorder,

high quality t1100, made in Taiwan.

all sizes and colours are available,

custom paint jobs can be done too!

warranty provided 🔥 

Building services can be provided!",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),z3r0sumgame,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,31,https://www.carousell.sg/p/specialized-s-works-sl7-frame-size-52cm-oem-frameset-1242703617/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=273
454,24 likes,1 image,Trek Domane 2.0 Road Bicycle,420,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Size : should be 56CM,N,NA,NA,Y,Blk 860 Tampines Ave 5,jiang_77,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,110,https://www.carousell.sg/p/trek-domane-2-0-road-bicycle-1239019557/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1740
455,32 likes,7 images,Colnago Master Pui with Campagnolo Chorus  group set,"3,200 3,500",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","49cm Classic Colnago Master Pui  steel frame with Campagnolo Chorus group set. Shamal rims and campagnolo hubs. Very well maintain for this classic cum collection bike. Rarely ride it mainly for collection. Minor scratches due to age but no accident or dents on frames. 
Cheapest Colnago Master bike in Carousel. 
Selling due to moving house",N,NA,NA,Y,West Coast Parkcan deliver for genuine buyer,christay9889,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/colnago-master-pui-with-campagnolo-chorus-group-set-1242200079/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=486
456,20 likes,5 images,Giant Propel Advanced Pro 2023,"5,500",Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"2023 Giant Propel Advanced Pro S size (built in Jan 2023 in Tay)
Giant Contact SLR Aero handlebar 40cm and stem (upgraded carbon) 90mm
Sram axs 12 speed
- Red crank 170mm 48/35
- Force cassette 10-33
- Force RD, FD, shifters, brakes
- Kogel ospw 
- Carbon propel bottle cages and garmin mount

No pedal
No wheels
No Saddle",N,NA,NA,Y,Lorong Chuan MRT Station (CC14),leisurerider,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,42,https://www.carousell.sg/p/giant-propel-advanced-pro-2023-1242514931/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=337
457,2 likes,10 images,"2009 Giant TCR Advanced 1 with SRAM Red 22 group set, Zipp 202 Firecrest, Zipp Speed/SL cockpit, Rim Brake, 6.8kg","5,288",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Giant TCR Advanced 1 Size ML 
SRAM Red 22 Rim Brake Group set
SRAM Red GXP Crankset 53/39
SRAM Red XG 1190 11-28T cassette 
SRAM Red 22 chain
Wheels Manufacturing GXP BB86/92 Twist Fit Bottom Bracket
Zipp 202 Firecrest Clincher Wheelset
Zipp Speed Carbon Stem 100mm
Zipp SL Carbon 400mm Drop bar
Sworks Power Arc Carbon Saddle

All parts painstakingly gathered and put together, by the good folks at Spin Axis using quality housing and cable. Final bike weighing in at 6.8kg.


Video taken at shop after assembly:

",N,NA,NA,Y,Fernvale LRT Station (SW5),groovybeats,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,115,https://www.carousell.sg/p/2009-giant-tcr-advanced-1-with-sram-red-22-group-set-zipp-202-firecrest-zipp-speed-sl-cockpit-rim-brake-6-8kg-1241887308/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=654
458,2 likes,8 images,"Royal baby 16"" kids bicycle",50,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"16"" royal baby kids bicycle as per picture 
Have some scratches but  bicycle works perfectly fines apart from aesthetic flaws

location 650510",N,NA,NA,Y,Bukit Batok St 52,djorkaef,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,4.9,70,https://www.carousell.sg/p/royal-baby-16-kids-bicycle-1241222710/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=994
459,5 likes,5 images,Polygon Helios 300 road bike,950,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"❗️*NOTE*❗️ 
❗️*DOES NOT COME WITH PEDALS*❗️
❗️*SEAT POST CANNOT BE LOWERED AS IT IS AT ITS LOWEST, Will cut the length in half to lower it if requested*❗️

up for negotiation

specs:
frame size: 45-46
2x11 Shimano Ultegra 6800 Groupset(replaced with Shimano 105 derailleur)
Mavic Cosmic Elite wheelset
Pinarello Saddle
Oval Seatpost

minor paint chips and scratches overall 8.5/10 condition

Recommended for 150cm to 170cm riders

feel free to pm me for any other inquiries❗️😄",N,NA,NA,Y,Blk 62 Telok Blangah Heights,hellohippo145,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,12,https://www.carousell.sg/p/polygon-helios-300-road-bike-1241826395/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=705
460,13 likes,7 images,Bianchi Specialissima frameset,"4,299",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Up for sale or trade is a mint condition Bianchi Specialissima frameset in Size 55.

This is an ex Pro team bike, raced by the actual Pros in Team Greenedge. Pro team frames have a different carbon layup, stiffer and lighter than your regular frames. The black on this frame is not paint, it’s clear coat over raw carbon to save weight!

Flatten climbs and complete your 8848/ le tape with ease!

Extremely light and responsive bike, stiff yet comfortable due to the counterveil technology.

Unfortunately this rare bird (probably the only one in Singapore) is too small for me now. Prior to my neck injury, I can still manage the aero position. I am open to trade it with a larger sized frameset 😊

Please note I am only selling the frameset + fork. Cockpit/seatpost/BB not included as I will be swapping them over to my next larger sized frameset.

Negotiable for quick deal ",N,NA,NA,Y,Northstar,autumn_angel_sports_pte_ltd,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,376,https://www.carousell.sg/p/bianchi-specialissima-frameset-1241143157/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1027
461,35 likes,1 image,Trek composite 2300 (no wheelest),500 600,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.," back in 1987 when Trek made their 1st introduction into the carbon fiber side of the industry The Frame of the bike is a result of a half carbon body for the front triangle 

if you like Vintage Items or love to collect history pieces in the cycling industry do drop me a text and we can work out a price 

tags: 2300 , Trek, Domane, Madone , collectors , vintage , Trek composite ",N,NA,NA,Y,Teck Whye LRT Station (BP4),aqiz._,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,19,https://www.carousell.sg/p/trek-composite-2300-no-wheelest-1238746075/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1838
462,3 likes,2 images,Colatter Road Bike,60 70,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"good condition bike with basket
self collect",N,NA,NA,Y,The Makena Condo,kish1313,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,79,https://www.carousell.sg/p/colatter-road-bike-1240340183/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=e8UBo6k3iv7O7SH-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1301
463,23 likes,3 images,pinarello road bike,"1,800",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","this road bike is used less than 5 times . 
can nego. in the last pic thats the only pc",N,NA,NA,Y,your mother house,skilldifftbh,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.9,14,https://www.carousell.sg/p/pinarello-road-bike-1238145084/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2023
464,9 likes,6 images,Twitter carbon fiber road bike,"1,300",Brand new,Mailing · Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Carbon fiber 
700*25
Straight bar road bike 

Ready stocks 
Viewing, test ride, Self collection available 
Free Delivery

Brand available : Giant, Merida, Dahon, Fnhon, Crius, Java, Hito, Rifle, Twitter, Sava, Trinx, Raleigh, 3sixty

Shop : Gcycle
Contact number : 8875 8715 
Address : Kapo factory building, Block A, 03-03
Singapore 367998",Y,Express delivery Free,1 - 2 working days,Y,Kapo Factory Blk A,shanxgtw,Joined 3 years ago,Mostly Responsive,Verified,1,1,1,5.0,27,https://www.carousell.sg/p/twitter-carbon-fiber-road-bike-1239146635/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1696
465,24 likes,10 images,Giant TCR SL Disc Brake,"3,990",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size M
Giant SLR2 Carbon Wheelset
Shimano Dura Ace Di2 Front & rear derailleur
Shimano Ultegra Di2 shifters & brake calipers
Giant Power Pro Powermeter dual side
Pro Vibe Superlight handlebar
San Marco Regale saddle
Di2 & powermeter Charger is included
Higher seatmast & seatpost spacers are included

This is the top of the line Giant TCR SL frameset. Sincity colorway, sort of like a maroon color. 

Current saddle height is 73.5cm from Centre of BB to top of saddle. You could still increase 3cm if you need to with the higher seat mast and spacers 

I can sell frameset alone for 1.7K",N,NA,NA,Y,Jalan Angin Laut Playground,whitearrows,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,465,https://www.carousell.sg/p/giant-tcr-sl-disc-brake-1242804293/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=212
466,6 likes,2 images,Sava R8,550,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"105 Groupset 
105 shifter 
Just recently send for service 

",N,NA,NA,Y,Bedok MRT Station (EW5),rocksnrolls,Joined 4 years ago,Very Responsive,Verified,1,1,1,5.0,10,https://www.carousell.sg/p/sava-r8-1242149400/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=510
467,10 likes,1 image,Java siluro 3,600,Well used,Meetup,6 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"Got a small scratch on the frame barely can see 
wtt to trade (no brandless pixie)",N,NA,NA,Y,Boon Lay MRT Station (EW27),takeo_theoffical,Joined 5 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/java-siluro-3-1240543837/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=433
468,22 likes,4 images,Reynolds AR 58/62 Carbon Disc Road Wheelset,880,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","PRICE IS FIRM ! Want to clear the space!

Go faster and sail in the wind on these stunning satin finish wheels!

Can be equiped (SRAM and Shimano Casette)

Includes ! 

* BRAND NEW Continental GP5000 tyres 28c
* BRAND NEW Maxxis Tubes
* Shimano Hub Adapters

Exclude Rotors

FEATURES

Wide, tubeless ready rim provides better fit for higher volume tires that increase grip, lower rolling resistance and provide greater comfort
Refined, wider rim shapes have been optimized for crosswind stability at a variety of yaw angles
Features Sapim Sprint spokes and durable brass nipples
Equipped with fast rolling and smooth Reynolds TR3 hubs
Disc and rim brake specific models available

SPECIFICATIONS

Inner Rim Width: 19MM
Outer Rim Width: 27MM
Rim Depth: 29MM
Spokes: F24 | R24
Spoke Pattern: Front 2x | Rear 2x
Weight: 1730g
Technology: PR3, BWI
Hub: Front GW RRB | Rear GW RRB
Spoke Type: Sprint
Nipple: External Brass
Engagement: 10°
Pawl: 4
Decal: Black vinyl
Rim: Strike Carbon Tubeless Disc Brake 58mm, Strike Carbon Tubeless Disc Brake 62mm
",N,NA,NA,Y,Alexandra Village Food Centre,iamspecialized2.0,Joined 1 year ago,Very Responsive,Verified,1,1,1,5.0,4,https://www.carousell.sg/p/reynolds-ar-58-62-carbon-disc-road-wheelset-1241788992/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=725
469,68 likes,1 image,Factor Ostro size S,"7,880",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"letting got a size 52 factor ostro Vam bought locally from local distro.

comes with Dura ace di2 r9170 with Dura ace power meter.

170mm crank length, 110/400mm handlebar.

does not include wheelset.

open to sale of frame set too.

Hit me up for more information.",N,NA,NA,Y,The Dew,starbuck_lover,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.6,19,https://www.carousell.sg/p/factor-ostro-size-s-1238838957/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1788
471,4 likes,1 image,WTT/WTS SPECIALIZED ALLEZ SPRINT 2022,"5,700",Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"WTT/WTS SPECIALIZED ALLEZ SPRINT DISC 2022 (Size 52)

Specifications :

Roval Rapide CL50
Continental GP5000 Tan Wall Tyres
Shimano XTR Disc Rotors
Specialized Toupe/Romain Saddle
SRAM Force/Rival eTap Groupset

Comes with all necessary paperwork received when bought from Specialized.

PM for more info/pics !
Prefer to trade, though other options can be discussed as well.",N,NA,NA,Y,Bukit Panjang MRT/LRT Interchange (DT1/BP6),durianhead101,Joined 6 years ago,Mostly Responsive,Verified,1,0,1,4.9,154,https://www.carousell.sg/p/wtt-wts-specialized-allez-sprint-2022-1243123895/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=7
472,57 likes,3 images,Specialized Allez Sprint,"2,500",Lightly used,Meetup,3 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Shimano 105 Drive train
Recently sent for service
Alloy frame carbon fork
Size 52",N,NA,NA,Y,Admiralty Link,yaspenguin320,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,62,https://www.carousell.sg/p/specialized-allez-sprint-1239227065/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=162
473,6 likes,7 images,Polygon Helios 500,600,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Lightly used, what you see is what you get. Shimano 105 brakes, carbon fiber water bottle holders. Stand inclusive with the sale, size 48",N,NA,NA,Y,288 Yishun Ave 6,shuddupboi,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,43,https://www.carousell.sg/p/polygon-helios-500-1240538340/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1224
474,16 likes,5 images,Kids bicycles with training wheels,19,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","kids bicycles - 2 pcs
Bought from Jurong East  giant store at $65 for each.
Selling away $38 for both.
Have to take both.
One bike paddle broken
Air need to pump
No bike lock in pics will be provided",N,NA,NA,Y,Bukit Batok Central Park,captain2022,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.8,101,https://www.carousell.sg/p/kids-bicycles-with-training-wheels-1241967328/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=617
